Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 04, Philadelphia, Pennsylvania",04-RC-260744,"Philadelphia Museum of Art",Closed,05/22/2020,08/19/2020,"Certific. of Representative",Philadelphia,PA,A,"Single Labor Organization",Initial,08/06/2020,337,10,"American Federation of State, County, & Municipal Employees, AFL-CIO,  AFSCME District Council 47",181,,,,,22,203,,44,,"American Federation of State, County, & Municipal Employees, AFL-CIO,  AFSCME District Council 47","VOTING GROUP – A  (Professional Employees):

Included: All full-time and regular part-time Photographer, Exhibition Designer, Associate Registrar, Registrar, Assistant Registrar, Junior Exhibition Designer, Lighting Designer, Collections Project Manager, Conservation Fellow, Assistant Conservator, Conservation Photographer, Curatorial Fellow, Exhibition Assistant, Program Manager for Graduate Academic Partnerships, Department Manager, Research Fellow, Collections Interpreter and Project Curatorial Assistant, Project Associate Curator, Coordinator of Curatorial Initiatives, Preparator, Publications Assistant, Research Assistant, Development Writer, Teaching Artist, Collections Interpreter for Youth & Families, Museum Teacher, Museum Educator, Coordinator of Early Childhood School Program and Museum Educator, Coordinator of Art Speaks Program and Museum Educator, Coordinator of Evening Programs, Coordinator of College and Pre-Professional Programs and Museum Educator, Coordinator of Education Resource Center and Museum Educator, Senior Event Planner, Coordinator of Collections Research and Documentation, Event Planner, Seamstress, Collections Information Manager, Senior Web Developer, Backend Software Developer, Server and Storage Systems Manager, Imaging Manager, Business Systems Coordinator, Interactive Project Manager, Image Rights Manager, Digital Asset Librarian, Taxonomist, Librarian for Reader Services, Cataloguing and Metadata Services Specialist, Project Manager-Art Information Commons, Collection Services Librarian, Marketing Planner, Senior Press Officer, Marketing and Audience Development Manager, Junior Graphic Designer, Media Relations Coordinator, Graphic Designer, Marketing Communications Manager, Audience Research Associate, Associate Data Analyst, Book Production Manager, and Editor employed by the Employer at the Museum located at 2600 Benjamin Franklin Parkway, Philadelphia, Pennsylvania.  

Excluded: All other employees, employees represented by other labor organizations, confidential employees, non-professional employees, guards, and supervisors as defined by the Act. 

Others permitted to vote: The parties have agreed that those classifications listed below may vote in the election but their ballots will be challenged since their eligibility has not been resolved.  No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit.  The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.
	Professionals: Associate Conservator, Conservation Scientist/Interim Department Head, Conservator, Conservator/Interim Department Head, Assistant Curator, Associate Curator, Coordinator of Collections, Curator, Curatorial Coordinator, Head Preparator, Major Gifts Officer, Accessible Programs Coordinator, Coordinator of Adult Public Programs, Coordinator of Community Programs, Coordinator of Family Programs, Coordinator of Guide Training & MUCF Program, Manager of Adult Public Programs, Manager of Delphi Programs, Manager of Family Programs, Manager of School Visits, Manager of Teacher Services, Museum Educator and Site Manager, Manager-Philadelphia Antiques and Art Show, Senior Interactive Designer, Archivist, Cataloguing and Metadata Services Librarian, Senior Editor of Collections and Wayfinding, Senior Graphic Designer, Senior Marketing Editor, Principal Gifts Officer, Associate Archivist and Records Manager, Manager of Evening Programs, and Production Manager.

","VOTING GROUP -  B  (Non-Professional Employees):

Included: All full-time and regular part-time Art Technician, Installation Technician, Installations Coordinator, Administrative Assistant, Mount Fabrication Technician, Packer, Exhibition Project Manager, Conservation Technician for Gallery & Storage Maintenance, Records Coordinator, Conservation Technician, Conservation Technician - Framing, Collections Assistant, Departmental Assistant, Departmental Coordinator, Departmental Administrator,  Donor Stewardship Coordinator, Development Assistant, Corporate Relations Manager, Development Coordinator, Manager of Donor Engagement, Grants Associate, Development Services Coordinator, Manager of Leadership Annual Giving, Campaign Coordinator, Grants Manager, Research Analyst, Gift Processing Specialist, Development Officer, Coordinator-Interns and Department Volunteers, Education Workshop Staff, Student Center Assistant, Coordinator-Guide Programs, Public Programs Assistant, Studio Monitor, Programs Assistant, Delphi Programs Assistant, Administrator of School Programs, Mailroom Clerk, Loading Dock Clerk, Accounts Payable Coordinator, Accounting Assistant, Audio-Visual Technician, Help Desk Technician, Interactive Content Writer, Audio-Visual Systems Specialist, Digital Production Assistant, Processing Archivist, Collections Editor, Production Artist, Editor and Project Coordinator, Office Manager and Production Assistant, Content Editor, Conservation Technician-Label Technician, Digital Marketing Coordinator, Art Museum Drive Attendant, Visitor Services Assistant, Member Records Specialist, Membership Representative, Membership Communications Coordinator, Member Services Associate, Communications Assistant, Central Reservations Senior Agent, Assistant Supervisor, Member Engagement Coordinator, Buyer, Sales Associate, Lead Sales Associate, Outbound Shipping Specialist, Merchandising Associate, Inbound Inventory Flow Specialist, E-Commerce Operations and Content Manager, Visual Merchandising Manager, and Group Sales Assistant employed by the Employer at the Museum located at 2600 Benjamin Franklin Parkway, Philadelphia, Pennsylvania.  

Excluded: All other employees, employees represented by other labor organizations, confidential employees, professional employees, guards, and supervisors as defined by the Act. 
If a majority of the professional employees voting in Voting Group A vote ""Yes"" to the first question, indicating their desire to be included in a unit with non-professional employees, they will be so included, and their votes on the second question will be counted together with the votes of the non-professional employees in Voting Group B to determine whether or not American Federation of State, County, & Municipal Employees, AFL-CIO, AFSCME District Council 47 will represent an overall unit consisting of the employees in Voting Groups A and B. If, on the other hand, a majority of the professional employees voting in Voting Group A do not vote ""Yes"" to the first question, their ballots will be counted separately to determine whether they will be represented by American Federation of State, County, & Municipal Employees, AFL-CIO, AFSCME District Council 47 in a separate unit of professional employees. 

Others permitted to vote: The parties have agreed that those classifications listed below may vote in the election but their ballots will be challenged since their eligibility has not been resolved.  No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit.  The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.
Non-professionals:  Conservation Administrator and Student Center Coordinator.","VOTING GROUP -  B  (Non-Professional Employees):

Included: All full-time and regular part-time Art Technician, Installation Technician, Installations Coordinator, Administrative Assistant, Mount Fabrication Technician, Packer, Exhibition Project Manager, Conservation Technician for Gallery & Storage Maintenance, Records Coordinator, Conservation Technician, Conservation Technician - Framing, Collections Assistant, Departmental Assistant, Departmental Coordinator, Departmental Administrator,  Donor Stewardship Coordinator, Development Assistant, Corporate Relations Manager, Development Coordinator, Manager of Donor Engagement, Grants Associate, Development Services Coordinator, Manager of Leadership Annual Giving, Campaign Coordinator, Grants Manager, Research Analyst, Gift Processing Specialist, Development Officer, Coordinator-Interns and Department Volunteers, Education Workshop Staff, Student Center Assistant, Coordinator-Guide Programs, Public Programs Assistant, Studio Monitor, Programs Assistant, Delphi Programs Assistant, Administrator of School Programs, Mailroom Clerk, Loading Dock Clerk, Accounts Payable Coordinator, Accounting Assistant, Audio-Visual Technician, Help Desk Technician, Interactive Content Writer, Audio-Visual Systems Specialist, Digital Production Assistant, Processing Archivist, Collections Editor, Production Artist, Editor and Project Coordinator, Office Manager and Production Assistant, Content Editor, Conservation Technician-Label Technician, Digital Marketing Coordinator, Art Museum Drive Attendant, Visitor Services Assistant, Member Records Specialist, Membership Representative, Membership Communications Coordinator, Member Services Associate, Communications Assistant, Central Reservations Senior Agent, Assistant Supervisor, Member Engagement Coordinator, Buyer, Sales Associate, Lead Sales Associate, Outbound Shipping Specialist, Merchandising Associate, Inbound Inventory Flow Specialist, E-Commerce Operations and Content Manager, Visual Merchandising Manager, and Group Sales Assistant employed by the Employer at the Museum located at 2600 Benjamin Franklin Parkway, Philadelphia, Pennsylvania.  

Excluded: All other employees, employees represented by other labor organizations, confidential employees, professional employees, guards, and supervisors as defined by the Act. 
If a majority of the professional employees voting in Voting Group A vote ""Yes"" to the first question, indicating their desire to be included in a unit with non-professional employees, they will be so included, and their votes on the second question will be counted together with the votes of the non-professional employees in Voting Group B to determine whether or not American Federation of State, County, & Municipal Employees, AFL-CIO, AFSCME District Council 47 will represent an overall unit consisting of the employees in Voting Groups A and B. If, on the other hand, a majority of the professional employees voting in Voting Group A do not vote ""Yes"" to the first question, their ballots will be counted separately to determine whether they will be represented by American Federation of State, County, & Municipal Employees, AFL-CIO, AFSCME District Council 47 in a separate unit of professional employees. 

Others permitted to vote: The parties have agreed that those classifications listed below may vote in the election but their ballots will be challenged since their eligibility has not been resolved.  No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit.  The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.
Non-professionals:  Conservation Administrator and Student Center Coordinator.","VOTING GROUP -  B  (Non-Professional Employees):

Included: All full-time and regular part-time Art Technician, Installation Technician, Installations Coordinator, Administrative Assistant, Mount Fabrication Technician, Packer, Exhibition Project Manager, Conservation Technician for Gallery & Storage Maintenance, Records Coordinator, Conservation Technician, Conservation Technician - Framing, Collections Assistant, Departmental Assistant, Departmental Coordinator, Departmental Administrator,  Donor Stewardship Coordinator, Development Assistant, Corporate Relations Manager, Development Coordinator, Manager of Donor Engagement, Grants Associate, Development Services Coordinator, Manager of Leadership Annual Giving, Campaign Coordinator, Grants Manager, Research Analyst, Gift Processing Specialist, Development Officer, Coordinator-Interns and Department Volunteers, Education Workshop Staff, Student Center Assistant, Coordinator-Guide Programs, Public Programs Assistant, Studio Monitor, Programs Assistant, Delphi Programs Assistant, Administrator of School Programs, Mailroom Clerk, Loading Dock Clerk, Accounts Payable Coordinator, Accounting Assistant, Audio-Visual Technician, Help Desk Technician, Interactive Content Writer, Audio-Visual Systems Specialist, Digital Production Assistant, Processing Archivist, Collections Editor, Production Artist, Editor and Project Coordinator, Office Manager and Production Assistant, Content Editor, Conservation Technician-Label Technician, Digital Marketing Coordinator, Art Museum Drive Attendant, Visitor Services Assistant, Member Records Specialist, Membership Representative, Membership Communications Coordinator, Member Services Associate, Communications Assistant, Central Reservations Senior Agent, Assistant Supervisor, Member Engagement Coordinator, Buyer, Sales Associate, Lead Sales Associate, Outbound Shipping Specialist, Merchandising Associate, Inbound Inventory Flow Specialist, E-Commerce Operations and Content Manager, Visual Merchandising Manager, and Group Sales Assistant employed by the Employer at the Museum located at 2600 Benjamin Franklin Parkway, Philadelphia, Pennsylvania.  

Excluded: All other employees, employees represented by other labor organizations, confidential employees, professional employees, guards, and supervisors as defined by the Act. 
If a majority of the professional employees voting in Voting Group A vote ""Yes"" to the first question, indicating their desire to be included in a unit with non-professional employees, they will be so included, and their votes on the second question will be counted together with the votes of the non-professional employees in Voting Group B to determine whether or not American Federation of State, County, & Municipal Employees, AFL-CIO, AFSCME District Council 47 will represent an overall unit consisting of the employees in Voting Groups A and B. If, on the other hand, a majority of the professional employees voting in Voting Group A do not vote ""Yes"" to the first question, their ballots will be counted separately to determine whether they will be represented by American Federation of State, County, & Municipal Employees, AFL-CIO, AFSCME District Council 47 in a separate unit of professional employees. 

Others permitted to vote: The parties have agreed that those classifications listed below may vote in the election but their ballots will be challenged since their eligibility has not been resolved.  No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit.  The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.
Non-professionals:  Conservation Administrator and Student Center Coordinator."
"Region 19, Seattle, Washington",19-RC-261963,"Wilcox Construction Inc.",Closed,06/19/2020,08/14/2020,"Certific. of Representative",Edmonds,WA,A,"Single Labor Organization",Initial,08/06/2020,3,,"Washington and Northern Idaho District Council of Laborers",2,,,,,,2,,,,"Washington and Northern Idaho District Council of Laborers","All full-time and regular part-time construction craft laborers employed by the Employer in the following State of Washington counties: Whatcom, Skagit, Snohomish, King, Pierce, Thurston, Lewis, and that portion of Pacific County north of a straight line made by extending the north boundary of Wahkiakum County west to the Pacific Ocean, Grays Harbor, Clallam, Jefferson, Mason, Kitsap, Island, San Juan, Chelan, Kittitas, Yakima, and that portion of Douglas County lying west of 120° Meridian; excluding all other employees, employees represented by another labor organization, office clerical employees, managerial employees and guards and supervisors as defined in the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-262390,"Midwest Air Traffic Control Services, Inc.",Closed,06/30/2020,09/03/2020,"Certific. of Representative",Murphysboro,IL,A,"Single Labor Organization",Initial,08/06/2020,6,,"National Air Traffic Controllers Association, AFL-CIO (NATCA)",6,,,,,,6,,,,"National Air Traffic Controllers Association, AFL-CIO (NATCA)","All full-time and regular part-time air traffic control specialists employed by the Employer at its Southern Illinois Airport Air Traffic Control Tower, excluding office clerical employees, professional employees, guards, and supervisors as defined in the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-260008,"United States Gypsum Company",Closed,05/06/2020,11/27/2020,"Certification of Results","Kansas City",MO,A,"Revised Single Labor Org",Initial,08/06/2020,33,,"Teamsters Local Union No. 838",16,,,,,16,32,,,,"Teamsters Local Union No. 838","All full-time and regular part-time paper mill production employees and supply chain employees employed by the Employer at its 1115 Armour Road, North Kansas City, Missouri facility, but EXCLUDING office clerical employees, professional employees, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 16, Fort Worth, Texas",16-RC-259365,"RHEEM MANUFACTURING COMPANY",Closed,04/21/2020,08/17/2020,"Certification of Results",LEWISVILLE,TX,A,"Revised Single Labor Org",Initial,08/05/2020,30,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL 745",12,,,,,13,25,,,,,"Included: All full-time and regular part-time Forklift Operators, Warehouse Associates and Group Coordinators employed by the Employer at its facility located at 1875 Waters Ridge Dr, #300, Lewisville, Texas 75057.

Excluded: All other employees, office clerical employees, professional employees, confidential employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 15, New Orleans, Louisiana",15-RC-257449,POTLATCH/DELTIC,Closed,03/04/2020,08/13/2020,"Certification of Results",Waldo,AR,A,"Single Labor Organization",Initial,08/05/2020,149,11,"International Association of Machinists and Aerospace Workers, AFL-CIO",35,,,,,80,115,,8,,,"Included:  All hourly full-time and regular part-time production and maintenance employees employed by the Employer at its Waldo, Arkansas, facility. 

Excluded:  All office clerical and professional employees, managerial employees, guards and supervisors as defined by the Act.

",,,
"Region 13, Chicago, Illinois",13-RC-261199,"Randall Industries, Inc.",Closed,06/03/2020,09/14/2020,"Certific. of Representative",Elmhurst,IL,A,"Two Labor Organizations",Initial,08/05/2020,13,,"International Union of Operating Engineers, Local 150, AFL-CIO",2,"National Production Workers Local 707",1,,,,3,,11,Y,,"Included: All full-time and regular part-time Apprentice Equipment Preparers, Equipment Preparers, Painters, Apprentice Mechanics, Mechanics Grade 2, Mechanics Grade 3, Mechanics Grade 4, Senior Mechanics, Drivers CDLA, Driver CDLB, Senior Drivers CDLA, and Senior Drivers CDLB employed by the Employer at its facilities currently located at 741 S. Route 83, Elmhurst, IL; 553 Verdant St., Elkhart, IN; and 6480 Melton Rd. Portage, IN. 
Excluded: All confidential employees, office clerical employees, managerial employees, professional employees, guards and supervisors as defined by the Act. 
",,,
"Region 27, Denver, Colorado",27-RC-261502,"Mile High Medical Cannabis LLC d/b/a Lit Dispensary",Closed,06/10/2020,08/14/2020,"Certification of Results",Denver,CO,A,"Single Labor Organization",Initial,08/05/2020,16,,"United Food and Commercial Workers International Union, Local 7",1,,,,,7,8,,3,,,"All full-time and regular part-time employees employed by the Employer at its facilities located on South Broadway and North Federal Boulevard in Denver, Colorado, who were employed during the payroll period ending June 21, 2020.

All store managers, assistant store managers, temporary employees, office clerical employees, accounting and professional employees, as well as guards, watchmen, managers and supervisors as defined by the Act. 
",,,
"Region 10, Atlanta, Georgia",10-RC-261728,"TMW Contracting, LLC",Closed,06/16/2020,08/13/2020,"Certification of Results","Bowling Green",KY,A,"Single Labor Organization",Initial,08/05/2020,18,,"International Union of Bricklayers and Allied Craftworkers Local 4 IN/KY",,,,,,8,8,,3,,,"Included: All Bricklayers, Bricklayer Tenders, Laborers, and Apprentices employed by TMW Contracting, LLC out of its facility located at 2504 Thompson Drive, Bowling Green, Kentucky, Excluded: All other employees, office clerical employees, professional employees, guards, and supervisors as defined in the Act",,,
"Region 28, Phoenix, Arizona",28-RC-262364,"Diverse Staffing Services, Inc.",Closed,06/29/2020,08/14/2020,"Certific. of Representative","Las Vegas",NV,A,"Single Labor Organization",Initial,08/05/2020,4,,"International Association of Machinists and Aerospace Workers, AFL-CIO, Local Lodge 2515",1,,,,,,1,,,,"International Association of Machinists and Aerospace Workers, AFL-CIO, Local Lodge 2515","INCLUDED: All full-time and regular part-time Referral Clerks, General Clerks, and Office Administrative Clerks employed by the Employer at Mike O'Callaghan Military Medical Center at Nellis Air Force Base, Nevada.

EXCLUDED: All other employees, professional employees, guards, managers, and supervisors as defined by the Act.",,,
"Region 16, Fort Worth, Texas",16-RC-261557,"MDS BORING & DRILLING, INC.",Closed,06/11/2020,08/12/2020,"Certific. of Representative",HOUSTON,TX,A,"Single Labor Organization",Initial,08/04/2020,47,1,"INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL 450",23,,,,,18,41,,1,,"INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL 450","Included: All truck drivers, equipment operators, drillers, vac truck operators, welders, mechanics, and oilers employed by the Employer in pipeline construction on job site right-­of-ways and the Employer's yard in Houston, Texas who are specifically listed as eligible to vote on the attached Eligibility Agreement. 

Excluded: All laborers, surveyors, office clericals, guards, and supervisors as defined by the Act.",,,
"Region 32, Oakland, California",32-RC-262159,"Sconza Candy Company",Closed,06/24/2020,08/12/2020,"Certific. of Representative",Oakdale,CA,A,"Single Labor Organization",Initial,08/04/2020,99,,"BAKERY, CONFECTIONERY, TOBACCO WORKERS AND GRAIN MILLERS INTERNATIONAL UNION, LOCAL 125",35,,,,,25,60,,,,"BAKERY, CONFECTIONERY, TOBACCO WORKERS AND GRAIN MILLERS INTERNATIONAL UNION, LOCAL 125","All full-time and regular part-time utility/janitorial employees, material control employees, sanitors, machine operators, tech operators, candy makers, maintenance mechanics and maintenance helpers employed by the Employer at its facility located at 1 Sconza Candy Lane, Oakdale, CA; excluding all other employees, confidential employees, office clerical employees, guards, and supervisors as defined in the Act.",,,
"Region 29, Brooklyn, New York",29-RM-257958,"Polmost Food Corp., d/b/a Associated Supermarkets",Closed,03/13/2020,08/12/2020,"Certification of Results",Brooklyn,NY,A,"Single Labor Organization",Initial,08/04/2020,33,,"Local 338, Retail, Wholesale and Department Store Union (RWDSU)",2,,,,,13,15,,1,,,"Included: All employees working at 802 Manhattan Avenue, Brooklyn, New York, including porters and front-end personnel.
Excluded: All guards, maintenance employees, office and clerical employees, and supervisors as defined in Section 2(11) of the Act.
",,,
"Region 05, Baltimore, Maryland",05-RC-262321,"EMCOR Government Services, Inc.",Closed,06/29/2020,08/12/2020,"Certific. of Representative",Stratford,VA,A,"Single Labor Organization",Initial,08/04/2020,12,1,"International Union of Operating Engineers, Local 99, a/w International Union of Operating Engineers, AFL-CIO",4,,,,,,4,,,,"International Union of Operating Engineers, Local 99, a/w International Union of Operating Engineers, AFL-CIO","All full-time and regular part-time employees employed by the Employer and performing engineering work at the Central Utility Plant at the United States FBI Academy currently located in Stafford, Virginia, but excluding all office clerical employees, temporary employees, managerial employees, professional employees, guards and supervisors as defined by the Act.",,,
"Region 29, Brooklyn, New York",29-RC-260849,"Hallets Cove Condominium",Closed,05/27/2020,08/11/2020,"Certific. of Representative",Mineola,NY,A,"Single Labor Organization",Initial,08/03/2020,6,,"Stationary Engineers, Firemen Maintenance and Building Service Employees Union, Local 670, RWDSU, UFCW, AFL-CIO",4,,,,,1,5,,1,,"Stationary Engineers, Firemen Maintenance and Building Service Employees Union, Local 670, RWDSU, UFCW, AFL-CIO","Included: All full-time and regular part-time building service and maintenance employees, including porters, doorpersons, weekend porters, weekend doorpersons and concierges employed by the Employer at 30-85 Vernon Boulevard, Astoria, New York. 
Excluded: All office clerical employees, professional employees, managers, guards and supervisors as defined in the Act. 
Others permitted to vote: The parties have agreed that Superintendents may vote in the election, but their ballots will be challenged since their eligibility as a Section 2(11) Supervisor has not been resolved. No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit. The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.",,,
"Region 09, Cincinnati, Ohio",09-RC-261089,"PROMOWEST PRODUCTIONS, INC",Closed,06/01/2020,08/28/2020,"Certific. of Representative",Columbus,OH,A,"Single Labor Organization",Initial,08/03/2020,46,5,"International Alliance of Theatrical Stage Employees and Moving Picture Technicians, Artists and Allied Crafts of the United States and Canada, AFL-CIO (IATSE) Local 12",16,,,,,13,29,,,Y,,"All  stagehand employees performing work in stagecraft, carpentry, electrical, sound, wardrobe, truck loading and unloading, and other related work employed by the Employer in Columbus, Ohio, but excluding all ticket takers, ushers, office clerical employees, custodial employees, operations employees, concession employees, professional employees, guards and supervisors as defined in the Act and all other employees.",,,
"Region 01, Boston, Massachusetts",01-RC-261531,"Planned Parenthood of Northern New England, Inc.",Closed,06/11/2020,08/13/2020,"Certific. of Representative",Portland,ME,A,"Single Labor Organization",Initial,08/03/2020,41,,"Maine Service Employees Association, MSEA-SEIU Local 1989",25,,,,,5,30,,1,,"Maine Service Employees Association, MSEA-SEIU Local 1989","All full-time and regular part-time Advanced Practice Clinician Float II, Advanced Practice Clinician Float III, Advanced Practice Clinician I, Advanced Practice Clinician II, Advanced Practice Clinician III, Clinical Coordinator AB Care, Philanthropy Officer, Physician, Population Health Program Manager employed by the Employer at its Biddeford, Portland, Sanford, and Topsham, Maine locations, but excluding all confidential employees, managers, guards, and supervisors as defined in the Act.
","All full-time and regular part-time Administrative Coordinator HCO, Assistant Site Manager, Float and HCO Manager, Health Care Associate, Health Care Associate I, Health Care Associate II, Health Care Associate III, Lead Health Care Associate, Philanthropy Associate, and Regional Public Affairs Organizer employed by the Employer at its Biddeford, Portland, Sanford, and Topsham, Maine locations, but excluding all confidential employees, managers, guards, and supervisors as defined in the Act.","All full-time and regular part-time Administrative Coordinator HCO, Assistant Site Manager, Float and HCO Manager, Health Care Associate, Health Care Associate I, Health Care Associate II, Health Care Associate III, Lead Health Care Associate, Philanthropy Associate, and Regional Public Affairs Organizer employed by the Employer at its Biddeford, Portland, Sanford, and Topsham, Maine locations, but excluding all confidential employees, managers, guards, and supervisors as defined in the Act.","All full-time and regular part-time Administrative Coordinator HCO, Assistant Site Manager, Float and HCO Manager, Health Care Associate, Health Care Associate I, Health Care Associate II, Health Care Associate III, Lead Health Care Associate, Philanthropy Associate, and Regional Public Affairs Organizer employed by the Employer at its Biddeford, Portland, Sanford, and Topsham, Maine locations, but excluding all confidential employees, managers, guards, and supervisors as defined in the Act."
"Region 28, Phoenix, Arizona",28-RC-260934,"ISS Action, Inc.",Closed,05/27/2020,08/12/2020,"Certific. of Representative","El Paso",TX,A,"Single Labor Organization",Initial,07/31/2020,13,1,"International Union, Security, Police and Fire Professionals of America (SPFPA)",10,,,,,2,12,,,,"International Union, Security, Police and Fire Professionals of America (SPFPA)","INCLUDED: All full-time and regular part-time armed and unarmed transportation officers providing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, who are employed by the Employer its location at 9826 Dyer St., El Paso, TX 79924.

EXCLUDED: All other employees, office clerical employees, professional employees, and supervisors as defined by the Act.
",,,
"Region 32, Oakland, California",32-RC-260301,"GreenWaste Recovery, Inc.",Closed,05/12/2020,08/28/2020,"Certification of Results","San Jose",CA,A,"Single Labor Organization",Initial,07/31/2020,83,,"Teamsters Local 350",38,,,,,44,82,,,,,"Included:  All full-time and regular part-time drivers and driver helpers employed by the Employer at or out of its facility located in San Jose, California.    
Excluded:  All other employees, confidential employees, office clerical employees, guards, and supervisors as defined in the Act.       
",,,
"Region 20, San Francisco, California",20-RC-260942,"Pacific Gas and Electric Co.",Closed,05/28/2020,08/17/2020,"Certification of Results","San Francisco",CA,A,"Single Labor Organization",Initial,07/31/2020,71,1,"Engineers & Scientists of California, Local 20, International Federation of Professional and Technical Engineers (IFPTE), AFL-CIO, CLC",50,,,,,16,67,,1,,"Engineers & Scientists of California, Local 20, International Federation of Professional and Technical Engineers (IFPTE), AFL-CIO, CLC","All full-time and regular part-time employees employed by the Employer at all its locations in the following classifications: contract administrator, contract specialist, and electric const
ruction specialist, excluding all other employees, guards, and supervisors as defined in the Act.",,,
"Region 32, Oakland, California",32-RC-260434,"Nevada Dairy, LLC",Closed,05/14/2020,07/08/2020,"Certification of Results",Reno,NV,A,"Single Labor Organization",Initial,07/30/2020,55,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, CHAUFFEURS, WAREHOUSEMEN AND HELPERS, PROFESSIONAL, CLERICAL, PUBLIC & MISC EMPLOYEES, DONNER & THE TAHOE BASIN, RENO & NORTHERN NEVADA, LOCAL 533",2,,,,,49,51,,,,,"All full-time and regular part-time drivers, production employees, cooler employees, laboratory technicians, and plant maintenance and mechanics employed by the Employer at or assigned from its facility located at 500 Gould Street, Reno, Nevada, including employees stationed in Bishop, California, and Yerington, Nevada; excluding all other employees, including administrative employees, professional employees, office clerical employees, guards, and supervisors as defined in the Act.. 
",,,
"Region 02, New York, New York",02-RC-260759,"St Anthony Community Hospital",Closed,05/22/2020,08/11/2020,"Certific. of Representative",Warwick,NY,A,"Single Labor Organization",Initial,07/30/2020,103,2,"The New York State Nurses Association",83,,,,,9,92,,4,,"The New York State Nurses Association","Included:  All full-time, regular part-time, and per diem registered nurses employed by the Employer at its 15 Maple Avenue, Warwick, New York facility, but excluding Physician’s Assistants, Robotics Clinical Coordinators, Certified Lactation Consultants, Nurse Educators, Nurse Practitioners, Quality Management Nurses, Bone and Joint Coordinators (Medical Surgery), Bariatric Data Coordinators, Metabolic/Bariatric Surgical Coordinators, Scheduling Operating Room Coordinators, Clinical Coordinators OP GI Services, Clinical Coordinators OP Infusion/Chemo, Operating Room Clinical Resource Coordinators, Mt Alverno Center employees, Scherviev Pavilion employees, St Joseph’s Place employees, Stress Test Registered Nurses, PACU Team Leads, Operating Room Team Leads, business office clerical employees, service employees, maintenance employees, technical employees, licensed practical nurses.

Excluded: All other employees, guards, and supervisors as defined in the National Labor Relations Act",,,
"Region 22, Newark, New Jersey",22-RC-260900,"Celgene Corporation",Closed,05/27/2020,08/10/2020,"Certific. of Representative",Summit,NJ,A,"Single Labor Organization",Initial,07/29/2020,7,,"INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL 68, 68A, 68B, 68C, 68D, AFL-CIO",5,,,,,1,6,,,,"INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL 68, 68A, 68B, 68C, 68D, AFL-CIO","Included: All full-time and regular part-time associate boiler operators, senior boiler operators and boiler operators employed by the Employer at its 556 Morris Avenue, Summit, NJ  facility. 
Excluded:  All clerical employees, service employees, maintenance employees, technical employees, professional employees, security guards, guards  and supervisors as defined in the Act, and all other employees",,,
"Region 28, Phoenix, Arizona",28-RC-261455,"Tyonek Services Group, Inc.",Closed,06/09/2020,08/14/2020,"Certific. of Representative",Yuma,AZ,A,"Single Labor Organization",Initial,07/29/2020,35,2,"International Association of Machinists & Aerospace Workers, AFL-CIO, Local Lodge 519",12,,,,,3,15,,,,"International Association of Machinists & Aerospace Workers, AFL-CIO, Local Lodge 519","INCLUDED: All full-time and regular part-time Aircraft Mechanic I, II, and Ills, Aircraft Mechanic Leads, Logs and Records Clerks, Administration Specialists, Supply Technicians I, II, and Ills, Tool and Parts Attendants, Material Handlers and Information Technology Specialists employed by the Employer at its Marine Corps Air Station Yuma, Arizona facility.

EXCLUDED: All other employees, professional employees, clerical employees, guards, managers and supervisors as defined by the Act.",,,
