Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 18, Minneapolis, Minnesota",18-RC-142171,"HEALTHEAST CARE SYSTEM",Closed,12/04/2014,02/03/2015,"Certific. of Representative","SAINT PAUL",MN,A,"Single Labor Organization",Initial,01/27/2015,113,,"International Association of EMT's and Paramedics (IAEP)",49,,,,,38,87,,,,"International Association of EMT's and Paramedics (IAEP)","All full-time, part-time and casual emergency technicians (EMTs) and paramedics employed by the Employer at its HealthEast Medical Transportation facility located at 799 Reaney Avenue, St. Paul, Minnesota; excluding all other employees, office clerical employees, managers, guards and supervisors as defined in the Act.",,,
"Region 21, Los Angeles, California",21-RD-142960,"RICH PRODUCTS CORPORATION d/b/a JON DONAIRE",Closed,12/16/2014,02/04/2015,"Certific. of Representative","SANTA FE SPRINGS",CA,A,"Single Labor Organization",Initial,01/27/2015,5,,"Food, Industrial and Beverage Warehouse, Drivers and Clerical Employees, Teamsters Local 630, International Brotherhood of Teamsters",3,,,,,2,5,,,,"Food, Industrial and Beverage Warehouse, Drivers and Clerical Employees, Teamsters Local 630, International Brotherhood of Teamsters","INCLUDED: All maintenance engineers employed by the Employer at its
facility located at 12805 Busch Place, Santa Fe Springs, California;

EXCLUDED: All other employees, office clerical employees, professional
employees, guards, and supervisors as defined in the Act.",,,
"Region 16, Fort Worth, Texas",16-RD-129787,"TEXAS NEW MEXICO POWER COMPANY, LLC",Closed,06/02/2014,02/03/2015,"Certific. of Representative",LEWISVILLE,TX,A,"Single Labor Organization",Initial,01/26/2015,185,1,"International Brotherhood of Electrical Workers, Local #66",115,,,,,62,177,,1,,"International Brotherhood of Electrical Workers, Local #66","INCLUDED: All regular full time and part time production and maintenance employees employed by the Employer at all Texas New Mexico Power Company facilities in the State of Texas, including: 

•	Tech, Energy 1-SR
•	Tech, System 1-SR
•	Material Coordinators
•	Maintenance Mechanics
•	Line Spotters 1-SR
•	Scada & Communications Specialists
•	Relay Technicians 1-SR

EXCLUDED: All other employees, including office clerical employees, professional employees, guards, watchmen and supervisors as defined by the Act.

The election will be conducted [in part] by mail.  The mail ballots will be mailed to employees employed in the appropriate collective-bargaining unit at the following Employer locations from the office of the National Labor Relations Board, Region 16, at 4:00 p.m. on Thursday, January 8, 2015.  Voters must return their mail ballots so that they will be received in the National Labor Relations Board, Region 16 office by close of business on Thursday, January 22, 2015.  The mail ballots will be mixed and counted at the Region 16 office located at 819 TAYLOR ST, RM 8A24, FORT WORTH, TX 76102-6107 at 2:00 p.m. on Monday, January 26, 2015.
Mail Ballot
•	Ft. Stockton
•	Kermit
•	Olney
•	Nocona
•	Hamilton
•	Glen Rose
•	Whitewright
•	Pilot Point
•	Emory
•	Bogata 
•	Whitney
•	Strawn
•	Gatesville
•	Alvin
•	Sanderson
If any eligible voter does not receive a mail ballot or otherwise requires a duplicate mail ballot kit, he or she should contact the Region 16 office by no later than 4:00 p.m. on Wednesday, January 14, 2015, in order to arrange for another mail ballot kit to be sent to that employee.",,,
"Region 19, Seattle, Washington",19-RC-132630,"Petro Star Inc. d/b/a North Pacific Fuel",Closed,07/14/2014,04/02/2015,"Certification of Results","DUTCH HARBOR",AK,A,"Revised Single Labor Org",Initial,01/26/2015,13,,"INLANDBOATMEN'S UNION OF THE PACIFIC (""IBU"")",6,,,,,5,11,,1,,,"All full-time and regular part-time permanent and probationary employees employed by the Employer in Dutch Harbor/Unalaska, Alaska, consisting of mechanics, fuelers, warehousement, and building maintenance technicians.

Employees working at the Employer's Gas-n-Go facility, office clercal employees, and managerers, guards, and supervisors as defined by the Act.",,,
"Region 20, San Francisco, California",20-RC-141337,"Redwood Memorial Hospital (St. Joseph System)",Closed,11/20/2014,02/05/2015,"Certific. of Representative",Fortuna,CA,A,"Single Labor Organization",Initial,01/26/2015,61,,"National Union of Healthcare Workers (NUHW)",31,,,,,10,41,,1,,"National Union of Healthcare Workers (NUHW)","All full-time and regular part-time service and technical employees including:
Registration Specialist/Admitting Patient Registrar; Lead Registration
Specialist/Lead Clerical Worker/Admitting-Lead PT Registration Specialist; Unit
Cleric/Tech Assistant/RMH Clerk Tech ER Asst; Cook; Lead Cook; Lab Assistant
II/RMH Lab Assistant II; EVS/Linen Room Worker; Lead Environmental Servcs
Wrkr; EVS Floor Tech; Food Service Worker; Lab Assistant I; Lead Lab
Assistant; Lead Technologist, Lead Pharmacy Technician; Lead Radiologic Technologist;Lead Respiratory Therapist; Licensed Vocational Nurse; Nursing
Assistant; Pharmacy Technician; Physical Therapy Assistant; Radiologic
Technologist I; Radiologic Technologist II; Lead Technologist/RMH Lead Rad
Tech; Respiratory Care Practitioner; Lead Respiratory Therapist; Sterile
Processing Tech I; Sterile Processing Tech II; Surgery Supply Coordinator;
Surgical Srvcs Coord-RMH; Surgical Technologist/Surgical Svcs-Surgery
Technician I; Ultrasound Technologist I; Ultrasound Technologist II; Unit
Tech/Coordinator; Diagnostic Imgng Clerical Spec/RMH Diag Imaging Clerical
Specialist; Health Data Analyst; Distribution Clerk I/Materials Mgt-Distribution
Tech; and Lead Clerical Worker/Admitting-Lead PT Registration Specialist,
located at the Employer's facility in Fortuna, California; but excluding all other
employees, confidential employees, guards, and supervisors as defined by the
Act.",,,
"Region 13, Chicago, Illinois",13-RC-141811,"Prompt Ambulance Service",Closed,11/26/2014,02/06/2015,"Certification of Results",Highland,IN,A,"Single Labor Organization",Initial,01/26/2015,262,,"Teamsters Local Union No. 142, an affiliate of the International Brotherhood of Teamsters",70,,,,,144,214,,6,,,"All full-time and regular part-time ambulance drivers, paramedics and emergency medical technicians employed by the Employer in northwest Indiana, which specifically includes employees currently located at the following locations:   5132 US Hwy. 35, Kingsbury, IN; 2716 Condit Street, Highland, IN; 26 W. 73rd Ave., Merrillville, IN; 216 Schulte St., Dyer, IN; 4849 Kennedy Ave., East Chicago, IN; 150 W. US Hwy. 6, Valparaiso, IN; 6300 Broadway, Merrillville, IN; 9835 Express Dr., Highland, IN; 242 N. Griffith Blvd., Griffith, IN; 2831 Jewett Ave.,  Highland, IN; 1876 Fairview Ave., Lake Station, IN; 2301 E. Columbus Dr., East Chicago, IN; 4444 Railroad Ave., East Chicago, IN; 9430 Calumet Ave., Munster, IN; 761 Clark Rd., Gary, IN; but excluding all office clerical employees, call takers, dispatchers, patient evaluators, med-car drivers, maintenance employees, mechanics, vehicle service technicians, all other employees, and guards and supervisors as defined in the Act.",,,
"Region 09, Cincinnati, Ohio",09-RC-142831,"ASPLUNDH TREE EXPERT, CO.",Closed,12/15/2014,02/03/2015,"Certific. of Representative",Cannonsburg,KY,A,"Single Labor Organization",Initial,01/26/2015,26,,"Local 369 of the International Brotherhood of Electrical Workers, AFL-CIO",14,,,,,4,18,,7,,"Local 369 of the International Brotherhood of Electrical Workers, AFL-CIO","All full-time and regular part-time employees of the Employer performing line clearance tree trimming and routine maintenance cutting work reporting to the general foreperson supervising the Cannonsburg, Kentucky Lot within Region 443 on the property of American Electric Power Co./Kentucky Power and its subsidiaries in the Commonwealth of Kentucky, including working crew forepersons, work planners/permission persons, trimmers, trimmer trainees, ground persons sprayers and flaggers; but excluding general forepersons, office clerical employees, professional employees, guards and supervisors as defined in the Act, and all other employees",,,
"Region 09, Cincinnati, Ohio",09-RC-142826,"ASPLUNDH TREE EXPERT, CO.",Closed,12/15/2014,02/03/2015,"Certific. of Representative",GRAYSON,KY,A,"Single Labor Organization",Initial,01/26/2015,26,,"International Brotherhood of Electrical Workers, AFL-CIO (IBEW), Local 369",23,,,,,,23,,,,"International Brotherhood of Electrical Workers, AFL-CIO (IBEW), Local 369","All full-time and regular part-time employees of the Employer performing line clearance tree trimming and routine maintenance cutting work from the Grayson, Kentucky Lot within Region 443 on the property of American Electric Power Co./Kentucky Power and its subsidiaries in the Commonwealth of Kentucky, including working crew forepersons, work planners/permission persons, trimmers, trimmer trainees, ground persons, sprayers and flaggers; but excluding general forepersons, office clerical employees, professional employees, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 20, San Francisco, California",20-RC-140392,"Covanta Energy",Closed,11/06/2014,02/02/2015,"Certification of Results",Honolulu,HI,A,"Single Labor Organization",Initial,01/23/2015,41,,"International Brotherhood of Electrical Workers, Local 1260",15,,,,,25,40,,,,,"All full-time and regular part-time employees in the Power Operations department (also called Power Block and Mass Burn Block), including control room operators, turbine operators, crane operators, auxiliary operators, ash tower/back plant operators, operations and maintenance auxiliary operators and water systems technicians employed at the Employer's facility in Kapolei, Hawaii, but excluding all other employees, confidential employees, professional employees, engineering employees, clerical employees, guards and supervisors as defined by the Act.",,,
"Region 13, Chicago, Illinois",13-RC-142957,"Contractors Steel Company",Closed,12/16/2014,02/04/2015,"Certific. of Representative",Hammond,IN,A,"Single Labor Organization",Initial,01/23/2015,21,,"International Brotherhood of Teamsters Union No. 142",14,,,,,6,20,,,,"Contractors Steel Company","All full-time and regular part-time production employees, maintenance employees, and drivers employed by the Employer at its facility currently located at 1435 W. 165th Street, Hammond, IN; but excluding all clerical and confidential employees, managerial employees, and professional employees, guards and supervisors as defined by the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-143021,"Advanced Disposal Services East, Inc.",Closed,12/17/2014,02/03/2015,"Certification of Results",Northampton,PA,A,"Single Labor Organization",Initial,01/23/2015,39,,"International Brotherhood of Teamsters Local 773",18,,,,,29,38,,,,,"Included: All full-time and regular part-time drivers and helpers employed by the Employer at its 2690 Howertown Road, Unit 1, Northampton, PA facility.

Excluded: All other employees, clerical employees, mechanics, transfer station employees, managers, guards and supervisors as defined in the Act.",,,
"Region 29, Brooklyn, New York",29-RC-143130,"Marlor Auto Spa, Inc. d/b/a Vegas Auto Spa",Closed,12/18/2014,02/03/2015,"Certific. of Representative",Brooklyn,NY,A,"Single Labor Organization",Initial,01/23/2015,9,,"Retail, Wholesale and Department Store Union (RWDSU), United Food and Commercial Workers",8,,,,,,8,,,,"Retail, Wholesale and Department Store Union (RWDSU), United Food and Commercial Workers","All full-time an regular part-time car wash employees employed by the Employer at its car wash located at 555 7th Avenue, Brooklyn, New York 11215, and, excluding all other employees including managers, assistant managers, cashiers, office clerical employees, professional employees, security employees, guards and supervisors as defined by the Act.",,,
"Region 07, Detroit, Michigan",07-RD-143332,"Chemcast Corp.",Closed,12/22/2014,02/02/2015,"Certification of Results",Troy,MI,A,"Single Labor Organization",Initial,01/23/2015,154,,"Local 155, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO",58,,,,,79,137,,2,,"Local 155, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO",,,,
"Region 04, Philadelphia, Pennsylvania",04-RD-143607,"Derstine's Inc.",Closed,12/30/2014,02/03/2015,"Certific. of Representative",Sellersville,PA,A,"Single Labor Organization",Initial,01/23/2015,35,," Teamsters Local 384",19,,,,,11,30,,1,," Teamsters Local 384","INCLUDED:  All full-time and regular part-time drivers and warehouse personnel employed by the Employer at its 3245 State Road, Sellersville, Pennsylvania facility.

EXCLUDED:  All office clerical employees, managers, guards and supervisors as defined in the Act.

Voting Subject to Challenge: Plant clerical employees may vote subject to challenge by either party.",,,
"Region 01, Boston, Massachusetts",01-RC-139931,"MERRIMACK COLLEGE",Closed,10/30/2014,02/03/2015,"Certific. of Representative","North Andover",MA,A,"Single Labor Organization",Initial,01/22/2015,18,,"AMERICAN COALITION OF PUBLIC SAFETY (ACOPS) LOCAL 18",15,,,,,3,18,,,,"AMERICAN COALITION OF PUBLIC SAFETY (ACOPS) LOCAL 18",,,,
"Region 06, Pittsburgh, Pennsylvania",06-RC-140779,"FedEx Freight, Inc.",Closed,11/13/2014,02/03/2015,"Certification of Results",Parkersburg,WV,A,"Single Labor Organization",Rerun,01/22/2015,21,,"Chauffeurs, Teamsters and Helpers Local Union No. 175, a/w International Brotherhood of Teamsters",9,,,,,11,22,,2,,,"All full-time and regular part-time Road Drivers and City Drivers employed by the Employer at its 216 W. Airport Industrial Road, Parkersburg, WV terminal; excluding all other employees, Dockworkers, Driver Apprentices, Supplemental Dockworkers, office clerical employees, and guards and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-140853,"Horseshoe Hammond, LLC",Closed,11/13/2014,02/04/2015,"Certific. of Representative",Hammond,IN,A,"Single Labor Organization",Initial,01/22/2015,7,,"International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists and Allied Crafts of the United States, its Territories, and Canada, Local 125",5,,,,,2,7,,,,"International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists and Allied Crafts of the United States, its Territories, and Canada, Local 125","All full-time Entertainment Technicians, including Senior Entertainment Technician, employed by the Employer at its facility currently located at 777 Casino Center, Hammond, Indiana; excluding all office clerical employees and guards, professional employees and supervisors as defined by the Act.",,,
"Region 18, Minneapolis, Minnesota",18-RC-141923,"AHL HEALTHCARE GROUP D/B/A AT HOME LIVING FACILITIES, INC.",Closed,12/01/2014,04/24/2015,"Certific. of Representative",Duluth,MN,A,"Single Labor Organization",Initial,01/22/2015,77,,"AFSCME COUNCIL 5, AFL-CIO",22,,,,,21,43,,6,Y,,"All full-time and regular part-time non-professional employees of the Employer working in St. Louis and Lake Counties; excluding all maintenance employees, business office employees, professional employees, confidential employees, managers, and guards and supervisors, as defined by the Act.",,,
"Region 09, Cincinnati, Ohio",09-RC-141846,"LAKEFRONT LINES, INC.",Closed,11/28/2014,03/04/2015,"Certific. of Representative",FAIRFIELD,OH,A,"Two Labor Organizations",Initial,01/22/2015,80,1,"GENERAL DRIVERS, WAREHOUSEMEN AND HELPERS, LOCAL UNION NO. 114, AFFILIATED WITH THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS",25,"United Workers of America, Local 322",25,,,14,64,Y,2,,,"All full-time, regular part-time, and casual drivers, and all full-time and regular part-time, operators, mechanics and cleaners employed by the Employerat its facility located at 4991 Factory Drive, Fairfield, Ohio 45014; excluding all professional employees, office clerical employees, guards and supervisors as defined in the Act.",,,
"Region 09, Cincinnati, Ohio",09-RC-142788,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL UNION NO. 957",Closed,12/12/2014,01/30/2015,"Certific. of Representative",DAYTON,OH,A,"Single Labor Organization",Initial,01/22/2015,3,,"UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION, LOCAL 75, AFL-CIO",2,,,,,1,3,,,,"UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION, LOCAL 75, AFL-CIO","All full-time and part-time administrative staff employees employed by the Employer at its 2719 Armstrong Lane, Dayton, Ohio office; but excluding all other employees, temporary employees, business agents, professional employees, guards, and supervisors as defined in the Act.",,,
"Region 09, Cincinnati, Ohio",09-RC-142840,"ASPLUNDH TREE EXPERT, CO.",Closed,12/15/2014,01/30/2015,"Certific. of Representative",LOUISA,KY,A,"Single Labor Organization",Initial,01/22/2015,24,,"International Brotherhood of Electrical Workers, Local Union 369, AFL-CIO, CLC",21,,,,,1,22,,,,"International Brotherhood of Electrical Workers, Local Union 369, AFL-CIO, CLC","All full-time and regular part-time employees of the Employer performing line clearance tree trimming and routine maintenance cutting work reporting to the general foreperson supervising the Louisa, Kentucky Lot within Region 443 on the property of Appalachian Power Co./Kentucky Power and its subsidiaries in the Commonwealth of Kentucky, including working crew forepersons, work planners/permission persons, trimmers, trimmer trainees, ground persons, sprayers and flaggers; but excluding general forepersons, office clerical employees, professional employees, guards and supervisors as defined in the Act, and all other employees",,,
"Region 31, Los Angeles, California",31-RC-142865,"ASI Operations LLC, a subsidiary of Abengoa Solar LLC",Closed,12/15/2014,02/02/2015,"Certific. of Representative",Hinkley,CA,A,"Single Labor Organization",Initial,01/22/2015,60,1,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 47, AFL-CIO",46,,,,,10,56,,1,,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 47, AFL-CIO","Included: All operations and maintenance employees at the Mojave Solar Project power plant on Harper Lake Road near Hinkley, CA, including all full-time and regular part-time employees employed in the positions of control room operator, control room lead, power block operator, solar field operator, water treatment operator, water treatment lead, mechanical craftsman, mechanical lead, I & C craftsman, electrician craftsman, electrical & I&C lead, reflectivity maintenance craftsman, SF maintenance craftsman, SF maintenance & reflectivity lead and inventory & logistics clerk.

Excluded: Platform director, office manager, health & safely supervisor, health & safety technician, ERT manager, engineering manager, I&C/electrical engineer, performance engineer, DCS/control specialist, equipment reliability engineer, AEM administrator, environmental manager, quality engineer, compliance reporter, compliance associate, KPI reporting specialist, biologist, operations manager, operations supervisor, water treatment supervisor, maintenance manager, PB planner, SF planner SAP administrator, managers, guards and supervisors as defined in the Act, as amended.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-142942,"Intermodal Services of America, LLC",Closed,12/16/2014,02/03/2015,"Certific. of Representative",Harrisburg,PA,A,"Single Labor Organization",Initial,01/22/2015,48,,"Teamsters Local Union No. 776",38,,,,,1,39,,2,,"Teamsters Local Union No. 776","All full-time and regular part-time Yard Jockeys, Crane Operators, Powershop Mechanics, Chassis Mechanics, Trailer Mechanics, and Gate Clerks employed at the Employer’s facility currently located at 5050 Paxton Street in Harrisburg, PA.
excluding all other employees, such as Billing Clerks, Secretaries, office clerical employees, professional employees, confidential employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-143035,"Forest Edge Healthcare & Rehabilitation Center, LLC d/b/a Bria Health Services of Forest Edge",Closed,12/17/2014,02/04/2015,"Certific. of Representative",Chicago,IL,A,"Single Labor Organization",Initial,01/22/2015,11,,"Service Employees International Union HCII",4,,,,,,4,,1,,"Service Employees International Union HCII","Included:  All full-time and regular part-time registered nurses employed by the Employer at its facility currently located at 8001 S. Westen Avenue, Chicago, IL 60620.

Excluded:  All other employees including confidential employees, managerial employees, professional employees, guards and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-143033,"Forest Edge Healthcare & Rehabilitation Center, LLC d/b/a Bria Health Services of Forest Edge",Closed,12/17/2014,02/04/2015,"Certific. of Representative",Chicago,IL,A,"Single Labor Organization",Initial,01/22/2015,25,,"Service Employees International Union HCII",23,,,,,,23,,1,,"Service Employees International Union HCII","Included:  All full-time and regular part-time licensed practical nurses employed by the Employer at its facility currently located at 8001 S. Western Avenue, Chicago, IL 60620. 

Excluded:  All other employees including confidential employees, managerial employees, professional employees, guards and supervisors as defined in the Act.",,,
"Region 10, Atlanta, Georgia",10-RC-143139,"Asplundh Tree Expert Co.",Closed,12/19/2014,01/30/2015,"Certific. of Representative","Glade Spring",VA,A,"Single Labor Organization",Initial,01/22/2015,11,,"International Brotherhood of Electrical Workers affiliated with the AFL-CIO, Local 1466",9,,,,,,9,,,,"International Brotherhood of Electrical Workers affiliated with the AFL-CIO, Local 1466","Included:  All full-time and regular part-time employees of the Employer performing line clearance tree trimming and routine maintenance tree trimming reporting to the General Foreperson supervising the Glade Spring, VA Lot within Region 442 on the property of Appalachian Power Co., and its subsidiaries in the Commonwealth of Virginia, including working crew forepersons, trimmers, trimmer trainees, ground persons, sprayers, and flaggers;

Excluded:  All other employees, general forepersons, office clerical employees, professional employees, guards and supervisors as defined in the Act.",,,
"Region 20, San Francisco, California",20-RC-143216,"Screen Actors Guild-American Federation of Television and Radio Artists",Closed,12/19/2014,02/02/2015,"Certific. of Representative","San Francisco",CA,A,"Single Labor Organization",Initial,01/22/2015,6,,"UNITED AUTO WORKERS (UAW) LOCAL 2320, INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE, AGRICULTURAL IMPLEMENT WORKERS OF AMERICA, AFL-CIO",5,,,,,,5,,,,"UNITED AUTO WORKERS (UAW) LOCAL 2320, INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE, AGRICULTURAL IMPLEMENT WORKERS OF AMERICA, AFL-CIO","All full-time and regular part-time Business Representative employees employed at the Employer’s San Francisco-Northern California Local; excluding all other employees, guards, and supervisors as defined by the Act.
Marifel Fuentecilla shall be placed in a Senior Membership Services Representative job, and Fuentecilla, but no other employee whom the Employer places in the Senior Membership Services Representative job, shall be included in the unit so long as she remains in that job. This agreement is non-precedential and shall not constitute an agreement or grounds to include the Senior Membership Services Representative job classification or other Membership Department jobs in the bargaining unit.
Lauren Renaud shall be included in the bargaining unit so long as she continues to perform Business Representative work for the San Francisco-Northern California Local.  If and when Renaud no longer performs Business Representative work for the Local, she will no longer be included in the unit or covered by any collective bargaining agreement applicable to the unit. For purposes of this agreement, “Business Representative work” constitutes an assignment by the Local Executive Director to be the Business Representative responsible for representing a Local-represented broadcast station, excluding work performed for a newly organized broadcast station until a first collective bargaining agreement is reached for that station.  This agreement is non-precedential and shall not constitute an agreement or grounds to include any Organizer in the bargaining unit.
In the event that the Board certifies the Union as the exclusive collective bargaining representative of the unit, the parties agree they shall commence negotiations for a collective bargaining agreement within forty-five days of the issuance of the certification, but acknowledge that the particulars of this agreement are outside the purview of the Board.",,,
"Region 25, Indianapolis, Indiana",25-RC-142796,"ARCHER DANIELS MIDLAND COMPANY (ADM)",Closed,12/15/2014,03/31/2016,"Certification of Results",Decatur,IL,A,"Single Labor Organization",Initial,01/21/2015,62,,"Bakery, Confectionery, Tobacco Workers & Grain Millers International Union, AFL-CIO, CLC Local 103-G",28,,,,,33,61,,,,"Bakery, Confectionery, Tobacco Workers & Grain Millers International Union, AFL-CIO, CLC Local 103-G","All full-time and regular part-time maintenance employees employed by the Employer at its Bio Products plant located in Decatur, IL; excluding all managers, professional employees, laboratory employees, office clerical employees, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 09, Cincinnati, Ohio",09-RC-142590,"ARAMARK EDUCATIONAL SERVICES, LLC AT MOREHEAD STATE UNIVERSITY",Closed,12/10/2014,04/27/2015,"Certification of Results",MOREHEAD,KY,A,"Single Labor Organization",Initial,01/21/2015,93,,"SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU),  CHAPTER 320",32,,,,,54,86,,9,,"SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU),  CHAPTER 320","All full and part-time food service workers, including cashiers, cooks, servers, utility workers, dishwashers, caterers, and lead workers; but excluding all Morehead State University students employed as temporary workers, office clerical employees, professionals, guards and supervisors as defined by the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RD-143092,"Consolidated Distribution Services, Inc.",Closed,12/18/2014,02/02/2015,"Certification of Results",Allentown,PA,A,"Single Labor Organization",Initial,01/21/2015,3,,"MRC of Carpenters, United Brotherhood of Carpenters and Joiners of America",,,,,,2,2,,,,,"INCLUDED:  All full-time and regular part-time shop workers, warehouse workers and truck drivers employed by the Employer at its 1801 S. 12th Street, Allentown, PA facility.

EXCLUDED:  All other employees, customer service representatives, office clerical employees, guards, and supervisors as defined in the Act.",,,
"Region 09, Cincinnati, Ohio",09-RC-140912,"FEDEX FREIGHT, INC.",Closed,11/14/2014,01/29/2015,"Certification of Results",Nitro,WV,A,"Single Labor Organization",Initial,01/21/2015,38,,"Chauffeurs, Teamsters and Helpers Local Union No. 175",14,,,,,24,38,,,,"Chauffeurs, Teamsters and Helpers Local Union No. 175","All full-time and regular part-time Road Drivers and City Drivers employed by the Employer at its 4317 First Avenue, Nitro, West Virginia terminal; excluding all other employees, Dockworkers, Supplemental Dockworkers, Mechanics, Maintenance and Custodial employees, office clerical employees, and guards and supervisors as defined in the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-142574,"Paperworks Industries, Inc.",Closed,12/10/2014,02/02/2015,"Certification of Results",Lenexa,KS,A,"Single Labor Organization",Initial,01/21/2015,16,,"IBT Local 541",7,,,,,9,16,,,,"IBT Local 541","All full-time and regular part-time feeders, forklift operators, machine operators, maintenance technicians, palletizers, shipping and receiving employees and 2cd Shift Technical Mentor employed by the Employer from its facility located at 9650 Alden Street, Lenexa, Kansas, but EXCLUDING temporary employees, office clerical employees, professional employees, managerial employees, guards and supervisors as defined in the Act.",,,
"Region 19, Seattle, Washington",19-RC-141153,"Inter-Con Security Systems, Inc.",Closed,11/18/2014,01/28/2015,"Certific. of Representative",Spokane,WA,A,"Two Labor Organizations",Initial,01/20/2015,28,1,"PACIFIC NORTHWEST PROTECTIVE SECURITY OFFICERS GUILD",22,"SECURITY POLICE FIRE PROFESSIONALS OF AMERICA (SPFPA)",,,,,22,,,N,"PACIFIC NORTHWEST PROTECTIVE SECURITY OFFICERS GUILD","Included:  All full-time and regular part-time Protective Security Officers and Lead Protective Security Offices employed by the Employer in Spokane, Washington, Clarkston, Washington, Coeur d'Alene, Idaho and Lewiston, Idaho.

Excluded:  Al other employees, officer clerical employees, professional managerial employees, non-security employees, and supervisors as defined in the Act.",,,
"Region 19, Seattle, Washington",19-UD-141225,"Peak Reliability",Closed,11/19/2014,01/28/2015,"Certification of Results",Vancouver,WA,A,UD,Initial,01/20/2015,33,,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 111, AFL-CIO",18,,,,,11,29,,,,,"All full-time and regular part-time Reliability Coordinator System Operators (RCSOs) employed by the Employer at its Vancouver, Washington and Loveland, Colorado offices, but excluding all office clerical employees, engineering, compliance, analysis, legal services and program development employees, and professional employees, guards and supervisors as defined by the Act.",,,
"Region 08, Cleveland, Ohio",08-RC-142586,"BFG Federal Credit Union",Closed,12/09/2014,01/29/2015,"Certific. of Representative","Rocky River",OH,A,"Single Labor Organization",Initial,01/20/2015,30,,"Office and Professional Employees International Union, Local No. 1794",19,,,,,11,30,,,,"Office and Professional Employees International Union, Local No. 1794","All full-time and regular part-time financial and customer service employees employed at the Twinsburg, Hudson and Akron, Ohio BFG Federal Credit Union facilities, including tellers, loan and credit card officers, and office clerical employees, but excluding all managers and professional employees, head tellers, plastic card service manager, vice-presidents, assistant vice-president, systems administrator supervisor, management trainee, CPA/compliance officer, collection manager, confidential employees, guards, and supervisors as defined in the Act.",,,
"Region 08, Cleveland, Ohio",08-RC-142701,"AIRGAS SPECIALTY PRODUCTS, INC. A SUBSIDIARY OF AIRGAS, INC.",Closed,12/12/2014,01/29/2015,"Certific. of Representative",DELPHOS,OH,A,"Single Labor Organization",Initial,01/20/2015,11,," TEAMSTERS LOCAL UNION NO. 908",10,,,,,1,11,,,," TEAMSTERS LOCAL UNION NO. 908","All full-time and regular part-time drivers and plant workers, employed by the Employer at its facility located at 11713B Spencerville Delphos Road, Delphos, Ohio, but excluding all office clerical employees, professional employees, guards and supervisors as defined in the Act.",,,
"Region 28, Phoenix, Arizona",28-RC-143320,"Loomis Armored US, Inc.",Closed,12/22/2014,01/30/2015,"Certification of Results",Tucson,AZ,A,"Single Labor Organization",Initial,01/20/2015,24,,"International Union, Security, Police, and Fire Professionals of America (SPFPA), and its Local 887",7,,,,,13,20,,,,"International Union, Security, Police, and Fire Professionals of America (SPFPA), and its Local 887","INCLUDED:  All full-time and regular part-time armed and unarmed Security Officers,  ATM Technicians and Drivers/Custodians employed by the Employer at its facility in Tucson, Arizona, performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act.

EXCLUDED:  All office clerical employees, professional employees and supervisors as defined by the Act.",,,
