Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 25, Indianapolis, Indiana",25-RC-201151,"Ryder Integrated Logistics, Inc.",Closed,06/23/2017,07/27/2017,"Certific. of Representative",Belvidere,IL,A,"Single Labor Organization",Initial,07/19/2017,11,,"Teamsters Local 325",6,,,,,1,7,,1,,"Teamsters Local 325","All full-time and regular part-time truck drivers employed by the Employer to transport freight under contracts with Magna Exteriors at the facility located at 675 Corporate Parkway, Belvidere, IL  61008; BUT EXCLUDING all office clerical employees, professional employees, managerial employees, guards and supervisors as defined in the Act.",,,
"Region 10, Atlanta, Georgia",10-RC-201050,"LB & B Associates Inc.",Closed,06/21/2017,07/27/2017,"Certific. of Representative",Raleigh,NC,A,"Single Labor Organization",Initial,07/19/2017,22,,"International Brotherhood of Teamsters, Local Union No. 391",14,,,,,7,21,,1,,"International Brotherhood of Teamsters, Local Union No. 391","All full-time delivery drivers employed by LB & B Associates Inc. at its facility located in Raleigh, North Carolina, excluding maintenance workers, warehouse workers, all other salary employees, office clerical employees, professional employees, guards and supervisors as defined in the National Labor Relations Act.",,,
"Region 18, Minneapolis, Minnesota",18-RC-201443,"Huber Contracting, Inc. d/b/a Dakota Coatings Co",Closed,06/28/2017,07/26/2017,"Certification of Results","Rapid City",SD,A,"Single Labor Organization",Initial,07/19/2017,6,,"Painters and Allied Trades District Council No. 82",1,,,,,3,4,,1,,,"Included: All painters, sandblasters, and caulkers;  
Excluded: Office clericals, Managers, and supervisors and guards as defined in the Act, as amended.",,,
"Region 04, Philadelphia, Pennsylvania",04-RD-200816,"FedEx Freight, Inc.",Closed,06/16/2017,07/31/2017,"Certification of Results",Croydon,PA,A,"Single Labor Organization",Initial,07/19/2017,47,,"International Brotherhood of Teamsters Local Union No. 107",16,,,,,30,46,,,,,"Included:  All full-time and regular part-time Road Drivers and City Drivers.
Excluded:  All other employees, Dockworkers, Mechanics, office clerical employees, guards and supervisors as defined by the Act.",,,
"Region 15, New Orleans, Louisiana",15-RD-201093,"Southern Pine Electric Cooperative",Closed,06/22/2017,07/26/2017,"Certification of Results",Taylorsville,MS,A,"Single Labor Organization",Initial,07/18/2017,93,,"International Brotherhood of Electrical Workers Local Union 605",37,,,,,54,91,,,,,"Included: All regular full-time and part-time employees of the Employer employed in the Electric Line Construction, Operation and Maintenance Department; Tree-Trimmer Operations; Meter Readers and Servicemen; Meter Repair and Maintenance Department; including the following job classifications: Construction Working Foreman, Construction Journeyman Lineman, Construction Apprentice Lineman, Construction Utility Truck Driver – Op, Construction Aerial Basket Truck Driver, Meterman First Class, Meterman Apprentice, Meterman Helper, Transformer OCB Repairman Substation Inspector, Transformer OCB Repairman First Class, Transformer OCB Repairman Apprentice, Transformer OCB Repairman Helper, Communications Repairman Electronic Technician, Communications Repairman First Class, Communications Repairman Apprentice, Communications Repairman Helper, Right of Way Maintenance Crew Working Foreman, Right of Way Maintenance Crew Helper, Right of Way Maintenance Crew Aerial Basket Truck Driver, Right of Way Maintenance Crew Tree Trimmer Operator, Right of Way Maintenance Crew Tractor Driver, Right of Way Maintenance Crew Manual Tree Trimmer, Right of Way Maintenance Crew Commercial Herbicide Operator, Right of Way Maintenance Crew Spray Helper, Right of Way Maintenance Crew Winch Truck Driver, Serviceman, and Serviceman Helper; 

Excluded: All other employees; line foremen; clerks and clerical employees, right of way solicitors; right of way cutting crews, employees engaged in educational or load building promotion assignments; watchmen; guards and supervisors as defined by the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-200077,"Paragon Systems, Inc. and Athena Services International, Joint Employers",Closed,06/06/2017,07/26/2017,"Certific. of Representative",Washington,DC,A,"Two Labor Organizations",Initial,07/18/2017,55,2,"Protective Security Officer Members Union of America (PSOMUA)",24,"United Security & Police Officers of America (USPOA)",1,,,,25,,,,"Protective Security Officer Members Union of America (PSOMUA)","All full-time and regular part-time protective security officers and sergeants employed by the Joint Employers at the Mary E. Switzer Building located at 330 C Street SW, Washington DC; but excluding all office clerical employees, professional employees, managerial employees and supervisors as defined in the Act.",,,
"Region 31, Los Angeles, California",31-RC-201098,"Dignity Health Medical Foundation of Ventura County",Closed,06/22/2017,07/27/2017,"Certification of Results",Camarillo,CA,A,"Single Labor Organization",Initial,07/18/2017,55,,"SERVICE EMPLOYEES INTERNATIONAL UNION, UNITED HEALTHCARE WORKERS -  WEST (SEIU-UHW)",25,,,,,28,53,,1,,"SERVICE EMPLOYEES INTERNATIONAL UNION, UNITED HEALTHCARE WORKERS -  WEST (SEIU-UHW)","INCLUDED: All regular full-time and regular part-time LVN, MA/MOR, MA/MOR Certified, MA/MOR Float, MA/MOR Float Certified, Medical Assistant, Medical Assistant Certified, Medical Assistant Lead, Medical Office Representative, MOR II, and MOR Lead employed by the Employer at its facilities located at: 1) 2415 Antonio Ave, Camarillo CA 93010; 2) 5051 Verdugo Way, Suite 100, Camarillo CA 93012; 3)5051 Verdugo Way, Suite 110, Camarillo CA 93012; 4) 64 East Daily Drive, Camarillo CA 93010; 5) 1700 N. Rose Ave, Suite 201, Oxnard CA 93030; 6) 1700 N. Rose Ave, Suite 280, Oxnard CA 93030; 7) 943 W. 7th Street, Oxnard CA 93030; 8) 1700 N. Rose Ave, Suite 220, Oxnard CA 93030; 9) 2901 Ventura Road Suite 100, Oxnard 93036; 10) 550 St. Charles Drive, #200, Thousand Oaks CA, 91360.

EXCLUDED: All other classifications, including but not limited to managers, confidential employees, guards and supervisors as defined by the Act, as amended.",,,
"Region 32, Oakland, California",32-RC-201897,"Safeway, Inc.",Closed,07/06/2017,07/26/2017,"Certific. of Representative","San Leandro",CA,A,"Single Labor Organization",Initial,07/18/2017,6,,"Teamsters Local 853",5,,,,,1,6,,,,"Teamsters Local 853","All full-time and regular part-time office clerical employees, including office assistants and plant office coordinators, employed by the Employer at its Safeway Milk Plant located at 2000 Adams Avenue, San Leandro, California; excluding confidential employees, guards, and supervisors as defined in the Act.",,,
"Region 28, Phoenix, Arizona",28-RC-201256,"Brady Companies, LLC",Closed,06/26/2017,07/28/2017,"Certific. of Representative","Las Vegas",NV,A,"Single Labor Organization",Initial,07/17/2017,19,,"Teamsters Local No. 14, General Sale Drivers, Delivery Drivers and Representing the Public Sector, Affiliated with International Brotherhood of Teamsters",10,,,,,8,18,,,,"Teamsters Local No. 14, General Sale Drivers, Delivery Drivers and Representing the Public Sector, Affiliated with International Brotherhood of Teamsters","Included:  All full-time and regular part-time warehouse employees employed by the Employer in Las Vegas, Nevada.

Excluded:  All other employees, drivers, office clerical employees, guards and supervisors as defined in the Act.",,,
"Region 25, Indianapolis, Indiana",25-RC-201533,"One Source Equipment Rentals, Inc.",Closed,06/28/2017,07/25/2017,"Certific. of Representative",Decatur,IL,A,"Single Labor Organization",Initial,07/17/2017,5,,"International Union of Operating Engineers Local 965",5,,,,,,5,,,,"International Union of Operating Engineers Local 965","All full-time and regular part-time mechanics, road mechanics, lead mechanics, truck drivers, yard personnel, shop foreman, and inside sales/drivers employed by the Employer at its Decatur, Illinois facility; BUT EXCLUDING all outside sales people, office clerical employees, professional employees, and guards and supervisors as defined in the Act.",,,
"Region 27, Denver, Colorado",27-RC-200433,"Lamb Weston Holdings, Inc.",Closed,06/12/2017,07/26/2017,"Certification of Results","Twin Falls",ID,A,"Single Labor Organization",Initial,07/15/2017,600,1,"International Brotherhood of Teamsters, Local 483",109,,,,,439,548,,8,,,"Included:  All full-time and regular part-time production, maintenance, maintenance/purchasing, quality, sanitation, warehouse, waste water, and plant clerical employees employed by the Employer at its facility located at 856 Russet Street, Twin Falls, ID  83301.
Excluded:  All office clerical employees, confidential employees, timekeepers, professional employees, managers, guards, and supervisors as defined in the Act.",,,
"Region 22, Newark, New Jersey",22-RC-195153,"ABM INDUSTRY GROUPS, LLC",Closed,03/20/2017,07/25/2017,"Certific. of Representative",HOLMDEL,NJ,A,"Revised Single Labor Org",Initial,07/14/2017,3,,"IUOE Local 68-68A-68B, AFL-CIO",2,,,,,1,3,,,,"IUOE Local 68-68A-68B, AFL-CIO","Included: All full-time and regular part-time chief engineers, building engineers, lead
mechanics, and mechanic helpers employed by the employer at its 23 Main
Street, Holmdel, New Jersey facility.
Excluded: All office clerical employees, professional employees, managerial
employees, guards, and supervisors as defined in the Act, and all other
employees.",,,
"Region 08, Cleveland, Ohio",08-RC-199813,"St. Vincent Charity Medical Center",Closed,06/01/2017,07/24/2017,"Certific. of Representative",Cleveland,OH,A,"Single Labor Organization",Initial,07/14/2017,25,,"International Union, Security, Police, and Fire Professionals of America (SPFPA)",13,,,,,9,22,,,,"International Union, Security, Police, and Fire Professionals of America (SPFPA)","All full-time and PRN Unarmed Security Officers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act employed by St. Vincent Charity Medical Center at 2351 East 22nd Street., Cleveland, Ohio, but excluding all office clerical employees, professional employees, and supervisors as defined by the Act.",,,
"Region 02, New York, New York",02-RC-200963,"Morris Heights Health Center, Inc.",Closed,06/20/2017,07/24/2017,"Certific. of Representative",Bronx,NY,C,"Single Labor Organization",Initial,07/14/2017,412,,"1199SEIU United Healthcare Workers East",237,,,,,53,290,,36,,"1199SEIU United Healthcare Workers East","Included:  All full-time, regular part-time, and per diem* professional employees, including Creative Arts Therapists, Dietitian/Nutritionists, Midwife–CNM’s, Midwife Managers, Registered Nurses, Senior Social Workers, Social Workers, Senior WIC Nutritionists, WIC Nutritionists, WIC Nutritionist - Breastfeeding Coordinators, employed by the Employer at its Bronx, New York, facilities listed in Attachment A. 

Excluded:  All other employees, and non-professional employees listed in Unit B, confidential employees, eCW Administrators, executive assistants, hygienists, physicians, Practice Managers I, Practice Managers II, Program Directors, Program Directors-School Base Mental Health, Program Managers, Project Managers, dentists, accountants, and guards, and supervisors as defined in the Act.","Included:  All full-time, regular part-time, and per diem* non-professional employees, including Administrative Assistants, Breast Feeding Peer Counselors, Business Associates I, Business Associates II, Business Associates III, Call Center Representatives, Care Coordinators, Care Managers, Case Managers, Community Liaison Workers, Coordinators-Teen Health, Data Managers, Dental Assistants, Development Associates, Drivers, DSRIP & Population Health Management, EHR System Analysts/Tier 1 Support, Empanelment Managers, Family Assessment Workers, Family Support Workers, General Maintenance Workers, H.I.M. Clerks, Health Educators, HIV Counselors, IPA/Navigators, IPA/Senior Navigators, IT Help Desk Technicians, IT Support-Tier 1, Lead Business Associates, Licensed Practical Nurses, LPN’s-Behavioral Health Care Coordinator, Maintenance Team Leaders, Maintenance Workers, Medical Assistants, Medical Office Assistants, Outreach & Enrollment Assistants, P.I. Coordinators, Patient Coordinators, Patient Care Representatives, Patient Navigators, Phlebotomists, Physical Therapist Assistants, Physical Therapy Aides, Prevention Care Managers, Program Associates, Psychiatry Services Liaisons, Radiologic Technologists, Referral Clerks, School Health Assistants, Senior Call Center Representatives, Senior Community Liaisons, Senior Lab Technicians, Senior Planning Directors, Senior WIC Program Associates, Sonographers, WIC Program Associates, WIC Program Associate/Outreach Coordinators, and X-Ray Technicians employed by the Employer at its Bronx, New York, facilities listed in Attachment A. 


Excluded:  All other employees, including professional employees listed in Unit A, confidential employees, eCW Administrators, executive assistants, hygienists, physicians, Practice Managers I, Practice Managers II, Program Directors, Program Directors-School Base Mental Health, Program Managers, Project Managers, dentists, accountants, and guards, and other professional employees and supervisors as defined in the Act.",,
"Region 21, Los Angeles, California",21-RC-201119,"AHMC WHITTIER HOSPITAL MEDICAL CENTER LP D/B/A WHITTIER HOSPITAL MEDICAL CENTER",Closed,06/22/2017,07/25/2017,"Certification of Results",Whittier,CA,A,"Single Labor Organization",Initial,07/14/2017,309,,"The California Nurses Association (CNA) and the Caregivers and Healthcare Employees Union (CHEU) who is affiliate of CNA",84,,,,,183,268,,15,,,"Included:  All full time, regular part time, and per diem Technical Employees and all other Nonprofessional Employees (except for skilled maintenance employees, business office clerical employees, and guards) employed by the Employer at its Whittier Hospital Medical Center facility, located at 9080 Colima Road, Whittier, California, in the following classifications:

Admitting Care Partner, Admitting Counselor, Lab Assistant, CNA (Nursing Assistant), Restorative Nursing Assistant, Licensed Vocational Nurse, Medical Lab Technician, Unit Secretary, Unit Secretary/Monitor Tech, Central Supply Tech, ER Tech, GI Lab Tech, Instrument Tech, OB Tech, Pharmacy Tech, Radiology Tech, Surgical Tech, Ultrasound Tech, Respiratory Tech, Orderly, Special Procedures Tech, HIM Clerk, Cardio Tech, Pharmacy Intern, CT Tech, Histology Tech, Pathology Assistant, Materials Management Tech, Pathology Transcriptionist, and Surgery Scheduler, during the payroll period ending June 24, 2017.

Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.

Employees in the following classifications will vote subject to challenge:  Verification Clerk, Financial Counselor, Insurance Verifier, Bio Med Tech, and Radiology Clerk.

Excluded:
All other employees, registered nurses, professionals, business office clerical employees, skilled maintenance employees, managerial employees, confidential employees, casual employees, guards, and supervisors within the meaning of the Act, including all Leads and Coordinators, and all employees in the Physical Therapy Department, all employees in the Accounting Department, all Employee Health employees, and employees in the following classifications:  PBX Operator, Driver, Mail Room Clerk, Department Secretary, Clinical Lab Scientist, Case Manager, and Therapeutic Recreational Specialist.

Stipulation on Supervisory Status of Leads and Coordinators

The Petitioner and the Employer agree that Lead and Coordinator employees exercise some or all of the supervisory duties listed in Section 2(11) of the Act, and are therefore excluded from the unit as supervisory employees.",,,
"Region 14, Saint Louis, Missouri",14-RC-200880,"CSL-Columbia IL, LLC d/b/a Reflections at Garden Place",Closed,06/19/2017,07/24/2017,"Certific. of Representative",Columbia,IL,A,"Single Labor Organization",Initial,07/14/2017,19,,"International Union of Operating Engineers, Local 148",14,,,,,4,18,,,,"International Union of Operating Engineers, Local 148","All full-time and regular part-time activity employees, aides, attendants, cooks, housekeeping employees, Licensed Practical Nurses (LPNS), and maintenance employees employed by the Employer at its Columbia, Illinois facility, EXCLUDING professional employees, office clerical employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 03, Buffalo, New York",03-RC-200275,"The Children's Home of Kingston",Closed,06/08/2017,07/21/2017,"Certific. of Representative",Kingston,NY,A,"Single Labor Organization",Initial,07/13/2017,5,,"Grove Street Academy Faculty Association",5,,,,,,5,,,,"Grove Street Academy Faculty Association","All full-time and regular part-time 1:1 teacher aides employed by the Employer; excluding guards, professional employees and supervisors as defined in the Act, and all other employees.
If a majority of valid ballots are cast for Petitioner, they will be taken to have indicated the employees' desire to be included in the existing collective-bargaining unit between the Petitioner and Employer as set forth in the parties' current collective-bargaining agreement. If a majority of valid ballots are not cast for representation, they will be taken to have indicated the employees' desire to remain unrepresented.",,,
"Region 16, Fort Worth, Texas",16-RC-200958,"EDWARD DON & COMPANY",Closed,06/19/2017,08/08/2017,"Certification of Results","The Colony",TX,A,"Single Labor Organization",Initial,07/13/2017,8,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL 745",3,,,,,5,8,,,,,"Included:   All full time and regular part time shipping clerks, receiving clerks, inventory clerks, traffic  transportation coordinators and distribution center coordinator working at the Employer’s The Colony, TX location.

Excluded:  All other employees including managers, guards, and supervisors as defined by the Act.",,,
"Region 31, Los Angeles, California",31-RC-198609,"PRG (CALIFORNIA), INC",Closed,05/11/2017,07/25/2017,"Certification of Results","San Fernando",CA,A,"Single Labor Organization",Rerun,07/13/2017,59,,"International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists, and Allied Crafts of the United States, its territories and Canada, AFL-CIO, CLC",22,,,,,24,57,,,,"International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists, and Allied Crafts of the United States, its territories and Canada, AFL-CIO, CLC","Included: All full-time and regular part-time shop employees, including employees working in the following classifications: Technician I, II, and III; Department Head; Video Engineer; Media Server Engineer; and Clerk.

Excluded: All event staff employees, managers, business office clericals, drivers, guards, and supervisors as defined by the Act.",,,
"Region 18, Minneapolis, Minnesota",18-RC-201052,"Healthcare Services Group, Inc.",Closed,06/21/2017,07/20/2017,"Certific. of Representative",Minneapolis,MN,A,"Single Labor Organization",Initial,07/13/2017,30,,"American Federation of State, County and Municipal Employees, Council 5",21,,,,,2,23,,,,"American Federation of State, County and Municipal Employees, Council 5","All full-time and regular part-time housekeeping and laundry employees of Healthcare Services Group, Inc. employed at Walker Methodist Health Center in Minneapolis, Minnesota (facility); excluding all other employees working at the facility, including employees of Walker Methodist Health Center, and guards and supervisors as defined in the Act.",,,
"Region 29, Brooklyn, New York",29-RC-201094,"Jamaica Hospital Medical Center",Closed,06/22/2017,07/20/2017,"Certific. of Representative",Jamaica,NY,A,"Single Labor Organization",Initial,07/13/2017,9,,"1199SEIU United Healthcare Workers East",8,,,,,,8,,,,"1199SEIU United Healthcare Workers East","Included: All full-time and regular part-time Nurse Liaisons residual to the existing RN unit represented by 1199SEIU, United Healthcare Workers East and employed by the Employer. Excluded: All other employees, guards and supervisors as defined by the Act.",,,
"Region 29, Brooklyn, New York",29-RC-201103,"Jamaica Hospital Medical Center",Closed,06/22/2017,07/20/2017,"Certific. of Representative",Jamaica,NY,A,"Single Labor Organization",Initial,07/13/2017,4,,"1199SEIU United Healthcare Workers East",3,,,,,,3,,,,"1199SEIU United Healthcare Workers East","Included: All full-time and regular part-time Community Care Assistants, Care Coordinators and Placement Facilitators residual to the existing professional and technical unit represented by 1199SEIU United Healthcare Workers East and employed by the Employer. Excluded: all other employees, guards and supervisors as defined by the Act.",,,
"Region 15, New Orleans, Louisiana",15-RC-200482,"Lion Oil Company",Closed,06/12/2017,07/20/2017,"Certific. of Representative","El Dorado",AR,A,"Single Labor Organization",Initial,07/12/2017,37,,"UNITED STEEL, PAPER AND FORESTRY, RUBBER, MANUFACTURING, ENERGY, ALLIED INDUSTRIAL AND SERVICE WORKERS INTERNATIONAL UNION, AFL-CIO",25,,,,,12,37,,,,"UNITED STEEL, PAPER AND FORESTRY, RUBBER, MANUFACTURING, ENERGY, ALLIED INDUSTRIAL AND SERVICE WORKERS INTERNATIONAL UNION, AFL-CIO","Included: All full-time and part-time Truck Drivers, employed by Lion Oil Company at 1000 Mchenry Ave, El Dorado, Arkansas, 71730.
Excluded: All office clerical and professional employees, security guards, and supervisors as defined by the Act.",,,
"Region 16, Fort Worth, Texas",16-RC-200879,"BALFOUR BEATTY COMMUNITIES, LLC",Closed,06/19/2017,07/20/2017,"Certific. of Representative","SHEPPARD AFB",TX,A,"Single Labor Organization",Initial,07/12/2017,14,,"International Association of Machinists and Aerospace Workers, AFL-CIO",8,,,,,6,14,,,,"International Association of Machinists and Aerospace Workers, AFL-CIO","Included: All full-time and regular part-time employees to include maintenance technicians, procurement admin, and resident specialist.

Excluded: All other employees including clerical, managers, guards, and supervisors as defined by the Act.",,,
"Region 21, Los Angeles, California",21-RC-198677,"ACE PARKING MANAGEMENT, INC.",Closed,05/12/2017,07/25/2017,"Certification of Results","PALM SPRINGS",CA,A,"Revised Single Labor Org",Initial,07/12/2017,28,,"CALIFORNIA TEAMSTERS PUBLIC, PROFESSIONAL AND MEDICAL EMPLOYEES, LOCAL 911, INTERNATIONAL BROTHERHOOD OF TEAMSTERS",12,,,,,13,25,,,,,"Included: All full-time and regular part-time cashiers, taxi starters, parking attendants, valets and traffic enforcement employees employed by the employer at, or dispatched and/or supervised by the Employer from, its facilities in Palm Springs Airport, currently located at 3400 E. Tahquitz Canyon Way, Palm Springs, CA 92262. 

Excluded: All other employees, office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-199628,"Parsec, Inc.",Closed,05/30/2017,11/29/2017,"Certific. of Representative",Elwood,IL,A,"Two Labor Organizations",Initial,07/12/2017,507,3,"Teamsters Local Union No. 179",257,"Truck Drivers, Chauffeurs, Warehousemen and Helpers Union, Local 707, NPWU",170,,,2,429,,1,,"Teamsters Local Union No. 179","Included: All truck drivers, lift equipment operators, hostlers, ground men, Class A drivers, gate inspectors, yard inventory personnel, utility personnel, mechanics, and spotters. 
Excluded: All other employees, office clerical employees, guards, professional employees, supervisors, and managers as defined by the Act.",,,
"Region 32, Oakland, California",32-RC-200498,"Genesis HealthCare, LLC d/b/a Willow Creek Healthcare Center",Closed,06/12/2017,07/20/2017,"Certific. of Representative",Clovis,CA,A,"Single Labor Organization",Initial,07/12/2017,9,,"SEIU Local 2015",1,,,,,8,9,,,,,"All full-time and regular part-time Registered Nurses and Treatment Nurses (RNs) employed by the Employer at its facility located at 650 West Alluvial Avenue, Clovis, California; excluding non-professionals, Administrator/Center Executive Directors, Assistant Administrator/Center Assistant Executive Directors, Director of Nursing/Center Nurse Executives,  Registered Nurses Nursing Supervisors, Registered Nurses-House Supervisors, Licensed Vocational Nurse-House Supervisors, Minimum Data Set Registered Nurses, Minimum Data Set Licensed Vocational Nurse, Directors of Staff Development, Managers, Admissions employees; HR/Payroll employees, Marketing employees, Business Office employees; Medical Records employees, Social Services employees, Activities employees, Maintenance/Housekeeping employees, Dietary employees, Certified Nursing Assistants (CNAs), Restorative Nursing Assistants (RNAs), Receptionists, confidential employees, office clerical employees, guards, and supervisors as defined in the Act.","All full-time and regular part-time Licensed Vocational Nurses and Treatment Nurses (LVNs) employed by the Employer at its facility located at 650 West Alluvial Avenue, Clovis, California; excluding professionals, Administrator/Center Executive Directors, Assistant Administrators/Center Assistant Executive Directors, Directors of Nursing/Center Nurse Executives, RN Nursing Supervisors, Registered Nurses-House Supervisors, Licensed Vocational Nurse-House Supervisors, Minimum Data Set RNs,  Minimum Data Set Licensed Vocational Nurses, Directors of Staff Development, Managers, Admissions employees, HR/Payroll employees, Marketing employees, Business Office employees, Medical Records employees, Social Services employees, Activities employees, Maintenance/Housekeeping employees, Dietary employees, Certified Nursing Assistants (CNAs), Restorative Nursing Assistants (RNAs),  receptionists, confidential employees, office clerical employees, guards, and supervisors as defined in the Act","All full-time and regular part-time Licensed Vocational Nurses and Treatment Nurses (LVNs) employed by the Employer at its facility located at 650 West Alluvial Avenue, Clovis, California; excluding professionals, Administrator/Center Executive Directors, Assistant Administrators/Center Assistant Executive Directors, Directors of Nursing/Center Nurse Executives, RN Nursing Supervisors, Registered Nurses-House Supervisors, Licensed Vocational Nurse-House Supervisors, Minimum Data Set RNs,  Minimum Data Set Licensed Vocational Nurses, Directors of Staff Development, Managers, Admissions employees, HR/Payroll employees, Marketing employees, Business Office employees, Medical Records employees, Social Services employees, Activities employees, Maintenance/Housekeeping employees, Dietary employees, Certified Nursing Assistants (CNAs), Restorative Nursing Assistants (RNAs),  receptionists, confidential employees, office clerical employees, guards, and supervisors as defined in the Act","All full-time and regular part-time Licensed Vocational Nurses and Treatment Nurses (LVNs) employed by the Employer at its facility located at 650 West Alluvial Avenue, Clovis, California; excluding professionals, Administrator/Center Executive Directors, Assistant Administrators/Center Assistant Executive Directors, Directors of Nursing/Center Nurse Executives, RN Nursing Supervisors, Registered Nurses-House Supervisors, Licensed Vocational Nurse-House Supervisors, Minimum Data Set RNs,  Minimum Data Set Licensed Vocational Nurses, Directors of Staff Development, Managers, Admissions employees, HR/Payroll employees, Marketing employees, Business Office employees, Medical Records employees, Social Services employees, Activities employees, Maintenance/Housekeeping employees, Dietary employees, Certified Nursing Assistants (CNAs), Restorative Nursing Assistants (RNAs),  receptionists, confidential employees, office clerical employees, guards, and supervisors as defined in the Act"
"Region 32, Oakland, California",32-RC-200498,"Genesis HealthCare, LLC d/b/a Willow Creek Healthcare Center",Closed,06/12/2017,07/20/2017,"Certific. of Representative",Clovis,CA,B,"Single Labor Organization",Initial,07/12/2017,18,,"SEIU Local 2015",11,,,,,6,17,,1,,"SEIU Local 2015","All full-time and regular part-time Registered Nurses and Treatment Nurses (RNs) employed by the Employer at its facility located at 650 West Alluvial Avenue, Clovis, California; excluding non-professionals, Administrator/Center Executive Directors, Assistant Administrator/Center Assistant Executive Directors, Director of Nursing/Center Nurse Executives,  Registered Nurses Nursing Supervisors, Registered Nurses-House Supervisors, Licensed Vocational Nurse-House Supervisors, Minimum Data Set Registered Nurses, Minimum Data Set Licensed Vocational Nurse, Directors of Staff Development, Managers, Admissions employees; HR/Payroll employees, Marketing employees, Business Office employees; Medical Records employees, Social Services employees, Activities employees, Maintenance/Housekeeping employees, Dietary employees, Certified Nursing Assistants (CNAs), Restorative Nursing Assistants (RNAs), Receptionists, confidential employees, office clerical employees, guards, and supervisors as defined in the Act.","All full-time and regular part-time Licensed Vocational Nurses and Treatment Nurses (LVNs) employed by the Employer at its facility located at 650 West Alluvial Avenue, Clovis, California; excluding professionals, Administrator/Center Executive Directors, Assistant Administrators/Center Assistant Executive Directors, Directors of Nursing/Center Nurse Executives, RN Nursing Supervisors, Registered Nurses-House Supervisors, Licensed Vocational Nurse-House Supervisors, Minimum Data Set RNs,  Minimum Data Set Licensed Vocational Nurses, Directors of Staff Development, Managers, Admissions employees, HR/Payroll employees, Marketing employees, Business Office employees, Medical Records employees, Social Services employees, Activities employees, Maintenance/Housekeeping employees, Dietary employees, Certified Nursing Assistants (CNAs), Restorative Nursing Assistants (RNAs),  receptionists, confidential employees, office clerical employees, guards, and supervisors as defined in the Act","All full-time and regular part-time Licensed Vocational Nurses and Treatment Nurses (LVNs) employed by the Employer at its facility located at 650 West Alluvial Avenue, Clovis, California; excluding professionals, Administrator/Center Executive Directors, Assistant Administrators/Center Assistant Executive Directors, Directors of Nursing/Center Nurse Executives, RN Nursing Supervisors, Registered Nurses-House Supervisors, Licensed Vocational Nurse-House Supervisors, Minimum Data Set RNs,  Minimum Data Set Licensed Vocational Nurses, Directors of Staff Development, Managers, Admissions employees, HR/Payroll employees, Marketing employees, Business Office employees, Medical Records employees, Social Services employees, Activities employees, Maintenance/Housekeeping employees, Dietary employees, Certified Nursing Assistants (CNAs), Restorative Nursing Assistants (RNAs),  receptionists, confidential employees, office clerical employees, guards, and supervisors as defined in the Act","All full-time and regular part-time Licensed Vocational Nurses and Treatment Nurses (LVNs) employed by the Employer at its facility located at 650 West Alluvial Avenue, Clovis, California; excluding professionals, Administrator/Center Executive Directors, Assistant Administrators/Center Assistant Executive Directors, Directors of Nursing/Center Nurse Executives, RN Nursing Supervisors, Registered Nurses-House Supervisors, Licensed Vocational Nurse-House Supervisors, Minimum Data Set RNs,  Minimum Data Set Licensed Vocational Nurses, Directors of Staff Development, Managers, Admissions employees, HR/Payroll employees, Marketing employees, Business Office employees, Medical Records employees, Social Services employees, Activities employees, Maintenance/Housekeeping employees, Dietary employees, Certified Nursing Assistants (CNAs), Restorative Nursing Assistants (RNAs),  receptionists, confidential employees, office clerical employees, guards, and supervisors as defined in the Act"
