Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 08, Cleveland, Ohio",08-RC-285244,"Delaware Resource Group of Oklahoma LLC",Closed,10/27/2021,01/24/2022,"Certific. of Representative",Swanton,OH,A,"Single Labor Organization",Initial,12/10/2021,2,,"International Association of Machinists and Aerospace Workers, AFL-CIO",2,,,,,,2,,,,"International Association of Machinists and Aerospace Workers, AFL-CIO","All full-time and regular part-time Simulator Technicians employed by Delaware Resource Group of Oklahoma LLC at 2660 S. Eber Rd, Swanton, OH 43558 (Toledo Express Air National Guard Base), the sole facility involved herein, but excluding all other employees, including professional employees, managerial employees, office clerical employees, guards and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-285331,"Sterigenics U.S., LLC",Closed,10/28/2021,12/20/2021,"Certification of Results",Gurnee,IL,A,"Single Labor Organization",Initial,12/10/2021,36,,"Laborers' Local 681",10,,,,,23,33,,,,,"Included:  All full-time and regular part-time production, maintenance and shipping and receiving employees including the following classifications - Maintenance Technicians, Operators, Operator Trainees, Shift Leads, Shipping/Receiving, and Logistics Coordinators employed by the Employer at its facility currently located at 1003 Lakeside Drive, Gurnee, IL 60031.

Excluded:  All other employees, employees employed with an agency, temporary employees, quality assurance employees, customer service employees, managerial employees, confidential employees, administrative employees, office clerical employees and guards, professional employees and supervisors as defined under National Labor Relations Act.
",,,
"Region 27, Denver, Colorado",27-RC-285422,"Safeway, Inc.",Closed,10/29/2021,12/21/2021,"Certification of Results","Idaho Springs",CO,A,"Single Labor Organization",Initial,12/10/2021,2,,"United Food and Commercial Workers International Union Local 7, AFL-CIO",2,,,,,,2,,,,"United Food and Commercial Workers International Union Local 7, AFL-CIO","Included:  All full-time and regular part-time certified pharmacy technicians and non-certified pharmacy technicians. 

Excluded:  Store Director, Assistant Store Director, confidential employees, professional employees, temporary employees, all other employees, guards, and supervisors as defined by the Act.",,,
"Region 28, Phoenix, Arizona",28-RC-285605,"Technica, LLC",Closed,11/02/2021,12/22/2021,"Certific. of Representative","Fort Bliss",TX,A,"Single Labor Organization",Initial,12/10/2021,5,,"International Union of Operating Engineers Local 351",5,,,,,,5,,,,"International Union of Operating Engineers Local 351","INCLUDED: All full-time and regular part-time hourly Supply Technicians and Supply Technician Leads employed by the Employer at Building #2527, Room #6, in Fort Bliss, TX (IPBO Weapon Reset).

EXCLUDED: All other employees and guards and supervisors as defined by the Act.
",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-285717,"AES Compassionate Care, LLC d/b/a Curaleaf",Closed,11/04/2021,12/20/2021,"Certific. of Representative",Philadelphia,PA,A,"Single Labor Organization",Initial,12/10/2021,26,,"United Food and Commercial Workers Union, Local 1776",17,,,,,3,20,,,,"United Food and Commercial Workers Union, Local 1776","Included: All full-time and part-time Store Associates employed by the Employer at its 1125 East Passyunk Avenue, Philadelphia, Pennsylvania facility.

Excluded: All other employees, Store Associate Leads, office clerical employees, confidential employees, managerial employees, professional employees, guards, and supervisors as defined by the Act.
",,,
"Region 09, Cincinnati, Ohio",09-RC-284962,"MIDWEST AIR TRAFFIC CONTROL SERVICE, INC.",Closed,10/21/2021,12/28/2021,"Certific. of Representative",Cincinnati,OH,A,"Single Labor Organization",Initial,12/10/2021,5,,"National Air Traffic Controllers Association, AFL-CIO (NATCA)",5,,,,,,5,,,,"National Air Traffic Controllers Association, AFL-CIO (NATCA)","All full-time and regular part-time air traffic control specialists employed by the Employer at its Cincinnati Municipal Airport-Lunken Field Air Traffic Control Tower (LUK), located at 465 Wilmer Avenue, Cincinnati, Ohio, excluding all other employees, office clerical employees, professional employees, guards and supervisors as defined by the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-284094,"Asplundh Tree Expert, L.L.C.",Closed,10/06/2021,12/20/2021,"Certification of Results",Nevada,MO,A,"Single Labor Organization",Initial,12/10/2021,9,,"International Brotherhood of Electrical Workers Local 53",,,,,,1,1,,,,"International Brotherhood of Electrical Workers Local 53","All full-time and part-time employees of the Employer performing line clearance tree trimming on the property of Barton County Electric Cooperative, Inc. in the State of Missouri working in the classifications of foreperson, trimmer, trimmer trainee and ground person, but EXCLUDING general forepersons, office clerical employees, professional employees, guards and supervisors as defined in the Act and all other employees.",,,
"Region 20, San Francisco, California",20-RC-285831,"Dollar General Fresh",Closed,11/05/2021,12/21/2021,"Certification of Results","West Sacramento",CA,A,"Single Labor Organization",Initial,12/10/2021,54,,"Teamsters Local 150",11,,,,,31,42,,,,,"All full-time and regular part-time employees in the following classifications: Cycle Counter, Receiving Clerk, Shipping Clerk, WMS Clerk, Checker, Maintenance Mechanic, General Warehouse, General Warehouse-Perishable, and Yard Jockey employed by the Employer at its 3771 Channel Drive, West Sacramento facility; excluding all other employees, office clerical employees, temporary employees, confidential employees, professional employees, managers, and supervisors as defined by the Act.",,,
"Region 03, Buffalo, New York",03-RC-282139,"Starbucks Corporation",Closed,08/30/2021,01/10/2022,"Certific. of Representative","Hamburg (Town)",NY,A,"Single Labor Organization",Initial,12/09/2021,46,,"Workers United",15,,,,,9,24,,7,Y,,"Including: All full-time and part-time Baristas and Shift Supervisors.
Excluding: Office clerical employees, guards, professional employees and supervisors as defined in the Act.",,,
"Region 03, Buffalo, New York",03-RC-282127,"Starbucks Corporation",Open,08/30/2021,,,Hamburg,NY,A,"Single Labor Organization",Initial,12/09/2021,29,1,"Workers United",8,,,,,12,20,,2,,,"Including: All full-time and part-time Baristas and Shift Supervisors.
Excluding: Office clerical employees, guards, professional employees and supervisors as defined in the Act.",,,
"Region 03, Buffalo, New York",03-RC-282115,"Starbucks Corporation",Closed,08/30/2021,12/17/2021,"Certific. of Representative",Buffalo,NY,A,"Single Labor Organization",Initial,12/09/2021,36,,"Workers United",19,,,,,8,27,,,,"Workers United","Including: All full-time and part-time Baristas and Shift Supervisors.
Excluding: Office clerical employees, guards, professional employees and supervisors as defined in the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-282416,"Paragon Systems, Inc.",Closed,09/02/2021,12/22/2021,"Certific. of Representative",Washington,DC,A,"Two Labor Organizations",Run-off,12/09/2021,52,4,"United Government Security Officers of America International Union",13,"International Guards Union of America, Local 180 (IGUA)",9,,,,22,,,,"United Government Security Officers of America International Union","All full-time and regular part-time armed and unarmed security officers employed by the Employer at the Immigration and Customs Enforcement (ICE) headquarters building currently located at 500 12th Street, S.W. in Washington, DC, but excluding all office clerical employees, managerial employees, and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RC-282972,"Nieves & Nieves Engineers and Contractors, Inc.",Closed,09/15/2021,12/28/2021,"Certification of Results",Lares,PR,A,"Single Labor Organization",Initial,12/09/2021,51,,"Laborers' International Union of North America (LIUNA) District Council of Puerto Rico, AFL-CIO",1,,,,,26,27,,1,,,"Included: All full-time and regular part-time construction workers employed by the Employer at its construction and/or project sites located in Puerto Rico.
Excluded: All other employees, mechanics, drivers, runners, office janitorial employees, office clerical employees, professional employees, confidential employees. guards and supervisors as defined in the Act.

",,,
"Region 21, Los Angeles, California",21-RD-284488,"Performance Foodservice – Southern California, a division of Performance Food Group, Inc.",Closed,10/13/2021,12/21/2021,"Certific. of Representative",Industry,CA,A,"Single Labor Organization",Initial,12/09/2021,129,2,"Teamsters Local 630, Food, Industrial & Beverage, Warehouse, Driver and Clerical Employees, Los Angeles, International Brotherhood of Teamsters",94,,,,,24,118,,,,"Teamsters Local 630, Food, Industrial & Beverage, Warehouse, Driver and Clerical Employees, Los Angeles, International Brotherhood of Teamsters","Included:  All full-time warehouse workers, including leads, loaders, replenishment workers, sanitation employees, freezer crew, drivers, yard hostlers, and order selectors employed by the Employer at its facilities or operations currently located at 16639 Gale Avenue, City of Industry, California; 1147 Law Street, San Marcos, California; 2929 E. Brundage Lane, Bakersfield, California; 43861 N. Sierra Highway, Lancaster, California; and Penske Truck Rental, 4510 Vanderberg Drive, North Las Vegas, Nevada.

Excluded:  All other employees, lumpers, temporary employees assigned from an employment agency, inventory cycle counters, mechanics, building maintenance workers, office clerical employees including night billers and receiving clerks, professional employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-285811,"Amerinox Processing, Inc.",Closed,11/05/2021,12/17/2021,"Certification of Results",Camden,NJ,A,"Single Labor Organization",Initial,12/09/2021,38,,"SMART, Sheet Metal Workers Local 19",6,,,,,29,35,,3,,,"INCLUDED: All full-time and regular part-time shipping/receiving employees, production and maintenance employees employed by the Employer at its 2201 Mount Ephraim Avenue, Camden, NJ facility.

EXCLUDED: All other employees, professional employees, office clerical employees, managers guards and supervisors as defined by the Act.",,,
"Region 15, New Orleans, Louisiana",15-RD-279796,"Magnitude 7 Metals, LLC",Closed,07/13/2021,12/21/2021,"Certific. of Representative",Marston,MO,A,"Single Labor Organization",Initial,12/09/2021,402,10,"United Steelworkers of America, Local 7686",203,,,,,92,295,,,,"United Steelworkers of America, Local 7686","Included:  All hourly-paid production, technical, and maintenance employees.

Excluded:  All office and plant clerical, professional employees, salaried employees, guards, and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RC-283588,"Seminole Electric Cooperative, Inc.",Closed,09/24/2021,12/20/2021,"Certific. of Representative",Tampa,FL,A,"Single Labor Organization",Initial,12/08/2021,9,,"International Brotherhood of Electrical Workers, Local 108, AFL-CIO",6,,,,,2,8,,,,"International Brotherhood of Electrical Workers, Local 108, AFL-CIO","Included: All full-time and regular part-time system operators and senior system
operators employed by the Employer out of its facility located at 16313 N. Daly Mabry Hwy.,
Tampa, Florida.

Excluded: All other employees, office clerical employees, managers, guards and
supervisors as defined in the Act.",,,
"Region 19, Seattle, Washington",19-RC-284341,"Forterra NW",Closed,10/12/2021,12/16/2021,"Certific. of Representative",Seattle,WA,A,"Single Labor Organization",Initial,12/08/2021,28,,"Office and Professional Employees International Union Local 8 affiliated with the AFL-CIO",18,,,,,7,25,,1,,"Office and Professional Employees International Union Local 8 affiliated with the AFL-CIO","All full-time and regular part-time employees employed by the Employer in the State of Washington; excluding all Director-level employees, professional employees, Construction and Development Department employees, managers, confidential employees, and guards, and supervisors as defined by the Act.

",,,
"Region 19, Seattle, Washington",19-RC-284626,"Tuality Healthcare",Closed,10/15/2021,12/16/2021,"Certific. of Representative",Hillsboro,OR,A,"Single Labor Organization",Initial,12/08/2021,10,,"AFSCME Council 75",7,,,,,,7,,,,"AFSCME Council 75","All full-time, regular part-time and per diem Certified Athletic Trainers, Medical Receptionists, Medical Assistants, Radiology Technologists, and Health Plan Coordinators employed by the Employer at its Hillsboro Orthopedic and Physical Medicine Clinic located at 1200 NE 48th Ave., Suite 1100, Hillsboro, Oregon; but excluding all other employees, professional employees, Physicians, Nurse Practitioners, managers, and guards and supervisors as defined by the Act.",,,
"Region 03, Buffalo, New York",03-RC-286087,"Thompson Sanitation Corporation",Closed,11/12/2021,12/20/2021,"Certification of Results","Rock Hill",NY,A,"Single Labor Organization",Initial,12/08/2021,30,1,"Waste Material Recycling, and General Industrial Laborers' Local 108",,,,,,25,25,,,,,"Included:    All full-time and regular part-time CDL Drivers, Non-CDL Drivers, Helpers, Mechanics and Welders employed by the Employer at its Rock Hill, New York facility.
Excluded:  Office clerical employees, guards, professional employees and supervisors as defined by the Act.
",,,
"Region 16, Fort Worth, Texas",16-RC-283690,"UNIVERSAL PROTECTION SERVICE, LP D/B/A ALLIED UNIVERSAL SECURITY SERVICES",Closed,09/29/2021,12/16/2021,"Certific. of Representative","San Antonio",TX,A,"Single Labor Organization",Initial,12/08/2021,,2,"International Union, Security, Police, and Fire Professionals of America (SPFPA) and its Local No.100",25,,,,,6,31,,,,"International Union, Security, Police, and Fire Professionals of America (SPFPA) and its Local No.100","INCLUDED: All full-time and regular part-time armed and unarmed security officers performing guard duties within the meaning of Section 9(b)(3) of the Act, employed by the Employer at 375 Airlift Drive, San Antonio, Texas 78226.
EXCLUDED: All other employees, including office/clerical employees, professional employees, and supervisors as defined by the Act. 


",,,
"Region 14, Saint Louis, Missouri",14-RC-284000,"Asplundh Tree Expert, L.L.C.",Closed,10/05/2021,12/20/2021,"Certific. of Representative",Neosho,MO,A,"Single Labor Organization",Initial,12/08/2021,12,,"International Brotherhood of Electrical Workers Local 53",6,,,,,,6,,,,"International Brotherhood of Electrical Workers Local 53","All full-time and regular part-time employees employed by the Employer performing line clearance tree trimming on the property of New-Mac Electric Cooperative in the State of Missouri working in the classifications of crew foreperson, trimmer, trimmer trainee and ground person, but EXCLUDING general forepersons, office clerical employees, professional employees, guards and supervisors as defined in the Act and all other employees.",,,
"Region 05, Baltimore, Maryland",05-RC-279596,"Triple Canopy, Inc.",Closed,07/08/2021,12/15/2021,"Certific. of Representative",Washington,DC,A,"Three Labor Organizations",Rerun,12/07/2021,68,,"United Career Professionals (UCP)",17,"International Union, Security, Police, and Fire Professionals of America (SPFPA) and its Local No.100",1,"Governed United Security Professionals (GUSP)",,,18,,,,"United Career Professionals (UCP)","All full-time and part-time armed and unarmed security officers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act (the Act), employed by the Employer at the Federal Triangle Complex – United States Environmental Protection Agency, in the North, South, East, and West Buildings of the William Jefferson Clinton Building, currently located at 1201 Constitution Avenue, NW, 1301 Constitution Avenue, NW, and 1200 Pennsylvania Avenue, NW, Washington, DC 20004, but excluding all other employees, office clerical employees, professional employees, and supervisors as defined by the Act.",,,
"Region 20, San Francisco, California",20-RC-283465,"Zoological Society of San Diego d/b/a San Diego Zoo Wildlife Alliance",Closed,09/24/2021,01/18/2022,"Certific. of Representative",Volcano,HI,A,"Single Labor Organization",Initial,12/07/2021,14,,"AUTOMOTIVE AND ALLIED INDUSTRIES EMPLOYEES OF SAN DIEGO COUNTY, TEAMSTERS LOCAL 481 &  HAWAII TEAMSTERS AND ALLIED WORKERS, LOCAL 996",9,,,,,2,11,,,,"AUTOMOTIVE AND ALLIED INDUSTRIES EMPLOYEES OF SAN DIEGO COUNTY, TEAMSTERS LOCAL 481 &  HAWAII TEAMSTERS AND ALLIED WORKERS, LOCAL 996","All research associates, senior research associates, and research assistants employed by the Employer assigned to the Keahou Bird Conservation Center and Maui Bird Conservation Center; but excluding all other employees, guards, and supervisors as defined by the Act, as amended.",,,
"Region 05, Baltimore, Maryland",05-RC-283960,"Bradley Technologies Incorporated d/b/a BTI Security",Closed,10/05/2021,12/23/2021,"Certific. of Representative",Washington,DC,A,"Three Labor Organizations",Initial,12/07/2021,28,1,"Protective Service Officers United (PSOS United)",9,"Union Rights for Security Officers (URSO)",,"Protective Security Officer Members Union of America (PSOMUA)",6,,15,,,,"Protective Service Officers United (PSOS United)","INCLUDED: All full-time and regular part-time employees employed by the Employer as protective security officers at the Federal Emergency Management Facility currently located at 400 C Street S.W., Washington, D.C.

EXCLUDED: All other employees, office clerical employees, professional employees, managerial employees, and supervisors as defined in the Act.",,,
"Region 02, New York, New York",02-RC-283879,"Intrepid Museum Foundation, Inc.",Closed,10/04/2021,12/20/2021,"Certific. of Representative",Manhattan,NY,A,"Two Labor Organizations",Initial,12/06/2021,28,,"Special and Superior Officers Benevolent Association",21,"International Union, Security, Police and Fire Professionals of America (SPFPA) and its Amalgamated Local No. 511",1,,,,22,,,,"Special and Superior Officers Benevolent Association","INCLUDED:  All full-time and regular part-time security officers, gatemen and fire evacuation officer employed by the Employer at its facility located at One Intrepid Square, 12th Avenue & 46th Street, New York, NY.
EXCLUDED:  All other employees, including per-diem security officers, locksmiths, office clerical employees, professional employees, and supervisors as defined in the Act.
",,,
"Region 27, Denver, Colorado",27-RC-284980,"Spruce Confections, LLC and the Coffee Clinic, LLC, a single Employer",Closed,10/22/2021,12/17/2021,"Certific. of Representative",Boulder,CO,A,"Single Labor Organization",Initial,12/06/2021,77,5,"The Bakery, Confectionery, Tobacco Workers and Grain Millers International Union, Local 26",31,,,,,9,51,,11,,"The Bakery, Confectionery, Tobacco Workers and Grain Millers International Union, Local 26","Included:  All full-time and regular part-time drivers, and production and maintenance employees, including baristas, lead baristas, bakers, and quality control employees employed by the Employer at all of its retail establishments and warehouse in Boulder, Colorado.

Excluded: All office clerical employees, professional employees, managers, guards, and supervisors, as defined in the Act.
",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-284988,"Hillyard, Inc. d/b/a Hillyard Mid-Atlantic",Closed,10/22/2021,12/13/2021,"Certific. of Representative",Warminster,PA,A,"Single Labor Organization",Initial,12/03/2021,7,,"Highway Truck Drivers and Helpers Local 107 a/w International Brotherhood of Teamsters",6,,,,,1,7,,,,"Highway Truck Drivers and Helpers Local 107 a/w International Brotherhood of Teamsters","Included: All full-time and regular part-time warehouse drivers employed by the Employer at its 40 Ash Circle, Warminster, Pennsylvania facility.

Excluded: All other employees, clerical employees, managers, guards and supervisors as defined in the Act.
",,,
"Region 19, Seattle, Washington",19-RC-284046,"NW Natural Water of Oregon, LLC",Closed,10/05/2021,12/13/2021,"Certification of Results",Sunriver,OR,A,"Single Labor Organization",Initial,12/03/2021,14,,"Office & Professional Employees International Union, Local 11",3,,,,,8,11,,,,,"All full-time and regular part-time Utility Operators I, Utility Operators II, Utility Operators III, Utility Workers, Equipment Mechanics, and Compost Site/BIO Solids Leads employed by the Employer out of its Sunriver, Oregon facility; but excluding all other employees, office clerical employees, confidential employees, and guards and supervisors as defined by the Act.",,,
"Region 27, Denver, Colorado",27-RC-284253,"Integrity National Corporation",Closed,10/08/2021,12/13/2021,"Certific. of Representative",Denver,CO,A,"Single Labor Organization",Initial,12/03/2021,11,,"Service Employees International Union Local 105",7,,,,,,7,,,,"Service Employees International Union Local 105","Included:  All full-time and regular part-time janitors employed by the Employer at the Denver Mint located in Denver, Colorado.  Excluded:  All other employees, office clerical employees, professional employees, guards, and supervisors as defined by the Act.
",,,
"Region 19, Seattle, Washington",19-RC-284235,"Fred Meyer Stores, Inc.",Closed,10/08/2021,12/13/2021,"Certific. of Representative",Richland,WA,A,"Single Labor Organization",Initial,12/03/2021,248,13,"Teamsters Local 690",88,,,,,41,129,,16,,"Teamsters Local 690","All full-time and regular part-time hourly employees and non-supervisory Leads/Leaders employed by the Employer at its location at 101 Welsian Way, Richland, WA; excluding Store Director (Manager), Assistant Store Managers, Human Resources employees, Pharmacy Department employees, Jewelry Department employees, Asset Protection employees, salaried Managers, confidential employees, and supervisors and guards as defined by the Act. 
",,,
"Region 13, Chicago, Illinois",13-RC-284411,"Northwestern University",Closed,10/12/2021,12/14/2021,"Certific. of Representative",Evanston,IL,A,"Single Labor Organization",Initial,12/03/2021,107,,"SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 73",70,,,,,28,98,,21,,"SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 73","VOTING GROUP - UNIT A (PROFESSIONAL UNIT)
Included:  All full-time and regular part-time Communications Specialists; Developers; Developer Leads; non-supervisory Developers Senior; non-supervisory and non-managerial Librarians; non-supervisory Senior Librarians; Systems Administrators; non-supervisory Systems Administrators Senior; Senior Software Developers; Technical Support Specialists Senior; Web and Electronic Communication Specialists; employed by Northwestern University at its main library currently located in Evanston, Illinois.

Excluded:  All other Northwestern University employees; non-professional employees; Northwestern University library staff working in the Pritzker (Law School) or Galter (Medical School) libraries; student employees; University Press employees; library employees performing work primarily in the foreign State of Qatar; employees of the Styberg Library located within Northwestern University; University Librarian (Dean of Libraries); Associate University Librarians; Directors; Associate Directors; Business Administrators; Business Coordinator; Collections Coordinator; Circulation Services Supervisor; Chief Conservator; Curators; Digitization Manager; Library Department Head; Ops Manager; Manager Library Facility/Security; Project Manager Lead; Systems Analyst Lead; Receiving Room Supervisor; University Archivist; Executive Assistant; managers; confidential employees; temporary employees; fellows; statutory guards and supervisors as defined in the Act.

VOTING GROUP - UNIT B (NON-PROFESSIONAL)
Included:  All full-time and regular part-time Administrative Assistants I; Administrative Assistants II; Administrative Assistants III; Conservation Technicians; Customer Service Representatives; Collection & Digitization Assistants; Digitization Assistants; Financial Assistants; Library Assistants I: Library Assistants II; non-supervisory Library Assistants III; Library Clerks I; Library Clerks II; Mail Delivery Workers; Technical Support Specialists; User Service Representatives II; User Support Specialists; User Support Specialist Associates; all other non-professional, non-supervisory, non-managerial, non-confidential, non-guard employees employed by Northwestern University at its main library currently located in Evanston, Illinois. 
 
Excluded: All other Northwestern University employees, professional employees; Northwestern University library staff working in the Pritzker (Law School) or Galter (Medical School) libraries; student employees; University Press employees; library employees performing work primarily in the foreign State of Qatar; employees of the Styberg Library located within Northwestern University; University Librarian (Dean of Libraries); Associate University Librarians; Directors; Associate Directors; Business Administrators; Business Coordinator; Collections Coordinator; Circulation Services Supervisor; Chief Conservator; Curators; Digitization Manager; Library Department Head; Ops Manager; Manager Library Facility/Security; Project Manager Lead; Systems Analyst Lead; Receiving Room Supervisor; University Archivist; Executive Assistant; managers; confidential employees; temporary employees; fellows; statutory guards and supervisors as defined in the Act.

COMBINED UNITS - A AND B
Included:  All full-time and regular part-time Communications Specialists; Developers; Developer Leads; non-supervisory Developers Senior; non-supervisory and non-managerial Librarians; non-supervisory Senior Librarians; Systems Administrators; non-supervisory Systems Administrators Senior; Senior Software Developers; Technical Support Specialists Senior; Web and Electronic Communication Specialists; Administrative Assistants I; Administrative Assistants II; Administrative Assistants III; Conservation Technicians; Customer Service Representatives; Collection & Digitization Assistants; Digitization Assistants; Financial Assistants; Library Assistants I: Library Assistants II; non-supervisory Library Assistants III; Library Clerks I; Library Clerks II; Mail Delivery Workers; Technical Support Specialists; User Service Representatives II; User Support Specialists; User Support Specialist Associates; all other non-professional, non-supervisory, non-managerial, non-confidential, non-guard employees employed by Northwestern University at its main library currently located in Evanston, Illinois.

Excluded: All other Northwestern University employees, Northwestern University library staff working in the Pritzker (Law School) or Galter (Medical School) libraries; student employees; University Press employees; library employees performing work primarily in the foreign State of Qatar; employees of the Styberg Library located within Northwestern University; University Librarian (Dean of Libraries); Associate University Librarians; Directors; Associate Directors; Business Administrators; Business Coordinator; Collections Coordinator; Circulation Services Supervisor; Chief Conservator; Curators; Digitization Manager; Library Department Head; Ops Manager; Manager Library Facility/Security; Project Manager Lead; Systems Analyst Lead; Receiving Room Supervisor; University Archivist; Executive Assistant; managers; confidential employees; temporary employees; fellows; statutory guards and supervisors as defined in the Act.
",,,
"Region 21, Los Angeles, California",21-RC-285873,"Nabitwo, LLC - California d/b/a Nabis",Closed,11/08/2021,12/13/2021,"Certific. of Representative","Los Angeles",CA,A,"Single Labor Organization",Initial,12/03/2021,28,,"Food, Industrial & Beverage Warehouse, Drivers and Clerical Employees Local 630, International Brotherhood of Teamsters",21,,,,,4,25,,1,,"Food, Industrial & Beverage Warehouse, Drivers and Clerical Employees Local 630, International Brotherhood of Teamsters","Included:  All full-time and regular part-time delivery specialists and fleet supervisors employed by the Employer at its facility currently located at 1816 East Olympic Boulevard, Los Angeles, California.

Excluded:  All other employees, warehouse employees, generalists, dispatchers, employment agency workers, professional employees, confidential employees, office clerical employees, guards, and supervisors as defined
In the Act.

",,,
"Region 22, Newark, New Jersey",22-RC-283997,"GARDA CL ATLANTIC, INC.",Closed,10/05/2021,12/10/2021,"Certific. of Representative",Edison,NJ,A,"Two Labor Organizations",Initial,12/02/2021,88,2,"SPECIAL AND SUPERIOR OFFICERS BENEVOLENT ASSOCIATION",17,"UNITED FEDERATION OF SPECIAL POLICE & SECURITY OFFICERS, INC.",2,,,1,20,,,,"SPECIAL AND SUPERIOR OFFICERS BENEVOLENT ASSOCIATION",,,,"INCLUDED: All full time and regular part-time guards and drivers/messengers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, as amended, employed by the Employer at its 100 Clover Place, Edison, New Jersey facility.
EXCLUDED: All office clerical employees, cash vault service employees, managerial employees, professional employees and supervisors as defined in the Act, and all other employees."
"Region 10, Atlanta, Georgia",10-RD-285486,"Ecolab Production LLC",Closed,11/01/2021,03/28/2022,"Certification of Results",McDonough,GA,A,"Single Labor Organization",Initial,12/02/2021,65,,"Retail, Wholesale & Department Store Union, Southeast Council",29,,,,,31,60,,,,,"All full-time and regular part-time production and maintenance employees employed at the Employer's facility located at 261 Highway 155 South, McDonough, GA, including reliability technicians (maintenance A, B, C and D), maintenance leads, production associates, mixers, bulk bay spotter/loaders, logistics associates, production team coaches, warehouse lead workers and label control associates; but excluding all other employees, including, but not limited to, office clericals, customer service agents, maintenance planner schedulers, purchasing specialists, maintenance control technician, lab technicians, inventory control clerks, temporary employees, professional employees, managerial employees, guards and supervisors as defined by the Act.",,,
"Region 27, Denver, Colorado",27-RC-283867,"Impact Fire Services",Closed,10/01/2021,12/09/2021,"Certification of Results",Englewood,CO,A,"Single Labor Organization",Initial,12/01/2021,9,2,"Road Sprinkler Fitters Local Union No. 669, U.A., AFL-CIO affiliated with United Association of Journeymen and Apprentices of the Plumbing and Pipe Fitting Industry of the United States and Canada, AFL-CIO",,,,,,7,7,,,,,"Include: All full-time and regular part-time sprinkler fitters, apprentices, and helpers employed by the Employer at its Englewood, Colorado facility. Exclude: All other employees, alarm technicians, testing and inspection employees, office clerical employees, guards, and supervisors with the meaning of the Act.",,,
"Region 18, Minneapolis, Minnesota",18-RC-273053,"FOX TELEVISION STATIONS, LLC",Closed,02/22/2021,12/08/2021,"Certific. of Representative","Brown Deer",WI,A,"Revised Single Labor Org",Initial,12/01/2021,32,,"National Association of Broadcast Employees and Technicians - Communications Workers of America, AFL-CIO",16,,,,,15,31,,,,"National Association of Broadcast Employees and Technicians - Communications Workers of America, AFL-CIO","All full-time and regular part-time Photojournalists, including the Director of Photography, Editors, and Multimedia Journalists employed by the Employer at its Milwaukee, Wisconsin location; excluding clerical employees, administrative staff, managers, and guards and supervisors as defined in the Act.  
",,,
