Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 18, Minneapolis, Minnesota",18-RC-331345,"The Estates at Roseville",Closed,12/05/2023,01/10/2024,"Certific. of Representative",Roseville,MN,A,"Single Labor Organization",Initial,01/03/2024,10,,"SEIU Healthcare Minnesota and Iowa",6,,,,,,6,,1,,"SEIU Healthcare Minnesota and Iowa","All full-time and regular part-time LPNs employed by the Employer at its Roseville, Minnesota facility; excluding all other employees, and guards and supervisors as defined by the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-329047,"Global Executive Staffing, LLC",Open,10/31/2023,,,Baltimore,MD,A,"Single Labor Organization",Initial,01/03/2024,10,,"Amalgamated Transit Union Local 1764 a/w Amalgamated Transit Union AFL-CIO/CLC",,,,,,8,8,,,,,"All full-time and regular part-time utility workers and dispatchers employed by the Employer at the facilities currently located at 1615 Bush St., Baltimore, MD 21230, and 19 Thomas Ave., Brooklyn, MD 21225, but excluding all other employees, managers, guards, and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RM-330540,"Riverwood Center, LLC",Closed,11/22/2023,06/15/2026,"Certification of Results",Jacksonville,FL,B,"Single Labor Organization",Initial,01/03/2024,167,,"The Independent Association of Public and Private Employees",55,,,,,58,113,,2,,,"VOTING GROUP - UNIT A (PROFESSIONAL UNIT):
Included: All full-time and regular part-time MDS Coordinators, Occupational Therapists, Physical 
Therapists, Speech Therapists, Occupational Therapist Assistants, Physical Therapist Assistants, 
Registered Nurses, Wound Care Nurses, and Social Work Assistants employed by the Employer located 
at 2802 Parental Home Road, Jacksonville, Florida 32216.

Also eligible to vote are all employees in the unit who have worked an average of
four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for 
the election.

Excluded: Activities Assistants, CNAs, Dietary Aides, Dietary Cooks, Floor Techs, Housekeeping, 
Laundry Aides, LPNs, Maintenance Assistants, Personal Care Attendants, and Receptionists, all other 
employees, confidential employees, managerial employees, guards and supervisors as defined in the 
Act.

VOTING GROUP - UNIT B (NON-PROFESSIONAL UNIT):
Included: All full-time and regular part-time Activities Assistants, CNAs, Dietary Aides, Dietary 
Cooks, Floor Techs, Housekeeping employees, Laundry Aides, LPNs, Maintenance Assistants, Personal 
Care Attendants, and Receptionists employed by the Employer located at 2802 Parental Home Road, 
Jacksonville, Florida 32216.

Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or 
more per week during the 13 weeks immediately preceding the eligibility date for the election.

Excluded: MDS Coordinators, Occupational Therapists, Physical Therapists, Speech Therapists, 
Occupational Therapist Assistants, Physical Therapist Assistants, Registered Nurses, Wound Care 
Nurses, and Social Work Assistants, all other employees, professional employees in Unit A, 
confidential employees, managerial employees, guards and supervisors as defined in the Act, as 
amended.
",,,
"Region 05, Baltimore, Maryland",05-RC-329384,"ADC LTD NM",Closed,11/03/2023,01/10/2024,"Certific. of Representative",Boonsboro,MD,A,"Single Labor Organization",Initial,01/02/2024,10,,"International Union, Security, Police and Fire Professionals of America (SPFPA)",8,,,,,,8,,,,"International Union, Security, Police and Fire Professionals of America (SPFPA)","Included: All full-time and part-time armed and unarmed security officers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, employed by ADC LTD NM at 4838 Lambs Knoll Road, Boonsboro, MD 21713.

Excluded: All other employees and all supervisors as defined by the Act.
",,,
"Region 03, Buffalo, New York",03-RC-328607,"Albany Leadership Charter School for Girls",Closed,10/25/2023,12/07/2023,"Certific. of Representative",Albany,NY,A,"Single Labor Organization",Initial,12/29/2023,70,,"Albany Leadership Charter School Union/NYSUT/AFT/NEA/AFL-CIO",40,,,,,11,51,,1,,"Albany Leadership Charter School Union/NYSUT/AFT/NEA/AFL-CIO","Included: All employees in the classifications of Teacher, School Social Worker, School
Counselor, School Nurse, Marketing Communications & Development Coordinator,
Attendance Coordinator & Behavioral Support Specialist, Family & Community
Engagement Coordinator, including employees in these classifications who perform duties
as a Team Lead, Content Lead, or Grade Level Lead employed by the Employer at its
Albany, New York, facilities.
Excluded: All non-professional employees, executive administrative assistants,
confidential employees, managers, guards, and Supervisors as defined in the Act, and all
other employees.","Included: All employees in the classifications of Kitchen Cook, Food Service Assistant,
Kitchen Server, Administrative Assistant, Main Office Administrative Assistant, Hall and
Behavioral Support Leader, Enrollment and Recruitment Coordinator, School Operations
Associate, and Attendance Administrator employed by the Employer at its Albany, New
York, facilities.
Excluded: All professional employees, executive administrative assistants, confidential
employees, managers, guards, and Supervisors as defined in the Act, and all other
employees.

In the event the majority of voting professional (Voting Group A) vote to be included in a unit with non-Professional Employees (Voting Group B), the following combined unit is appropriate: 
Included: All professional employees in the classifications of Teacher, School Social
Worker, School Counselor, School Nurse, Marketing Communications & Development Coordinator, Attendance Coordinator & Behavioral Support Specialist, Family & Community Engagement Coordinator, including employees in these classifications who perform duties as a Team Lead, Content Lead, or Grade Level Lead and all non­professional employees in the classifications of Kitchen Cook, Food Service Assistant, Kitchen Server, Administrative Assistant, Main Office Administrative Assistant, Hall and Behavioral Support Leader, Enrollment and Recruitment Coordinator, School Operations Associate, and Attendance Administrator employed by the Employer at its Albany, New York, facilities.
Excludes:
All executive administrative assistants, confidential employees, managers, guards, and Supervisors as defined in the Act and all other employees.","Included: All employees in the classifications of Kitchen Cook, Food Service Assistant,
Kitchen Server, Administrative Assistant, Main Office Administrative Assistant, Hall and
Behavioral Support Leader, Enrollment and Recruitment Coordinator, School Operations
Associate, and Attendance Administrator employed by the Employer at its Albany, New
York, facilities.
Excluded: All professional employees, executive administrative assistants, confidential
employees, managers, guards, and Supervisors as defined in the Act, and all other
employees.

In the event the majority of voting professional (Voting Group A) vote to be included in a unit with non-Professional Employees (Voting Group B), the following combined unit is appropriate: 
Included: All professional employees in the classifications of Teacher, School Social
Worker, School Counselor, School Nurse, Marketing Communications & Development Coordinator, Attendance Coordinator & Behavioral Support Specialist, Family & Community Engagement Coordinator, including employees in these classifications who perform duties as a Team Lead, Content Lead, or Grade Level Lead and all non­professional employees in the classifications of Kitchen Cook, Food Service Assistant, Kitchen Server, Administrative Assistant, Main Office Administrative Assistant, Hall and Behavioral Support Leader, Enrollment and Recruitment Coordinator, School Operations Associate, and Attendance Administrator employed by the Employer at its Albany, New York, facilities.
Excludes:
All executive administrative assistants, confidential employees, managers, guards, and Supervisors as defined in the Act and all other employees.","Included: All employees in the classifications of Kitchen Cook, Food Service Assistant,
Kitchen Server, Administrative Assistant, Main Office Administrative Assistant, Hall and
Behavioral Support Leader, Enrollment and Recruitment Coordinator, School Operations
Associate, and Attendance Administrator employed by the Employer at its Albany, New
York, facilities.
Excluded: All professional employees, executive administrative assistants, confidential
employees, managers, guards, and Supervisors as defined in the Act, and all other
employees.

In the event the majority of voting professional (Voting Group A) vote to be included in a unit with non-Professional Employees (Voting Group B), the following combined unit is appropriate: 
Included: All professional employees in the classifications of Teacher, School Social
Worker, School Counselor, School Nurse, Marketing Communications & Development Coordinator, Attendance Coordinator & Behavioral Support Specialist, Family & Community Engagement Coordinator, including employees in these classifications who perform duties as a Team Lead, Content Lead, or Grade Level Lead and all non­professional employees in the classifications of Kitchen Cook, Food Service Assistant, Kitchen Server, Administrative Assistant, Main Office Administrative Assistant, Hall and Behavioral Support Leader, Enrollment and Recruitment Coordinator, School Operations Associate, and Attendance Administrator employed by the Employer at its Albany, New York, facilities.
Excludes:
All executive administrative assistants, confidential employees, managers, guards, and Supervisors as defined in the Act and all other employees."
"Region 10, Atlanta, Georgia",10-RC-330505,"Alliance Mobile, Inc.",Closed,11/21/2023,01/09/2024,"Certific. of Representative",Bristol,VA,A,"Single Labor Organization",Initial,12/29/2023,3,,"Communications Workers of America, AFL-CIO, CLC",3,,,,,,3,,,,"Communications Workers of America, AFL-CIO, CLC","Included: All full-time and regular part-time AT&T Sales Representatives employed by Alliance Mobile, Inc. at its facility located at 4635 Lee Highway, Bristol, Virginia 24202 (formerly 3191 Lee Highway, Bristol, Virginia 24202).

Excluded: All office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the National Labor Relations Act.",,,
"Region 02, New York, New York",02-RC-329371,"Museum of the City of New York, Inc.",Closed,11/03/2023,01/08/2024,"Certific. of Representative","New York",NY,A,"Single Labor Organization",Initial,12/28/2023,4,,"Local 306, IATSE",3,,,,,,3,,,,"Local 306, IATSE","Included: 
All full-time and regular per-diem* Audio-Visual Technicians employees employed by the Employer working at 1220 Fifth Avenue, New York, NY 11029.  

Excluded: 
All other employees, including guards, confidential employees, and professional employees, managers, and supervisors as defined in the Act. 
 
*Per Diem employees eligible to vote are those who averaged 4 hours or more for the calendar quarter preceding November 24, 2023, per Davison-Paxon, 185 NLRB 21 (1970).

",,,
"Region 13, Chicago, Illinois",13-RC-330097,"Allen Brothers Prime Steaks",Closed,11/15/2023,01/11/2024,"Certific. of Representative",Chicago,IL,A,"Single Labor Organization",Initial,12/28/2023,64,,"United Food & Commercial Workers Local 1546",33,,,,,26,59,,3,,"United Food & Commercial Workers Local 1546","Included: All full-time and regular part-time Butchers, Day Warehouse Workers, Product Packaging employees, Production Utility employees, and Warehouse Workers employed by the Employer at its facility currently located at 3737 S Halsted St, Chicago, IL 60609.
Excluded: All Inside Sales Team Leaders, Customer Service Representatives, HACCP Coordinators, Delivery Drivers Non CDL, Admin Assistant File Clerks, Quality Assurance Technicians, office clerical employees, confidential employees, professional employees, managerial employees, guards and supervisors as defined by the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-329587,"Amentum Services, Inc.",Closed,11/08/2023,01/05/2024,"Certific. of Representative",Springfield,VA,A,"Single Labor Organization",Initial,12/27/2023,3,,"International Union of Operating Engineers, Local 99 a/w International Union of Operating Engineers, AFL-CIO",3,,,,,,3,,,,"International Union of Operating Engineers, Local 99 a/w International Union of Operating Engineers, AFL-CIO","Included: All full-time and regular part-time General Maintenance Workers employed by the Employer at the National Geospatial-Intelligence Agency facility currently located in Springfield, Virginia. 

Excluded: All other employees, confidential employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.
",,,
"Region 21, Los Angeles, California",21-RC-328915,"Sharp Rees-Stealy Medical Group, Inc.",Closed,10/30/2023,01/10/2024,"Certific. of Representative","San Diego",CA,A,"Single Labor Organization",Initial,12/27/2023,125,2,"United Nurses Associations of California/Union of Health Care Professionals (UNAC/UHCP) NUHHCE, AFSCME, AFL-CIO",77,,,,,28,105,,,,"United Nurses Associations of California/Union of Health Care Professionals (UNAC/UHCP) NUHHCE, AFSCME, AFL-CIO","
Included:  All full-time, regular part-time, and per diem Nurse Practitioners, Midwives, and Physician Assistants employed in those classifications by Sharp Rees-Stealy Medical Group, Inc. and assigned to the following locations:

•	SRS Administration (Copley) 5651 Copley Dr., Ste. A, San Diego, CA 92111
•	SRS Chula Vista, 525 Third Ave., Chula Vista, CA 91910
•	SRS Del Mar, 2600 Via De La Valle, Ste. 200, Del Mar, CA 92014
•	SRS Downtown, 300 Fir St., San Diego, CA 92101
•	SRS Frost Street, 8008 Frost St., Unit 106, San Diego, CA 92123
•	SRS Frost Street North, 8010 Frost St., Second and Third Floors, San Diego, CA 92123
•	SRS Genesee, 2020 Genesee Ave., San Diego, CA 92123
•	SRS La Mesa, 5525 Grossmont Center Dr., La Mesa, CA 91942
•	SRS Otay Ranch, 1400 E Palomar St., Chula Vista, CA 91913
•	SRS Rancho Bernardo, 16899 W. Bernardo Dr,, San Diego, CA 92127
•	SRS San Diego Main, 2929 Health Center Dr., San Diego, CA 92123
•	SRS Santee, 8701 Cuyamaca St., Santee, CA 92071
•	SRS Scripps Ranch, 10670 Wexford St., San Diego, CA 92131
•	Sharp Mary Birch Hospital for Women and Newborns, 3003 Health Center Dr., San Diego, CA 92123
•	SRS Sorrento Mesa, 10243 Genetic Center Dr., San Diego, CA 92121
•	Sharp Memorial Hospital, 7901 Frost Street, San Diego, CA 92123

Excluded:  All other employees, office clerical employees, confidential employees, non-professional employees, managerial employees, guards, and supervisors as defined in the Act

Eligible to vote are all per diem employees in the units who have worked an average of 4 hours or more per week during the 13 weeks immediately preceding the eligibility date for the election. 


",,,
"Region 19, Seattle, Washington",19-RC-329600,"Southwest Montana Veterans Home",Closed,11/08/2023,01/05/2024,"Certific. of Representative",Butte,MT,A,"Revised Single Labor Org",Initial,12/27/2023,24,,"Teamsters Local Union No. 2 affiliated with International Brotherhood of Teamsters",8,,,,,7,15,,,,"Teamsters Local Union No. 2 affiliated with International Brotherhood of Teamsters","All full-time, regular part-time, and per-diem Certified Nursing Assistants employed by the Employer at its Butte, Montana facility; excluding all other employees, professional employees, Licensed Practical Nurses, Registered Nurses, managers, and guards and supervisors as defined by the Act.",,,
"Region 10, Atlanta, Georgia",10-RC-330317,"Alliance Mobile Inc.",Closed,11/20/2023,01/05/2024,"Certific. of Representative",Kingsport,TN,A,"Single Labor Organization",Initial,12/27/2023,3,,"Communications Workers of America, AFL-CIO, CLC",3,,,,,,3,,,,"Communications Workers of America, AFL-CIO, CLC","All full time and regular part time AT&T Sales Representatives employed by Alliance Mobile Inc.at its facility located at 2550 East Stone Drive, Kingsport, TN, but excluding all professional employees, managerial employees, office clerical employees, guards and supervisors as defined by the Act.",,,
"Region 06, Pittsburgh, Pennsylvania",06-RC-330738,"Suburban Propane",Closed,11/27/2023,01/03/2024,"Certification of Results",Greensburg,PA,A,"Single Labor Organization",Initial,12/22/2023,16,,"Teamsters Local No. 205 a/w International Brotherhood of Teamsters",3,,,,,12,15,,,,,"Included: All full time and regular part-time drivers and service technicians employed by the Employer at its 1017 Green Street, Greensburg, Pennsylvania, 19 Grant Avenue, Butler Pennsylvania, 357 Old Rte 119 Hwy S., Indiana, Pennsylvania and 35 Country Club Road, Washington, Pennsylvania locations.
 
Excluded: All other employees, including managers, guards, and professional employees, and supervisors as defined in the Act.
",,,
"Region 29, Brooklyn, New York",29-RC-330921,"EmPower CES, LLC",Closed,11/28/2023,01/08/2024,"Certific. of Representative",Bethpage,NY,A,"Single Labor Organization",Initial,12/22/2023,49,,"United Auto Workers Local 259",29,,,,,16,45,,1,,"United Auto Workers Local 259","Included: All full-time and regular part-time installers and service technicians, including assistant site installers, installers, service technicians, out of scope technicians, assistant foremen, and site foremen. 

Excluded: All management employees, guards and supervisors as defined by the Act.
",,,
"Region 07, Detroit, Michigan",07-RD-330611,"Kellogg Crankshaft Co.",Closed,11/22/2023,01/08/2024,"Certification of Results",Jackson,MI,A,"Single Labor Organization",Initial,12/22/2023,8,,"Local 61, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO",,,,,,7,7,,,,"Local 61, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO","All full-time and regular part-time machine operators employed by the Employer at its facility located at 3524 Wayland Drive, Jackson, MI 49202; but excluding all guards and supervisors as defined by the National Labor Relations Act.",,,
"Region 09, Cincinnati, Ohio",09-RC-327516,"RIHOB EO, LLC D/B/A FEAST BBQ",Closed,10/10/2023,01/02/2024,"Certific. of Representative",Louisville,KY,A,"Single Labor Organization",Initial,12/21/2023,21,,"United Food and Commercial Workers, Local 227",17,,,,,,17,,,,"United Food and Commercial Workers, Local 227","All service crew including front of house, back of house, dish washers, kitchen staff, and shift leaders employed by the Employer at its 909 East Market Street, Louisville, Kentucky facility; excluding all office clerical employees, store managers, managers-in-training, janitors, professional employees, guards and supervisors as defined in the Act.",,,
"Region 07, Detroit, Michigan",07-RC-329920,"Ascension St. John Hospital",Closed,11/09/2023,01/09/2024,"Certification of Results",Detroit,MI,A,"Single Labor Organization",Initial,12/21/2023,34,,"Security, Police, and Fire Professionals of America, Local 1425",13,,,,,18,31,,,,"Security, Police, and Fire Professionals of America, Local 1425","All full-time and regular part-time armed and unarmed security officers, security police officers and K9 handlers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act employed by the Employer at its facility located at 22101 Moross Road, Detroit, Michigan; but excluding all other employees, including all office clerical employees, professional employees, Lieutenants, Sergeants/Lead Security Officers, and other supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RC-329670,"Pan American Grain Manufacturing, Co. Inc.",Open,11/08/2023,,,Arecibo,PR,A,"Two Labor Organizations",Initial,12/21/2023,49,,"Union de Tronquistas de Puerto Rico, Local 901, International Brotherhood of Teamsters",40,"Congreso de Uniones Industriales de Puerto Rico",6,,,,46,,2,,"Union de Tronquistas de Puerto Rico, Local 901, International Brotherhood of Teamsters","Included: All full-time and regular part-time production and maintenance employees employed by Pan American Grain Manufacturing Co., Inc. in Guaynabo, Puerto Rico and any of its other facilities in Puerto Rico.  

Excluded: All other employees, office clerical employees, professional employees, managers, guards, and supervisors as defined in the Act.",,,
"Region 21, Los Angeles, California",21-RC-329423,"Sonoco Products Company",Closed,11/06/2023,09/09/2024,"Certific. of Representative",Industry,CA,A,"Two Labor Organizations",Initial,12/21/2023,71,,"Chauffeurs, Sales Drivers and Helpers Union, Local 572, International Brotherhood of Teamsters",52,"Printing, Packaging, & Production Workers Union of North America, District Council 2, and its Affiliated Local 388-M",2,,,,54,,,,"Chauffeurs, Sales Drivers and Helpers Union, Local 572, International Brotherhood of Teamsters","Included: All full-time and regular part-time production and maintenance employees employed by the Employer at its facility currently located at 166 North Baldwin Park Blvd., City of Industry, California.

Excluded: All other employees, office clerical employees, professional employees, sales employees, new construction employees, guards, and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RC-329283,"Bimbo QSR U.S., LLC.",Closed,11/02/2023,01/10/2024,"Certification of Results",Valdosta,GA,A,"Single Labor Organization",Initial,12/21/2023,92,,"United Food and Commercial Workers Local 1996, AFL-CIO",22,,,,,57,79,,,,,"Included: All full-time and regular part-time production employees, quality assurance
employees, maintenance employees, shipping employees, and sanitation
employees, employed by the Employer at its facility located at 592 South St.
Augustine Road, Valdosta, Georgia.

Excluded: All other employees, office clerical employees, professional employees,
managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-330220,"Lion Electric Manufacturing USA, Inc.",Closed,11/17/2023,02/03/2025,"Certification of Results",Channahon,IL,A,"Two Labor Organizations",Initial,12/21/2023,133,,"Automobile Mechanics' Local 701, International Association of Machinists and Aerospace Workers, AFL-CIO",40,"International Union, United Automobile, Aerospace and Agricultural Implement Workers of America",15,,,58,113,Y,24,Y,,"Included: All full-time and regular part-time production, maintenance, and warehouse employees employed by the Employer at its facility currently located at 3835 Youngs Road, Channahon, IL 60410.

Excluded: All clerical employees, confidential employees, professional employees, managerial employees, guards and supervisors as defined by the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-330128,"Griffith Energy Services, Inc. d/b/a SMO Energy",Closed,11/15/2023,12/29/2023,"Certific. of Representative","La Plata",MD,A,"Single Labor Organization",Initial,12/20/2023,14,,"Griffith Energy Services, Inc. d/b/a SMO",12,,,,,2,14,,,,"Local 570, Warehouse, General Sales Drivers, Tankline Drivers, Soft Drink Workers And Driver-Salesmen, Dairy, Bakery, Brewery, Professional and Technical, Laundry, Linen, Petroleum, Construction, Yeast, Amusement And Vending Service Men, Retail, Mail Order Employees And Allied Employees a/w International Brotherhood of Teamsters","Included: All full-time, regular part-time, and seasonal Oil Delivery Drivers employed by the Employer at its facility currently located at 109 N. Maple Avenue, La Plata, Maryland. 
Excluded: All other employees, office clerical employees, confidential employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.
",,,
"Region 28, Phoenix, Arizona",28-RC-330512,"Wells Fargo Bank, N.A.",Closed,11/20/2023,01/03/2024,"Certific. of Representative",Albuquerque,NM,A,"Single Labor Organization",Initial,12/20/2023,8,,"Wells Fargo Workers United, affiliated with Communications Workers of America, AFL-CIO",5,,,,,3,8,,,,"Wells Fargo Workers United, affiliated with Communications Workers of America, AFL-CIO","INCLUDED: All full-time and regular part-time personal bankers, premier bankers, tellers employed by the Employer at its facility located at 11199 Montgomery Blvd NE, Albuquerque, New Mexico. 

EXCLUDED: All other employees, confidential employees, managerial employees, guards and supervisors as defined by the Act. 
",,,
"Region 13, Chicago, Illinois",13-RC-328672,"Johnson Controls, Inc.",Closed,10/26/2023,01/02/2024,"Certific. of Representative","Calumet City",IL,A,"Single Labor Organization",Initial,12/20/2023,25,,"Pipefitters Local 597",21,,,,,2,23,,,,"Pipefitters Local 597","Included: All full-time and regular part-time Controls System Technicians, Control Systems Technicians I, Control Systems Technicians II, Field Installation Technicians, HVAC TB Controls Technicians, HVAC TB Senior Controls Technicians, HVAC TB Technician Team Lead Controls, HVAC TB Chiller Mechanics, HVAC TB Chiller Apprentices, HVAC TB Mechanics, HVAC TB Mechanic Apprentices, HVAC TB Tradesmen, HVAC Technician Team Lead Chiller, and HVAC TB Mechanic Foreman employed by the Employer out of its facility currently located at 1500 Huntington Drive, Calumet City, IL 60409.

Excluded: All other employees, HVAC O&M Operating Engineer, O&M Lead Operating Engineer, office clerical employees, confidential employees, professional employees, managerial employees, guards and supervisors as defined by the Act.",,,
"Region 13, Chicago, Illinois",13-RC-329436,"OTO Development, LLC",Closed,11/06/2023,12/29/2023,"Certific. of Representative",Chicago,IL,A,"Single Labor Organization",Initial,12/20/2023,2,,"International Union of Operating Engineers Local 399",2,,,,,,2,,,,"International Union of Operating Engineers Local 399","Included: All full-time and regular part-time skilled maintenance employees including building maintenance technicians employed by the employer working at Hyatt Place Chicago Downtown, 28 N. Franklin St., Chicago, IL 60606.

Excluded: Managers, the Chief Engineer (because he is a supervisor within the meaning of the Act), office clerical employees and guards, professional employees and supervisors as defined by the Act.",,,
"Region 19, Seattle, Washington",19-RC-329600,"Southwest Montana Veterans Home",Closed,11/08/2023,01/05/2024,"Certific. of Representative",Butte,MT,A,"Single Labor Organization",Initial,12/20/2023,24,,"Teamsters Local Union No. 2 affiliated with International Brotherhood of Teamsters",8,,,,,7,17,,2,Y,"Teamsters Local Union No. 2 affiliated with International Brotherhood of Teamsters","All full-time, regular part-time, and per-diem Certified Nursing Assistants employed by the Employer at its Butte, Montana facility; excluding all other employees, professional employees, Licensed Practical Nurses, Registered Nurses, managers, and guards and supervisors as defined by the Act.",,,
"Region 28, Phoenix, Arizona",28-RC-329719,"La Familia Medical Center",Closed,11/08/2023,01/03/2024,"Certification of Results","Santa Fe",NM,A,"Single Labor Organization",Initial,12/20/2023,85,,"District 1199NM, National Union of Hospital and Healthcare Employees, AFSCME, AFL-CIO",27,,,,,48,80,,5,,,"INCLUDED: All full-time and regular part-time Billing and Collection Specialists, Care Coordinators, Case Managers, Community Health Workers, Dental Assistants, Dental Hygienists, Dental Assistant Aides, Dental Assistant Techs, Switchboard Operators, Pharmacists, Pharmacy Techs, Pharmacy Techs Lead, EMR System Administrators (IT), IT Techs Lead, IT Support Specialists, Nurses, Laboratory Assistants, Referral Specialists, Patient Service Representatives, Medical Assistants, Medical Assistants Lead, Medical Assistants Triage, Medical Prep Specialists, Medical Records Clerks, Medicare Program Representatives, Medicare Program Coordinators, Financial Counselors, and Health Education-Diabetes employed by the Employer at its facilities Alto Street Clinic, Southside Clinic, Dental Clinic, and Healthcare for the Homeless in Santa Fe, New Mexico. 

Others permitted to vote: The parties have agreed that facilities managers, behavioral health counselors, dietitians, and ""Medical Staff and Board Coordinators"" may vote in the election but that their ballots will be challenged since their eligibility has not been resolved. No decision has been made regarding whether the individuals in this classification or group are included in, or excluded from, the bargaining unit. The eligibility or inclusion of these individuals will be resolved, if necessary, following the election. 

EXCLUDED: All other employees, including office clerical employees, Accounts Payable Specialists, Payroll Specialists, Staff Accountants, Physicians, Dentists, Nurse Practitioners, confidential employees, guards, and supervisors as defined by the Act.",,,
"Region 01, Boston, Massachusetts",01-RC-329799,"THE MCLEAN HOSPITAL CORPORATION",Closed,11/13/2023,12/29/2023,"Certific. of Representative",Princeton,MA,A,"Two Labor Organizations",Initial,12/20/2023,17,,"UNITED FERNSIDE WORKERS",9,"AFSCME Council 93",1,,,,,,,,"UNITED FERNSIDE WORKERS","VOTING GROUP - UNIT A (PROFESSIONAL UNIT):

All full-time, regular part-time and per diem Registered Nurses, employed by the Employer at its at its Princeton, Massachusetts facility; but excluding all Community Residence Counselors, Utility Mechanics, Therapists (Case Managers, Clinical Social Workers, Group Facilitators, Staff Psychologists, and Post-doctoral Fellows), office clerical employees, managers, and guards and supervisors as defined in the Act.

VOTING GROUP - UNIT B (NON-PROFESSIONAL UNIT):

All full-time and regular part-time Community Residence Counselors employed by the Employer at its Princeton, Massachusetts facility, but excluding Registered Nurses. Utility Mechanics, Therapists (Case Managers, Clinical Social Workers, Group Facilitators, Staff Psychologists, and Post-doctoral Fellows), office clerical employees, managers, and guards, professional employees and supervisors as defined in the Act.

In the event the majority of the voting Professionals (Voting Group A) vote to be included in a unit with nonprofessional employees (Voting Group B), the following combined unit is appropriate. 

COMBINED UNIT

All full-time, regular part-time and per diem Registered Nurses and Community Residence Counselors employed by the Employer at its at its Princeton, Massachusetts facility; but excluding all Community Residence Counselors, Utility Mechanics, Therapists (Case Managers, Clinical Social Workers, Group Facilitators, Staff Psychologists, and Post-doctoral Fellows), office clerical employees, managers, and guards and supervisors as defined in the Act.
",,,
"Region 29, Brooklyn, New York",29-RC-329948,"Northwell Health Laboratories",Closed,11/13/2023,01/02/2024,"Certific. of Representative","Little Neck",NY,A,"Single Labor Organization",Initial,12/20/2023,146,,"1199 SEIU United Healthcare Workers East",100,,,,,31,131,,,,"1199 SEIU United Healthcare Workers East","Included: All regular full-time, part-time and per diem Lead Clinical Laboratory Technologists-Specialty, Clinical Laboratory Technologists-Specialty, Clinical Laboratory Technicians, Clinical Laboratory Acessioner, and Clinical Laboratory Assistants working at the Employer’s facility located at 59-25 Little Neck Parkway, Queens, New York. 

Excluded: All other employees, confidential employees, guards, and supervisors as defined by the Act.
",,,
"Region 32, Oakland, California",32-RC-329865,"Starbucks Corporation",Closed,11/13/2023,12/29/2023,"Certific. of Representative",Emeryville,CA,A,"Single Labor Organization",Initial,12/20/2023,18,,"Workers United/SEIU",15,,,,,,15,,,,"Workers United/SEIU","All full-time and regular part-time Baristas and Shift Supervisors employed by the Employer at 3839 Emery Street, Emeryville, CA 94608; excluding Store Managers, office clericals, guards, and supervisors as defined by the Act. 

Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.",,,
"Region 25, Indianapolis, Indiana",25-RC-330225,"Cellofoam North America Inc.",Closed,11/17/2023,12/29/2023,"Certific. of Representative",Whiteland,IN,A,"Single Labor Organization",Initial,12/20/2023,3,,"International Union of Operating Engineers, Local 399",3,,,,,,3,,,,"International Union of Operating Engineers, Local 399","Included: All full-time and regular part-time skilled maintenance employees employed by the Employer at its Whiteland, Indiana facility. 

Excluding: All production employees, office clerical employees, professional employees, temporary employees, managerial employees, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 03, Buffalo, New York",03-RC-330320,"Stericycle, Inc.",Closed,11/20/2023,01/05/2024,"Certification of Results",Dunkirk,NY,A,"Single Labor Organization",Initial,12/20/2023,48,,"International Brotherhood of Teamsters, Local 449",20,,,,,25,45,,2,,"International Brotherhood of Teamsters, Local 449","Included:  All full-time and regular part-time Drivers, Warehouse Employees and Maintenance Technicians.
Excluded:  Office clerical employes, administrative employees, guards, managers, supervisors and professional employees as defined in the Act, and all other employees.
",,,
