Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 19, Seattle, Washington",19-RC-346998,"Central City Concern",Closed,07/25/2024,09/20/2024,"Certific. of Representative",Portland,OR,A,"Single Labor Organization",Initial,09/12/2024,107,3,"American Federation of State, County, and Municipal Employees Council 75, Local 88-1",25,,,,,41,66,,2,,,"Included: All full-time and regular part-time professional employees employed by the Employer working at or out of its facilities located throughout the Portland, Oregon metro area in the following job classifications:
 
Acupuncturist
Dual BH Clinician
MH Clinician
Naturopath
Nurse
Nurse Practitioner
Pharmacist
Physician
Physician Assistant
Psychiatric Nurse Practitioner
Psychiatrist
Public Policy Analyst
Quality Consultant
Quality Improvement Specialist
Revenue & System Admin
Senior Accountant
Senior Financial Analyst
Senior Quality Consultant
Software Developer
Strategy Planning Partner
 
Excluded: All other employees, non-professional employees, currently represented employees, confidential employees, on-call employees, temporary employees, managers, and guards and supervisors as defined by the Act. 
","Included: All full-time and regular part-time non-professional employees employed by the Employer working at or out of its facilities located throughout the Portland, Oregon metro area in the following job classifications:
 
Administrative Assistant
Administrative Specialist
Advocacy Coordinator
AP Technician
Assistant Community Manager
Behavioral Health Coordinator
Benefit Specialist
Case Manager, Supportive Housing
Client Access Services Navigator
Clinic Coordinator
Clinical Apps Specialist
Coding Specialist
Community Health Outreach Worker
Community Building Assist
Community Service Liaison
Contracts Management Specialist
Data Technician
Deputy Dispatch Responder
Dual BH Specialist
Employment & Housing Specialist
Employment Specialist
Enrollment Outreach
Enterprise Risk Coord.
Facilities Coordinator
Family Mentor
Fleet Specialist
Grants Coordinator
HDSC Admission Specialist
Health Assistant
Health Program Coord
Hep C Coordinator
Hep C Specialist
Housing Specialist
HR Assistant
Insurance Specialist
Janitor
L&D Specialist
Lead Data/DHS Liaison
LMS Administrator
Logistics Specialist
Maintenance I
Maintenance III
Medical Assistant
MH Employment Specialist
Occupation & Compliance Spec
Occupancy Specialist
Outreach Worker
Patient Care Coordinator
Patient Navigator
Payroll Specialist
Peer Support Specialist
Pharmacy Technician
Population Health Specialist
Primary Care Technician
Program Coordinator, OD Prevent
Program Coordinator
Purchasing Coordinator
QMHA
Quality/Comp Analyst
RCP Community Liaison
Receptionist
Recuperative Care Coordinator
Referral Coordinator
Representative Payee
Resident Advocate
Resident Services Coordinator
Safety & Security Liaison
Safety Specialist
Senior Patient Care Coordinator
Service Desk Technician
SUDS Counselor
System Administrator
Team Lead Outreach & Enro
Trainer
Training Specialist

Excluded: All other employees, professional employees, currently represented employees, confidential employees, on-call employees, temporary employees, managers, and guards and supervisors as defined by the Act. 
","Included: All full-time and regular part-time non-professional employees employed by the Employer working at or out of its facilities located throughout the Portland, Oregon metro area in the following job classifications:
 
Administrative Assistant
Administrative Specialist
Advocacy Coordinator
AP Technician
Assistant Community Manager
Behavioral Health Coordinator
Benefit Specialist
Case Manager, Supportive Housing
Client Access Services Navigator
Clinic Coordinator
Clinical Apps Specialist
Coding Specialist
Community Health Outreach Worker
Community Building Assist
Community Service Liaison
Contracts Management Specialist
Data Technician
Deputy Dispatch Responder
Dual BH Specialist
Employment & Housing Specialist
Employment Specialist
Enrollment Outreach
Enterprise Risk Coord.
Facilities Coordinator
Family Mentor
Fleet Specialist
Grants Coordinator
HDSC Admission Specialist
Health Assistant
Health Program Coord
Hep C Coordinator
Hep C Specialist
Housing Specialist
HR Assistant
Insurance Specialist
Janitor
L&D Specialist
Lead Data/DHS Liaison
LMS Administrator
Logistics Specialist
Maintenance I
Maintenance III
Medical Assistant
MH Employment Specialist
Occupation & Compliance Spec
Occupancy Specialist
Outreach Worker
Patient Care Coordinator
Patient Navigator
Payroll Specialist
Peer Support Specialist
Pharmacy Technician
Population Health Specialist
Primary Care Technician
Program Coordinator, OD Prevent
Program Coordinator
Purchasing Coordinator
QMHA
Quality/Comp Analyst
RCP Community Liaison
Receptionist
Recuperative Care Coordinator
Referral Coordinator
Representative Payee
Resident Advocate
Resident Services Coordinator
Safety & Security Liaison
Safety Specialist
Senior Patient Care Coordinator
Service Desk Technician
SUDS Counselor
System Administrator
Team Lead Outreach & Enro
Trainer
Training Specialist

Excluded: All other employees, professional employees, currently represented employees, confidential employees, on-call employees, temporary employees, managers, and guards and supervisors as defined by the Act. 
","Included: All full-time and regular part-time non-professional employees employed by the Employer working at or out of its facilities located throughout the Portland, Oregon metro area in the following job classifications:
 
Administrative Assistant
Administrative Specialist
Advocacy Coordinator
AP Technician
Assistant Community Manager
Behavioral Health Coordinator
Benefit Specialist
Case Manager, Supportive Housing
Client Access Services Navigator
Clinic Coordinator
Clinical Apps Specialist
Coding Specialist
Community Health Outreach Worker
Community Building Assist
Community Service Liaison
Contracts Management Specialist
Data Technician
Deputy Dispatch Responder
Dual BH Specialist
Employment & Housing Specialist
Employment Specialist
Enrollment Outreach
Enterprise Risk Coord.
Facilities Coordinator
Family Mentor
Fleet Specialist
Grants Coordinator
HDSC Admission Specialist
Health Assistant
Health Program Coord
Hep C Coordinator
Hep C Specialist
Housing Specialist
HR Assistant
Insurance Specialist
Janitor
L&D Specialist
Lead Data/DHS Liaison
LMS Administrator
Logistics Specialist
Maintenance I
Maintenance III
Medical Assistant
MH Employment Specialist
Occupation & Compliance Spec
Occupancy Specialist
Outreach Worker
Patient Care Coordinator
Patient Navigator
Payroll Specialist
Peer Support Specialist
Pharmacy Technician
Population Health Specialist
Primary Care Technician
Program Coordinator, OD Prevent
Program Coordinator
Purchasing Coordinator
QMHA
Quality/Comp Analyst
RCP Community Liaison
Receptionist
Recuperative Care Coordinator
Referral Coordinator
Representative Payee
Resident Advocate
Resident Services Coordinator
Safety & Security Liaison
Safety Specialist
Senior Patient Care Coordinator
Service Desk Technician
SUDS Counselor
System Administrator
Team Lead Outreach & Enro
Trainer
Training Specialist

Excluded: All other employees, professional employees, currently represented employees, confidential employees, on-call employees, temporary employees, managers, and guards and supervisors as defined by the Act. 
"
"Region 25, Indianapolis, Indiana",25-RC-348097,"SAAB Aeronautics Indiana, L.L.C.",Closed,08/09/2024,09/19/2024,"Certific. of Representative","West Lafayette",IN,A,"Single Labor Organization",Initial,09/12/2024,93,,"International Association of Machinists and Aerospace Workers",70,,,,,23,93,,,,"International Association of Machinists and Aerospace Workers","INCLUDED: All full-time and regular part-time production and maintenance employees, employed by the employer at its 2099 Hypersonic Parkway, West Lafayette, Indiana facility.

EXCLUDED: All temporary and expatriate employees, office clerical employees, professional employees, guards and supervisors as defined by the Act, and all other employees.",,,
"Region 19, Seattle, Washington",19-RC-349560,"Starbucks Corporation",Closed,08/30/2024,09/20/2024,"Certific. of Representative",Seattle,WA,A,"Single Labor Organization",Initial,09/12/2024,19,,"Workers United a/w Service Employees International Union",6,,,,,5,11,,,,"Workers United a/w Service Employees International Union","All full-time and regular part-time Baristas and Shift Supervisors employed by the Employer at its facility located at 4800 Sand Point Way NE, River-Level 3, Seattle, WA; excluding all store managers, assistant store managers, office clericals, guards, professional employees and supervisors as defined by the Act, and all other employees. 
",,,
"Region 14, Saint Louis, Missouri",14-RC-339889,"CPC of Missouri Smithville, LLC d/b/a Local Cannabis Company",Closed,04/12/2024,07/15/2026,"Withdrawal Non-adjusted",Smithville,MO,A,"Single Labor Organization",Initial,09/12/2024,55,,"International Brotherhood of Teamsters, Local Union No. 41",23,,,,,25,48,,3,Y,"International Brotherhood of Teamsters, Local Union No. 41","All full-time and regular part-time employees working in the Post-Harvest Department, Manufacturing Department, and Maintenance Department including Post-Harvest Technicians and Leads, Manufacturing Technicians and Leads, Pre-Roll Technicians and Leads, Fresh Frozen Technicians and Leads, and Facilities Manager, employed by the Employer at its 14930 Industrial Dr., Smithville, MO 64089 facility, but EXCLUDING cultivation employees including Integrated Pest Management employees, office clerical employees, professional employees, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-349466,"Starbucks Corporation",Closed,08/30/2024,09/20/2024,"Certification of Results",Philadelphia,PA,A,"Single Labor Organization",Initial,09/12/2024,11,,"Workers United a/w Service Employees International Union (SEIU)",3,,,,,6,9,,,,,"Included: All full-time and regular part-time baristas and shift supervisors employed by the Employer at its 1709 Chestnut Street, Philadelphia, Pennsylvania facility.

Excluded: All other employees, store managers, assistant store managers, office clerical employees, professional employees, guards, and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RC-347946,"Veolia Water North America - South, LLC",Closed,08/08/2024,09/26/2024,"Certific. of Representative",Tampa,FL,A,"Single Labor Organization",Initial,09/11/2024,21,,"International Union of Operating Engineers Local 30, AFL-CIO",10,,,,,8,18,,,,"International Union of Operating Engineers Local 30, AFL-CIO","Included: All full-time and regular part-time operators, utility workers, maintenance technicians, instrumentation and electrical technicians, and lab technicians employed by the Employer at its facility located at 2301 Regional Water Lane Tampa, Florida.

Excluded: All other employees, planner schedulers, office clerical employees, managers, guards, and supervisors as defined by the Act.",,,
"Region 29, Brooklyn, New York",29-RC-348653,"Alliance Health Operations LLC d/b/a Linden Center for Nursing and Rehabilitation",Closed,08/19/2024,09/20/2024,"Certific. of Representative",Brooklyn,NY,A,"Single Labor Organization",Initial,09/11/2024,6,,"1199SEIU United Healthcare Workers East",5,,,,,,6,,1,,"1199SEIU United Healthcare Workers East","Included: All regular full-time, regular part-time, and per diem* Recreation/Activity Aides employed by the Employer at its Brooklyn facility located at 2237 Linden Boulevard, Brooklyn, New York 11207, as a residual unit to the existing 1199SEIU represented bargaining unit of service employees.

Excluded: All guards, managers, confidential employees, and supervisors as defined in the Act.
",,,
"Region 03, Buffalo, New York",03-RC-348411,"Priority Ambulance New York, LLC, d/b/a Lake Valley EMS",Closed,08/16/2024,09/20/2024,"Certific. of Representative",Amsterdam,NY,A,"Single Labor Organization",Initial,09/11/2024,65,,"United Professional & Service Employees Union Local 1222",21,,,,,6,27,,1,,"United Professional & Service Employees Union Local 1222","INCLUDED:  All full-time and regular part-time Drivers, EMTs, Advanced EMTs, Paramedics and Dispatchers employed by the Employer.
EXCLUDED:  All Field Supervisors, Mechanics, Administrative Assistants, Operations Manager, Director of Operations, guards, confidential employees, office and clerical employees, managers, professional employees and supervisors as defined by the Act and all other employees.",,,
"Region 27, Denver, Colorado",27-RC-348084,"PepsiCo Beverages North America, an operating unit of PepsiCo, Inc.",Closed,08/12/2024,09/19/2024,"Certific. of Representative",Nampa,ID,A,"Single Labor Organization",Initial,09/11/2024,21,,"General Teamsters Warehousemen and Helpers Local 483, affiliated with International Brotherhood of Teamsters",14,,,,,7,21,,,,"General Teamsters Warehousemen and Helpers Local 483, affiliated with International Brotherhood of Teamsters","Included: All full-time and regular part-time GEO Box Drivers employed by the
Employer at its Nampa, Idaho facility.
Excluded: Office clerical employees, guards, professional employees and
supervisors as defined in the Act, and all other employees.
",,,
"Region 31, Los Angeles, California",31-RC-347698,"Starbucks Corporation",Closed,08/06/2024,09/19/2024,"Certification of Results","Los Angeles",CA,A,"Revised Single Labor Org",Initial,09/11/2024,29,,"Workers United",9,,,,,18,27,,,,,"Included: All full time and regular part time Baristas and Shift Supervisors
employed by the Employer at its facility located at 3201 S. Hoover Street, Los
Angeles, CA 90089-0001.

Excluded: All other store manager, assistant store managers, office clericals,
guards, and supervisors as defined by the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-348073,"TerrAscend USA, Services, LLC",Closed,08/09/2024,09/19/2024,"Certific. of Representative",Burtonsville,MD,A,"Single Labor Organization",Initial,09/11/2024,10,,"United Food and Commercial Workers Local 400 a/w United Food and Commercial Workers International Union, AFL-CIO",7,,,,,,7,,3,,"United Food and Commercial Workers Local 400 a/w United Food and Commercial Workers International Union, AFL-CIO","INCLUDED: All full-time and regular part-time employees, including Inventory Specialists and Wellness Associates. 

EXCLUDED: Confidential employees, Assistant General Managers, General Managers, guards, professional employees, and supervisors as defined by the Act. 

OTHERS PERMITTED TO VOTE:  The parties have agreed that Floor Supervisors may vote in the election, but their ballots will be challenged since the eligibility of the employees in this classification has not been resolved.  No decision has been made regarding whether the individuals in this classification or group are included or excluded from the bargaining unit. The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.
",,,
"Region 19, Seattle, Washington",19-RM-348099,"Delaware Resource Group of Oklahoma, LLC",Closed,08/12/2024,09/19/2024,"Certific. of Representative","Eielson AFB",AK,A,"Single Labor Organization",Initial,09/11/2024,15,,"International Association of Machinists and Aerospace Workers, District Lodge 160, AFL-CIO",14,,,,,,14,,,,"International Association of Machinists and Aerospace Workers, District Lodge 160, AFL-CIO","All full-time and regular part-time Contract Instructor Pilots and Systems Administrators employed by the Employer on the F-35 TSSS Program at Eielson Air Force Base located near Fairbanks, Alaska; excluding all other employees, office clerical employees, managerial employees, and guards and supervisors as defined in the Act.",,,
"Region 03, Buffalo, New York",03-RC-348256,"Rochester General Hospital",Closed,08/14/2024,09/19/2024,"Certific. of Representative",Rochester,NY,A,"Single Labor Organization",Initial,09/11/2024,69,,"International Union, Security, Police & Fire Professionals of America (SPFPA)",47,,,,,12,59,,,,"International Union, Security, Police & Fire Professionals of America (SPFPA)","Included: All full-time, regular part-time and per diem  employees performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, including Safety & Security Officers - Lead (A), Safety & Security Officers – Lead, Safety & Security Officers - Sr., Safety & Security Officers (A), and Safety & Security Officers, employed by the Employer at its facilities located at 1425 Portland Avenue, Rochester, New York, 222-224 Alexander Street, Rochester, New York, 490 East Ridge Road, Rochester, New York, 224 Alexander Street, Rochester, New York, 100 Kings Highway, Rochester, New York, 800 Carter Street, Rochester, New York, 1415 Portland Avenue, Rochester, New York, 293 Upper Falls Boulevard, Rochester, New York, and 470 Skyview Centre Parkway, Rochester, New York.

Excluded: All confidential employees, managerial employees, office clerical employees, and supervisors as defined by the National Labor Relations Act, and all other employees.
",,,
"Region 14, Saint Louis, Missouri",14-RC-347948,"All American Fire Systems, Inc.",Closed,08/09/2024,05/05/2026,"Withdrawal Non-adjusted",Claremore,OK,A,"Single Labor Organization",Initial,09/11/2024,13,,"Road Sprinkler Fitters Local Union No. 669, United Association of Journeymen and Apprentices of the Plumbing and Pipe Fitting Industry of the United States and Canada, AFL-CIO",3,,,,,5,8,,7,Y,"Road Sprinkler Fitters Local Union No. 669, United Association of Journeymen and Apprentices of the Plumbing and Pipe Fitting Industry of the United States and Canada, AFL-CIO","All full-time and regular part-time sprinkler fitters and helpers employed by the Employer at its Claremore, Oklahoma facility, but EXCLUDING all other employees, office clerical employees, professional employees, guards and supervisors as defined by the Act.",,,
"Region 20, San Francisco, California",20-RD-348440,"McKesson Corporation",Closed,08/15/2024,09/24/2024,"Certification of Results",Honolulu,HI,A,"Single Labor Organization",Initial,09/10/2024,15,,"Hawaii Teamsters & Allied Workers, Local 996",2,,,,,12,14,,,,,"Included:  All full-time and regular part-time warehouse workers and receiving/shipping clerks.

Excluded:  Office and clerical employees, guards, casual warehouse and driver employees as defined in the letter of understanding incorporated into the 2020-2024 CBA between the Employer and Union, confidential employees, technical and professional employees, sales representatives, sales and management trainees, and supervisors as defined by the Act, as amended.
",,,
"Region 01, Boston, Massachusetts",01-RC-350188,"Vantage At Wakefield, LLC d/b/a Vantage Health and Rehab of Wakefield",Closed,09/11/2024,10/22/2024,"Certific. of Representative",Wakefield,MA,A,"Single Labor Organization",Initial,09/10/2024,20,,"NEW ENGLAND HEALTHCARE EMPLOYEE'S UNION DISTRICT 1199",14,,,,,1,15,,,,"NEW ENGLAND HEALTHCARE EMPLOYEE'S UNION DISTRICT 1199","VOTING GROUP - UNIT A (PROFESSIONAL UNIT):

Professional Employees Included: All full-time, regular part-time, and eligible per-diem Registered Nurses employed as floor nurses by Vantage at Wakefield, LLC d/b/a Vantage Health and Rehab of Wakefield.
Excluded: All employees represented in another bargaining unit, Unit Managers, Managers, Shift Supervisors, Director of Nursing, Assistant Director of Nursing, Infection Preventionists, Staff Development Coordinators, MDS Coordinators, Wound Nurses, confidential employees, guards and supervisors as defined in the Act, and all other employees. 

VOTING GROUP - UNIT B (NON-PROFESSIONAL UNIT):

Non-Professional Employees Included: All full-time, regular part-time, and eligible per-diem Licensed Practical Nurses employed as floor nurses by Vantage at Wakefield, LLC d/b/a Vantage Health and Rehab of Wakefield.
Excluded: All employees represented in another bargaining unit, Unit Managers, Managers, Shift Supervisors, Director of Nursing, Assistant Director of Nursing, Infection Preventionists, Staff Development Coordinators, MDS Coordinators, Wound Nurses, confidential employees, guards, supervisors and professional employees as defined in the Act, and all other employees. 

OR

If a majority of voting professionals in Voting Group A vote to be included in a unit with non-professional employees in Voting Group B, the following combined unit is appropriate:
COMBINED UNIT
INCLUDED: All full-time, regular part-time, and eligible per-diem Registered Nurses and Licensed Practical Nurses employed as floor nurses by Vantage at Wakefield, LLC d/b/a Vantage Health and Rehab of Wakefield.
EXCLUDED: All service and maintenance employees represented in another bargaining unit by 1199SEIU, Unit Managers, Managers, Shift Supervisors, Director of Nursing, Assistant Director of Nursing, Infection Preventionists, Staff Development Coordinators, MDS Coordinators, Wound Nurses, confidential employees, guards and supervisors as defined in the Act, and all other employees. 
",,,
"Region 05, Baltimore, Maryland",05-RC-347649,"National Alliance of State & Territorial AIDS Directors d/b/a NASTAD",Closed,08/05/2024,09/18/2024,"Certific. of Representative",Washington,DC,A,"Single Labor Organization",Initial,09/10/2024,40,,"Washington-Baltimore News Guild, Local 32035 a/w The News Guild, Communications Workers of America, AFL-CIO, CLC",26,,,,,3,29,,9,,"Washington-Baltimore News Guild, Local 32035 a/w The News Guild, Communications Workers of America, AFL-CIO, CLC","All full-time and regular part-time employees of the Employer, but excluding managerial employees, confidential employees, guards, and supervisors as defined in the Act. 

Others permitted to vote: The parties have agreed that the following individuals may vote in the election, but their ballots will be challenged since their eligibility has not been resolved: Maya Hamilton, Manager, Communications; Alison Gaye, Senior Manager, DUH; Amanda Muller, Senior Manager, DUH; Lillie Armstrong, Senior Manager DUH; Nicole Elinoff, Senior Manager, Capacity Building; Kirsten Forseth, Associate Director, DUH; Sharday Lewis, Associate Director, DUH; Kristina Santana, Associate Director, Prevention; Mike Weir, Associate Director, PLA; and Mahelet Kebede, Associate Director, Organizational Excellence. No decision has been made regarding whether these individuals are included in, or excluded from, the bargaining unit. The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.",,,
"Region 05, Baltimore, Maryland",05-RC-347294,"KR Contracting, Inc.",Closed,07/31/2024,09/18/2024,"Certific. of Representative",Sterling,VA,A,"Two Labor Organizations",Initial,09/10/2024,26,,"Union Rights for Security Officers (URSO)",,"Federal Contract Guards of America (FCGOA)",10,,,,,,,,"Federal Contract Guards of America (FCGOA)","Included: All full-time and regular part-time security officers employed by the Employer at the U.S. Customs and Border Protection National Targeting Center currently located at 22330 Glenn Drive, Sterling, VA 20164.

Excluded: Office clerical employees, professional employees, managerial employees and supervisors as defined in the Act.
",,,
"Region 07, Detroit, Michigan",07-RC-347276,"Webasto Roof Systems Inc.",Open,07/29/2024,,,Plymouth,MI,A,"Single Labor Organization",Initial,09/10/2024,607,1,"International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO",251,,,,,260,511,,,,,"All full-time and regular part-time production, maintenance, and quality employees including maintenance operators, maintenance support employees, maintenance technician mechanics, manufacturing engineer (ME) support process technologists, ME technician process technologists, production operators, production operators (multiskilled), production shift team leader 1s, quality inspectors, quality support employees, quality technicians, quality technicians (laboratory), quality technicians (metrology), supply chain management (SCM) associate material handling (cycle count), SCM associates (material handling), SCM material handlers, SCM line feeders, SCM shift TL 1 material handlers, and site service technicians employed by the Employer at or out of its facility located at 14200 North Haggerty Road, Plymouth, Michigan; but excluding all confidential employees, managerial employees, professional employes and guards and supervisors as defined in the Act, and all other employees.",,,
"Region 14, Saint Louis, Missouri",14-RC-339871,"Durham School Services, L.P.",Closed,04/12/2024,09/19/2024,"Certification of Results",Salina,KS,A,"Revised Single Labor Org",Rerun,09/10/2024,50,1,"International Brotherhood of Teamsters, Local No. 696",14,,,,,20,34,,2,,"International Brotherhood of Teamsters, Local No. 696","All full-time and regular part-time drivers, monitors and mechanics employed by the Employer from its facility located at 2359 Hein Avenue Salina, Kansas, but EXCLUDING office clerical employees, professional employees, guards and supervisors as defined in the Act.",,,
"Region 32, Oakland, California",32-RC-346709,"Telecare Corporation",Closed,07/19/2024,10/11/2024,"Certific. of Representative",Oakland,CA,A,"Single Labor Organization",Initial,09/09/2024,38,,"SEIU, UNITED HEALTHCARE WORKERS—WEST",18,,,,,4,26,,4,,"SEIU, UNITED HEALTHCARE WORKERS—WEST","VOTING GROUP - UNIT A (PROFESSIONAL UNIT):

All full-time and regular part-time Rehab Therapists, RN Admissions Planners, Social Workers Clinician I, Social Worker-MS, and Social Workers-Licensed, employed by the Employer at the Employer’s Heritage Psychiatric Health facility located at 2633 E 27th St., Oakland, CA 94601: excluding all other employees, nonprofessional employees, confidential employees, guards, and supervisors as defined in the Act. 

VOTING GROUP - UNIT B (NON-PROFESSIONAL UNIT):

All full-time and regular part-time LVNs, Unit Clerks, Recovery Specialists I and Recovery Specialists II employed by the Employer at the Employer’s Heritage Psychiatric Health facility located at 2633 E 27th St., Oakland, CA 94601; excluding all other employees, professional employees, confidential employees, guards, and supervisors as defined in the Act.   

Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.
",,,
"Region 20, San Francisco, California",20-RC-346608,"InGenesis, Inc.",Closed,07/19/2024,09/20/2024,"Certific. of Representative","Schofield Barracks",HI,A,"Single Labor Organization",Initial,09/09/2024,6,,"International Association of Machinists & Aerospace Workers, Local Lodge 1998",3,,,,,1,4,,,,"International Association of Machinists & Aerospace Workers, Local Lodge 1998","Included: All full-time and regular part-time Dental Hygienists employed by the Employer at its operations at Schofield Barracks, Hawaii.

Excluded: All other employees, including professional employees, managerial employees, guards and supervisors as defined in the Act.",,,
"Region 03, Buffalo, New York",03-RC-348130,"Metro Rock Essex, Vertical North LLC",Closed,08/13/2024,09/17/2024,"Certific. of Representative","Essex Junction",VT,A,"Single Labor Organization",Initial,09/09/2024,29,,"Rochester Regional Joint Board",18,,,,,3,21,,2,,"Rochester Regional Joint Board","INCLUDED:  All full-time and regular part-time  employees employed by the Employer at the Essex Junction Metro Rock Climbing Gym located at 320 Sunderland Way, Essex Junction, Vermont.
EXCLUDED:  All temporary employees, casual employees, guards, confidential employees, managers, professional employees and supervisors as defined by the Act and all other employees1[footnote].
1No decision has been made regarding whether individuals in the classifications of Assistant Manager and Facilities Manager are included in, or excluded from, the bargaining unit.",,,
"Region 05, Baltimore, Maryland",05-RC-347365,"U Street Parking, Inc. d/b/a USP Security",Closed,07/31/2024,07/17/2025,"Certific. of Representative",Washington,DC,A,"Single Labor Organization",Initial,09/09/2024,103,,"National Capital Union for Security Officers (NCUFSO)",39,,,,,21,60,,4,,"National Capital Union for Security Officers (NCUFSO)","All full-time and regular part-time security officers and special police officers employed by the Employer at 801 East Men’s Shelter located at 2722 Martin Luther King Jr. Avenue, SE, Washington, DC 20032, excluding all other employees, office clerical employees, temporary employees, confidential employees, professional employees, managerial employees, and supervisors as defined by the Act.",,,
"Region 29, Brooklyn, New York",29-RC-349810,"Infinity Rise Concrete Corporation",Closed,09/06/2024,11/22/2024,"Certific. of Representative",Lynbrook,NY,A,"Single Labor Organization",Initial,09/06/2024,40,,"Cement and Concrete Workers District Council, Laborers International Union of North America",5,,,,,,5,,1,,"Cement and Concrete Workers District Council, Laborers International Union of North America","Included: All full-time and regular part-time concrete and cement laborers employed by the Employer, who were employed during
the payroll period ending September 13, 2024.

Excluded: All other employees, guards, professional employees, and supervisors as defined in the Act.",,,
"Region 22, Newark, New Jersey",22-RC-347970,"RALPH CLAYTON & SONS",Closed,08/08/2024,09/16/2024,"Certific. of Representative","North Arlington",NJ,A,"Two Labor Organizations",Initial,09/06/2024,34,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL 560",23,"LOCAL 472, LABORERS INTERNATIONAL UNION OF NORTH AMERICA AFL-CIO",7,,,,30,,,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL 560","INCLUDED: All full-time mix drivers, bulk cement drivers, dump truck drivers, loader operators, batch man, and laborers employed by the Employer at its 2 Porete Avenue, North Arlington, New Jersey facility.
EXCLUDED: All office clerical employees, guards, and supervisors as defined by the Act, and all other employees.
",,,
"Region 13, Chicago, Illinois",13-RC-348625,"Mahoney Environmental Solutions, LLC",Closed,08/20/2024,09/16/2024,"Certific. of Representative",Joliet,IL,A,"Single Labor Organization",Initial,09/06/2024,3,,"International Brotherhood of Teamsters Local 710",3,,,,,,3,,,,"International Brotherhood of Teamsters Local 710","Included: All full-time and regular part-time Preferred Oil Drivers employed by the Employer out of its locations currently located at 30 E. Oakton St., Des Plaines, IL and 1819 Moen Avenue, Joliet, IL. 

Excluded: All other employees, office clerical employees, confidential employees, managerial employees, professional employees, guards and supervisors as defined in the Act.
",,,
