"03-RC-191644","99 Weed Street E, Plattsburgh, NY, ","Match","Non_Exact","99 WEED ST, PLATTSBURGH, NY, 12901","-73.455140930829,44.711212428037","650061059","L","36","019","100902","1004"
"21-RC-207444","1847 West Business Center Drive, Orange, CA, ","Match","Exact","1847 W BUSINESS CENTER DR, ORANGE, CA, 92867","-117.872751740318,33.801648541523","144124577","L","06","059","076204","2009"
"02-RC-307228","120 Odell Avenue, Yonkers, NY, ","Tie"
"10-RC-162530","8001 Volkswagen Drive, Chattanooga, TN, ","Match","Non_Exact","8001 VOLKSWAGON DR, CHATTANOOGA, TN, 37416","-85.127148214604,35.076418654834","657305591","R","47","065","980200","2000"
"16-RC-353668","3700 E. Harrison Street, Raymondville, TX, 78580","No_Match"
"20-RC-274439","2600 16Ppthpp Street, San Francisco, CA, ","No_Match"
"22-RC-208407","9 Industry Court, Ewing, NJ, ","Match","Exact","9 INDUSTRY CT, EWING, NJ, 08638","-74.752976650631,40.251526271587","60177518","L","34","021","003500","1004"
"04-RC-095695","299 Anchor Mill Rd., Norristown, PA, ","Tie"
"04-RC-137918","2000 First State Boulevard, Wilmington, DE, ","No_Match"
"15-RC-279355","100 N. Palafox St., Panama City, FL, ","No_Match"
"02-RC-147813","218 West 37Th Street, New York, NY, ","Match","Exact","218 W 37TH ST, NEW YORK, NY, 10018","-73.98984168625,40.753079152479","59658578","L","36","061","010900","1003"
"13-RC-152584","1 Ingalls Drive, Harvey, IL, 60426","Match","Exact","1 INGALLS DR, HARVEY, IL, 60426","-87.659404641467,41.606338490474","111705685","L","17","031","827400","1033"
"21-RC-021302","18 Program At Naval Air St, Coronado, CA, ","No_Match"
"21-RC-021303","1405 East Franklin Avenue, Pomona, CA, ","Match","Exact","1405 E FRANKLIN AVE, POMONA, CA, 91766","-117.728019207638,34.041158598561","241246404","L","06","037","402903","1000"
"19-RC-251115","504 5Th Avenue S., Seattle, WA, ","Match","Exact","504 5TH AVE S, SEATTLE, WA, 98104","-122.327586070656,47.598269824568","186590152","L","53","033","009100","2003"
"21-RC-021304","1645 Brown Avenue, California And Throughout Southern, CA, ","No_Match"
"21-RC-021305","8870 Liquid Court, San Diego, CA, ","Match","Exact","8870 LIQUID CT, SAN DIEGO, CA, 92121","-117.172273113204,32.884801736412","195300769","L","06","073","008350","1032"
"19-RC-252440","3285 N. Pacific Hwy, Medford, OR, ","Match","Exact","3285 N PACIFIC HWY, MEDFORD, OR, 97501","-122.90059473448,42.354833624838","155561497","L","41","029","000901","3000"
"01-RC-289019","1400 Old North Colony Road, Meriden, CT, 06450","Match","Exact","1400 OLD N COLONY RD, MERIDEN, CT, 06450","-72.777226677496,41.571317859907","647246032","L","09","009","171600","3005"
"12-RC-336249","2222 E. Semoran Blvd., Apopka, FL, ","Match","Exact","2222 E SEMORAN BLVD, APOPKA, FL, 32703","-81.469656958574,28.672752020144","656541259","R","12","095","017503","2005"
"01-RC-293992","1449B New Britain Ave, West Hartford, CT, 06110","Match","Non_Exact","1449B NEW BRITAIN AVE, WEST HARTFORD, CT, 06110","-72.758750872795,41.726435120576","3513446","L","09","003","496200","4003"
"19-RC-294288","1102 Nw Lovejoy St., Portland, OR, 97209","Match","Exact","1102 NW LOVEJOY ST, PORTLAND, OR, 97209","-122.682480928505,45.530027150395","639091385","L","41","051","005102","2001"
"09-RC-241284","707 Pillsbury Lane, New Albany, IN, ","Match","Exact","707 PILLSBURY LN, NEW ALBANY, IN, 47150","-85.821765716648,38.327625219894","89551359","R","18","043","070802","3003"
"21-RC-021306","303 Short Street, Pomona, CA, ","Match","Exact","303 SHORT ST, POMONA, CA, 91768","-117.786196676432,34.061401116574","142244325","L","06","037","409000","1000"
"04-RC-124646","901 Market Street, Philadelphia, PA, ","Match","Exact","901 MARKET ST, PHILADELPHIA, PA, 19107","-75.155220768272,39.951391088359","131423507","R","42","101","000500","4009"
"21-RC-021309","110 South G Street, Perris, CA, ","Match","Exact","110 S G ST, PERRIS, CA, 92570","-117.221823605597,33.785396623001","194728077","L","06","065","042801","1028"
"09-RC-314556","3103 S. 3Rd Street, Louisville, KY, ","Match","Exact","3103 S 3RD ST, LOUISVILLE, KY, 40214","-85.763950231429,38.204314931079","618508169","L","21","111","004100","1002"
"04-RC-311629","706 South Route 9, Cape May Courthouse, NJ, 08210","Match","Exact","706 S RTE 9, CAPE MAY COURT HOUSE, NJ, 08210","-74.830624620831,39.069361586695","174337817","R","34","009","021100","2016"
"13-RC-209027","1608 North Wells Street, Chicago, IL, ","Match","Exact","1608 N WELLS ST, CHICAGO, IL, 60614","-87.634795089673,41.911473671369","605838332","R","17","031","071500","1006"
"02-RC-334805","63 Cemetery Road, Middletown, NY, ","Match","Exact","63 CEMETERY RD, MIDDLETOWN, NY, 10940","-74.359028307828,41.433319421394","124393034","L","36","071","011200","1067"
"25-RC-340973","2537 Henkel Road, Keokuk, IA, ","Match","Exact","2537 HENKEL RD, KEOKUK, IA, 52632","-91.421229555374,40.411822721515","5599694","R","19","111","490800","3004"
"18-RC-226389","230 Collins Road, Jefferson, WI, ","Match","Exact","230 COLLINS RD, JEFFERSON, WI, 53549","-88.810974917853,42.990777275485","646317533","L","55","055","101100","3034"
"16-RC-292111","504 W. 24Th Street, Austin, TX, ","Match","Exact","504 W 24TH ST, AUSTIN, TX, 78705","-97.742714245917,30.287833594966","63942719","R","48","453","000606","4009"
"13-RC-351663","1002 West Diversey Parkway, Chicago, IL, ","Match","Exact","1002 W DIVERSEY PKWY, CHICAGO, IL, 60614","-87.654019074131,41.932691126189","111764462","R","17","031","062900","2005"
"16-RC-212048","233 Hoyt Rd. W, Waxahachie, TX, ","Match","Non_Exact","233 HOYT RD, WAXAHACHIE, TX, 75167","-96.951675990824,32.373340480958","636444318","R","48","139","060900","4037"
"13-RC-324067","6901 W 65Th Street, Bedford Park, IL, ","Match","Exact","6901 W 65TH ST, BEDFORD PARK, IL, 60638","-87.792703649475,41.773770733992","112226341","R","17","031","820901","1003"
"21-RC-251460","2035 Vista Bella Way, Compton, CA, ","Match","Non_Exact","2035 E VISTA BELLA WAY, COMPTON, CA, 90220","-118.230676841574,33.850700961009","141681255","L","06","037","543305","1087"
"13-RC-292889","5605 W. Touhy Ave., Niles, IL, ","Match","Exact","5605 W TOUHY AVE, NILES, IL, 60714","-87.769159177428,42.011889797747","605004997","R","17","031","808100","1039"
"02-RC-175008","94 Rivington Street, And 43 Mercer Street, NY, ","No_Match"
"05-RC-251314","100 Lumber Drive, In Sandston, VA, ","Match","Non_Exact","100 LUMBER DR, SANDSTON, VA, 23150","-77.313734208846,37.530276396136","106665181","R","51","087","201205","2013"
"05-RC-251311","10991 Richardson Avenue, Ashland, VA, 23005","Match","Non_Exact","10991 RICHARDSON RD, ASHLAND, VA, 23005","-77.440431488727,37.699023706585","84983957","R","51","085","320801","1017"
"09-RC-212733","300 Virginia Street, Charleston, WV, 25301","Match","Non_Exact","300 VIRGINIA ST E, CHARLESTON, WV, 25301","-81.639739036228,38.352428490578","78592253","L","54","039","000900","1048"
"09-RC-315899","1720 Gilbert Avenue, Cincinnati, OH, ","Match","Exact","1720 GILBERT AVE, CINCINNATI, OH, 45202","-84.499835097042,39.11331728278","103936999","R","39","061","001900","2009"
"20-RC-275741","4301 Industrial Way, Benicia, CA, ","Match","Exact","4301 INDUSTRIAL WAY, BENICIA, CA, 94510","-122.120830764488,38.071448131288","192620917","L","06","095","252102","1033"
"13-RC-312094","2444 N. Elston Ave, Chicago, IL, ","Match","Exact","2444 N ELSTON AVE, CHICAGO, IL, 60647","-87.67902489484,41.926048898424","655271900","L","17","031","830900","1024"
"04-RC-109016","3900 River Road, Pennsauken, NJ, ","Match","Exact","3900 RIVER RD, PENNSAUKEN, NJ, 08110","-75.080802763428,39.962789103558","134416214","R","34","007","610500","1007"
"01-RC-250823","592 Laconia Road, Belmont, NH, 03220","Match","Exact","592 LACONIA RD, BELMONT, NH, 03220","-71.468060565718,43.468491677496","145499153","L","33","001","965801","2027"
"07-RC-065337","2732 Flushing Road, Flint, MI, ","Match","Exact","2732 FLUSHING RD, FLINT, MI, 48504","-83.728614822928,43.023643844705","642554030","R","26","049","001300","2013"
"05-RC-226378","10903 New Hampshire Avenue, In Silver Spring, MD, ","Match","Non_Exact","10903 NEW HAMPSHIRE AVE, SILVER SPRING, MD, 20903","-76.986136558583,39.033719448703","643981134","L","24","031","701509","3012"
"14-RC-265070","8929 Fort Street, Omaha, NE, ","Match","Exact","8929 FORT ST, OMAHA, NE, 68134","-96.05136136405,41.306632452615","636724507","L","31","055","006503","2014"
"25-RC-189920","5007 Prime Parkway, Mchenry, IL, 60050","Match","Exact","5007 PRIME PKWY, MCHENRY, IL, 60050","-88.292947010167,42.307548815201","119836253","L","17","111","870813","2012"
"02-RC-076954","754 Fifth Avenue, New York, NY, ","Match","Exact","754 5TH AVE, NEW YORK, NY, 10019","-73.973567315996,40.76363319165","59657189","L","36","061","011201","1002"
"01-RC-133387","1 Emily Way, West Hartford, CT, ","Match","Exact","1 EMILY WAY, WEST HARTFORD, CT, 06107","-72.776365595707,41.743002796917","3541525","R","09","003","496600","1007"
"07-RC-139997","703 North Mcewan Street, Clare, MI, ","Match","Exact","703 N MCEWAN ST, CLARE, MI, 48617","-84.768453891366,43.820634507795","110377458","L","26","035","000600","3030"
"19-RC-282239","2405 Harrison Ave N, Olympia, WA, 98502","Match","Non_Exact","2405 HARRISON AVE NW, OLYMPIA, WA, 98502","-122.931437385214,47.046040991029","180979665","L","53","067","010510","1000"
"13-RC-074694","3210 Grand Ave., Waukegan, IL, ","Match","Exact","3210 GRAND AVE, WAUKEGAN, IL, 60085","-87.880235453749,42.370458940789","119701896","R","17","097","861902","3020"
"04-RC-064637","2 And 3, Philadelphia, PA, ","Match","Non_Exact","S 2ND ST & S 3RD ST, PHILADELPHIA, PA, 19148","-75.150101735029,39.924306939865","","","42","101","002702","1015"
"25-RC-355249","225 E. Brookmont Blvd., Kankakee, IL, ","Match","Exact","225 E BROOKMONT BLVD, KANKAKEE, IL, 60901","-87.860717558741,41.135356694939","98356244","L","17","091","010702","4034"
"01-RC-334924","417 State Street, Bangor, ME, ","Match","Exact","417 STATE ST, BANGOR, ME, 04401","-68.753405665935,44.808392558373","636213842","R","23","019","000200","1001"
"19-RC-296887","16745 Air Cargo Rd S, Eattle, WA, 98158","Match","Non_Exact","16745 AIR CARGO RD, SEATTLE, WA, 98158","-122.297726850531,47.43613767838","629178710","L","53","033","028402","4023"
"20-RC-112809","726 4Th Street, In Marysville, CA, ","Match","Non_Exact","726 4TH ST, MARYSVILLE, CA, 95901","-121.595030719994,39.138664863141","106940980","L","06","115","040100","1020"
"22-RC-268119","3 Journal Square, Jersey City, NJ, ","Match","Non_Exact","3 JOURNAL SQUARE PLZ, JERSEY CITY, NJ, 07306","-74.064071250873,40.731624856014","59604079","R","34","017","001900","2005"
"02-RC-201730","515 9Th Avenue, New York, NY, ","Match","Exact","515 9TH AVE, NEW YORK, NY, 10018","-73.994235107913,40.756348654912","59655211","L","36","061","011500","2007"
"20-RC-087405","3301 C Street, Sacramento, CA, ","Match","Exact","3301 C ST, SACRAMENTO, CA, 95816","-121.457143709122,38.579232492646","133324843","L","06","067","000300","1002"
"08-RC-084290","330 Elm Street, Clyde, OH, ","Match","Exact","330 ELM ST, CLYDE, OH, 43410","-82.970467735856,41.299620714055","38678910","L","39","143","962000","5014"
"21-RC-275447","801 Echelon Court, City Of Industry, CA, ","Match","Non_Exact","801 ECHELON AVE, CITY OF INDUSTRY, CA, 91744","-117.93471341801,34.03556832448","241245665","L","06","037","407802","1000"
"20-RC-268576","8689 Folsom Boulevard, Sacramento, CA, ","Match","Exact","8689 FOLSOM BLVD, SACRAMENTO, CA, 95826","-121.382045074706,38.550089374905","133419469","L","06","067","005204","4001"
"14-RC-217329","13900 N Lincoln Blvd, Edmond, OK, ","Match","Exact","13900 N LINCOLN BLVD, EDMOND, OK, 73013","-97.504809448953,35.611838968045","100443423","R","40","109","108318","6000"
"18-RC-350929","740 E 7Th St, St Paul, MN, 55106","Match","Exact","740 E 7TH ST, SAINT PAUL, MN, 55106","-93.070349918299,44.959673356178","97650719","R","27","123","033100","2014"
"21-RC-237273","11206 Lexington Dr. Building 17, Los Alamitos, CA, ","Match","Exact","11206 LEXINGTON DR, LOS ALAMITOS, CA, 90720","-118.054403687001,33.799758960559","143999449","L","06","059","110015","1021"
"01-RC-168020","459 Iranistan Avenue, Bridgeport, CT, ","Match","Exact","459 IRANISTAN AVE, BRIDGEPORT, CT, 06605","-73.200235631747,41.167842762869","3224290","L","09","001","070300","1003"
"22-RC-220191","400 Webre Road, Parsippany, NJ, ","Match","Non_Exact","400 WEBRO RD, PARSIPPANY, NJ, 07054","-74.417452226898,40.855312321641","60447173","R","34","027","041803","3005"
"02-RC-303625","1506 Lexington Avenue, Ny 10029 And 3225 Broadway, NY, ","Match","Non_Exact","1506 LEXINGTON AVE, NEW YORK, NY, 10029","-73.950400042385,40.786708715583","59657943","L","36","061","015802","1002"
"05-RC-237049","12201 Sunrise Valley Drive, Reston, VA, 20192","Match","Non_Exact","12201 SUNRISE VALLEY DR, RESTON, VA, 20191","-77.367238644084,38.950173125495","75957455","L","51","059","481202","3003"
"19-RC-167363","3243 Ne 172Nd Pl., Portland, OR, ","Match","Exact","3243 NE 172ND PL, PORTLAND, OR, 97230","-122.489238910291,45.545419030299","157593493","L","41","051","010200","1048"
"25-RC-252013","400 N. Main Street, Rossville, IL, 60963","No_Match"
"04-RC-243167","309A Camer Drive, Bensalem, PA, ","Match","Non_Exact","309A CAMER DR, BENSALEM, PA, 19020","-74.937448683374,40.069156446908","657558210","R","42","017","100102","1013"
"13-RC-312033","219 Lake Street, Oak Park, IL, ","Match","Exact","219 LAKE ST, OAK PARK, IL, 60302","-87.780229891687,41.888126195135","111753833","L","17","031","812500","3021"
"21-RC-186861","10625 Leffingwell Road, Norwalk, CA, ","Match","Exact","10625 LEFFINGWELL RD, NORWALK, CA, 90650","-118.106995486999,33.904915146422","655796379","R","06","037","551900","2000"
"04-RC-166539","230 North Broad Street, Philadelphia, PA, ","Match","Exact","230 N BROAD ST, PHILADELPHIA, PA, 19102","-75.162791266163,39.956722837619","131456510","L","42","101","000300","3004"
"20-RC-167980","191 Lathrop Way, In Sacramento, CA, ","Match","Non_Exact","191 LATHROP WAY, SACRAMENTO, CA, 95815","-121.462365777869,38.594841189802","133446784","L","06","067","006901","2027"
"21-RC-197517","825 South Sunset Avenue, West Covina, CA, ","Match","Exact","825 S SUNSET AVE, WEST COVINA, CA, 91790","-117.945753147891,34.061790816502","241247562","R","06","037","406702","1013"
"04-RC-165203","298 E. Cleveland Ave., Newark, DE, ","Match","Exact","298 E CLEVELAND AVE, NEWARK, DE, 19711","-75.74101101183,39.687011579427","645547777","L","10","003","014501","1000"
"17-RC-088407","1529 23Rd Street, Columbus, NE, ","Match","Exact","1529 23RD ST, COLUMBUS, NE, 68601","-97.345321286067,41.438379623092","654271454","L","31","141","965500","3007"
"19-RC-294206","50 Sw Division Street, Bend, OR, ","Match","Non_Exact","50 DIVISION ST, BEND, OR, 97702","-121.30777439055,44.049993553907","152555607","R","41","017","001502","2049"
"19-RC-305313","5602 176Th St. E., Puyallup, WA, ","Match","Exact","5602 176TH ST E, PUYALLUP, WA, 98375","-122.356181642015,47.096337154399","647955917","L","53","053","073128","1002"
"08-RC-084287","20584 Long Judson Road, Weston, OH, 43569","Match","Exact","20584 LONG JUDSON RD, WESTON, OH, 43569","-83.798812118979,41.401263336901","639289117","L","39","173","021300","2028"
"14-RC-307232","2440 Saint Louis Galleria St, St. Louis, MO, ","No_Match"
"22-RC-219175","901 West Linden Avenue, Linden, NJ, ","Match","Exact","901 W LINDEN AVE, LINDEN, NJ, 07036","-74.25756457417,40.622287868146","60596801","L","34","039","035400","1031"
"01-RC-307310","12 Market Place Drive, Waltham, MA, 02451","No_Match"
"05-RC-060847","1500 Wilson Blvd., Silver Spring, MD, ","No_Match"
"05-RC-249017","1700 Cherry Hill Road, In Baltimore, MD, ","Match","Non_Exact","1700 CHERRY HILL RD, BALTIMORE, MD, 21230","-76.633992123747,39.254127485383","206466620","R","24","510","250207","1002"
"06-RC-271661","314 East North Avenue. E, Pittsburgh, PA, ","Tie"
"21-RC-069326","80-955 Avenue 52, La Quinta, CA, ","No_Match"
"22-RC-310086","620 Division Street, Elizabeth, NJ, ","Match","Exact","620 DIVISION ST, ELIZABETH, NJ, 07201","-74.193347858815,40.671305598518","60579179","L","34","039","031301","2011"
"21-RC-150874","1354 South Anaheim Boulevard, Anaheim, CA, ","Match","Exact","1354 S ANAHEIM BLVD, ANAHEIM, CA, 92805","-117.906774140716,33.814899793318","657890740","L","06","059","086303","5005"
"10-RC-354453","307 Chamberlain Avenue, Augusta, GA, 30905","No_Match"
"10-RC-354454","307 Chamberlain Avenue, Augusta, GA, 30905","No_Match"
"13-RC-290135","5224 Indianapolis Blvd, East Chicago, IN, ","Match","Exact","5224 INDIANAPOLIS BLVD, EAST CHICAGO, IN, 46312","-87.480827625378,41.618553873938","98419153","R","18","089","030600","4034"
"07-RC-227357","1 Cook Place, Bridgman, MI, ","No_Match"
"07-RC-023418","1700 Clinton Street And 6401 Prairie Street, Muskegon, MI, ","Tie"
"19-RC-257250","520 N. 4Th Avenue, Pasco, WA, ","Match","Exact","520 N 4TH AVE, PASCO, WA, 99301","-119.094380395352,46.234638831225","175249599","L","53","021","020202","2036"
"07-RC-023427","2838 East Court Street, Flint, MI, ","Match","Exact","2838 E COURT ST, FLINT, MI, 48506","-83.653125121432,43.018404440072","69570728","R","26","049","003100","2021"
"14-RC-296161","2166 North Amidon, Wichita, KS, ","Tie"
"19-RC-154025","1334 Terry Avenue, Seattle, WA, ","Match","Exact","1334 TERRY AVE, SEATTLE, WA, 98101","-122.328466902265,47.611399922019","186589785","R","53","033","008300","2012"
"18-RC-300685","800 East 28Th Street, Minneapolis, MN, ","Match","Exact","800 E 28TH ST, MINNEAPOLIS, MN, 55407","-93.262528292723,44.951998305917","43633851","L","27","053","125800","4000"
"21-RC-275466","4900 Rivergrade Rd. S, Baldwin Park, CA, ","Match","Non_Exact","4900 RIVERGRADE RD, BALDWIN PARK, CA, 91706","-117.979487011182,34.102563659192","141806519","R","06","037","404600","1121"
"07-RC-023424","1009 Long Lake Ave, Alpena, MI, ","Match","Exact","1009 LONG LAKE AVE, ALPENA, MI, 49707","-83.431401818933,45.079501616064","135797040","R","26","007","000400","2002"
"13-RC-210101","190 S Prospect Ave, Elmhurst, IL, ","Match","Exact","190 S PROSPECT AVE, ELMHURST, IL, 60126","-87.944951651329,41.895208732195","639891372","R","17","043","842900","3021"
"07-RC-023422","10 Diamond Avenue, Grand Rapids, MI, ","Tie"
"19-RC-320987","515 S 96Th St, Seattle, WA, 98108","Match","Exact","515 S 96TH ST, SEATTLE, WA, 98108","-122.327511799432,47.517167339515","187021424","R","53","033","026400","4005"
"13-RC-340967","401 East Wacker Drive, Chicago, IL, ","No_Match"
"18-RC-289885","7101 Southbridge Drive, Sioux City, IA, ","No_Match"
"20-RC-328627","125 Petaluma Blvd. N., Petaluma, CA, ","Match","Exact","125 PETALUMA BLVD N, PETALUMA, CA, 94952","-122.64068344129,38.234726160595","606668814","R","06","097","150701","3004"
"10-RC-151954","442 On The Property Of Appalachian Power Co., And Its Subsidiaries In The Commonwealth Of, VA, ","No_Match"
"04-RC-116255","730 Wyoming Avenue, Scranton, PA, 18509","Match","Exact","730 WYOMING AVE, SCRANTON, PA, 18509","-75.658023232494,41.415039897452","139327447","R","42","069","100600","4042"
"27-RC-304907","706 East 17Th Avenue, Denver, CO, ","Match","Exact","706 E 17TH AVE, DENVER, CO, 80203","-104.978600987066,39.743207284001","177305802","R","08","031","002602","1003"
"07-RC-023407","310 28Th St. S, Grand Rapids, MI, ","Tie"
"07-RC-023408","3400 N. Jennings Road, Flint, MI, ","Match","Exact","3400 N JENNINGS RD, FLINT, MI, 48504","-83.752970530467,43.057299387481","69563354","R","26","049","010501","1000"
"20-RC-317966","4001 J Street S, Acramento, CA, ","Match","Non_Exact","4001 J ST, SACRAMENTO, CA, 95819","-121.453600206086,38.569735891757","133325438","L","06","067","001500","1001"
"04-RC-354800","2800 Red Lion Road, Philadelphia, PA, ","Match","Exact","2800 RED LION RD, PHILADELPHIA, PA, 19154","-75.01183098951,40.091804026877","628804800","R","42","101","980300","3003"
"05-RC-137768","150 Industrial Street, Hopewell, VA, ","Match","Exact","150 INDUSTRIAL ST, HOPEWELL, VA, 23860","-77.276350097954,37.302463293257","54197055","R","51","670","980100","1000"
"07-RC-023417","600 Jay Street, Coldwater, MI, ","Match","Exact","600 JAY ST, COLDWATER, MI, 49036","-85.01501828414,41.922004384672","8212206","R","26","023","951600","2012"
"10-RC-256093","3555 Cleburne Rd., Spring Hill, TN, ","Match","Exact","3555 CLEBURNE RD, SPRING HILL, TN, 37174","-86.978328263069,35.734392839295","26904931","L","47","119","010201","3011"
"13-RC-340970","4411 S. Tripp Avenue, Chicago, IL, ","Match","Exact","4411 S TRIPP AVE, CHICAGO, IL, 60632","-87.72989587721,41.813085832142","111800511","L","17","031","570200","1024"
"07-RC-023412","20900 Oakwood Blvd., Dearborn, MI, ","Match","Exact","20900 OAKWOOD BLVD, DEARBORN, MI, 48124","-83.233849920135,42.30048336007","95712536","R","26","163","983800","3004"
"04-RC-305836","114 Callowhill Street, Philadelphia, PA, ","Match","Exact","114 CALLOWHILL ST, PHILADELPHIA, PA, 19123","-75.139772212732,39.956848423326","131424649","L","42","101","036600","2004"
"07-RC-023413","4001 Miller Road, Dearborn, MI, ","Match","Exact","4001 MILLER RD, DEARBORN, MI, 48120","-83.157350601332,42.30990708816","642521848","L","26","163","985700","1001"
"07-RC-023410","310 28Th Street, Grand Rapids, MI, ","Tie"
"13-RC-061370","9601 Indianapolis Boulevard, Highland, IN, ","Match","Exact","9601 INDIANAPOLIS BLVD, HIGHLAND, IN, 46322","-87.471099366483,41.539329196322","639417790","L","18","089","040501","2007"
"15-RC-225638","12650 U.S. Highway, Axis, AL, 36505","No_Match"
"19-RC-216725","903 S. 4Th St., Hamilton, MT, 59840","Match","Exact","903 S 4TH ST, HAMILTON, MT, 59840","-114.159025032186,46.237993992355","606180078","L","30","081","000502","3034"
"16-RC-347768","2100 N. Collins Street, Arlington, TX, ","Match","Non_Exact","2100 S COLLINS ST, ARLINGTON, TX, 76010","-97.097708373644,32.709483311359","102134433","R","48","439","122802","2029"
"25-RC-313409","110 E. Wayne St., Fort Wayne, IN, ","Match","Exact","110 E WAYNE ST, FORT WAYNE, IN, 46802","-85.139101762244,41.078232904646","6379313","R","18","003","001300","2021"
"02-RC-152311","400 Food Center Drive, Yonkers, NY, ","No_Match"
"12-RC-080766","207 Marshall Drive, Perry, FL, ","Match","Exact","207 MARSHALL DR, PERRY, FL, 32347","-83.590105421972,30.126487542826","648154725","R","12","123","950202","1005"
"02-RC-177611","735 Anderson Hill Rd., Purchase, NY, ","Match","Exact","735 ANDERSON HILL RD, PURCHASE, NY, 10577","-73.713080619867,41.03691127346","139847643","L","36","119","008602","4027"
"01-RC-322988","96 Palmer Road, Monson, MA, ","Match","Exact","96 PALMER RD, MONSON, MA, 01057","-72.308457383566,42.122872660137","4014479","L","25","013","813702","3018"
"02-RC-152318","1 Lincoln Drive, Purchase, NY, ","Tie"
"07-RC-241641","500 E. 8Th Street, Holland, MI, ","Match","Exact","500 E 8TH ST, HOLLAND, MI, 49423","-86.087045041639,42.790362609536","71077399","R","26","139","025101","3035"
"21-RC-352127","1315 East Gladstone Street, Glendora, CA, ","Match","Exact","1315 E GLADSTONE ST, GLENDORA, CA, 91740","-117.839487995705,34.113967409939","141725572","L","06","037","401202","2015"
"21-RC-185555","1510 San Pablo Street, Los Angeles, CA, ","Match","Exact","1510 SAN PABLO ST, LOS ANGELES, CA, 90033","-118.203006033632,34.062483070299","141622675","R","06","037","203300","1004"
"21-RC-189089","20499 South Reeves Avenue, Carson, CA, ","Match","Exact","20499 S REEVES AVE, CARSON, CA, 90810","-118.227588374059,33.845736824346","142651695","R","06","037","980025","1003"
"13-RC-146740","1400 American Lane S, Chaumburg, IL, 60173","Match","Non_Exact","1400 AMERICAN LN, SCHAUMBURG, IL, 60173","-88.043980438828,42.047488112445","111697893","L","17","031","804603","3019"
"25-RC-338708","1515 North Veterans Parkway, Bloomington, IL, ","Match","Exact","1515 N VETERANS PKWY, BLOOMINGTON, IL, 61704","-88.952912736362,40.500086112208","656903627","R","17","113","001106","1003"
"02-RC-152315","1072 Grand Concourse, Bronx, NY, ","Match","Exact","1072 GRAND CONCOURSE, BRONX, NY, 10456","-73.919913616616,40.831400805776","640809827","R","36","005","018102","2002"
"12-RC-101276","3735 Evans Avenue, Ft. Myers, FL, ","Match","Exact","3735 EVANS AVE, FORT MYERS, FL, 33901","-81.859726025733,26.606637615082","118111966","L","12","071","001104","2002"
"14-RC-279611","126 Chouteau Avenue, Saint Louis, MO, ","Match","Exact","126 CHOUTEAU AVE, SAINT LOUIS, MO, 63102","-90.190220427012,38.615691998725","107606083","L","29","510","127400","1086"
"22-RC-329511","116 Kuller Road, Clifton, NJ, ","Match","Exact","116 KULLER RD, CLIFTON, NJ, 07011","-74.165566577624,40.892740505818","629311891","L","34","031","124601","1000"
"03-RC-081322","64 Hager Street, Buffalo, NY, ","Match","Exact","64 HAGER ST, BUFFALO, NY, 14208","-78.848246777381,42.920662982038","48289935","L","36","029","003301","1000"
"07-RC-300425","6420 Telegraph Road, Bloomfield Township, MI, ","Match","Exact","6420 TELEGRAPH RD, BLOOMFIELD TOWNSHIP, MI, 48301","-83.285318626886,42.546018152798","69822901","R","26","125","150800","2024"
"02-RC-256886","210 East 64Th Street, Bronx, NY, ","No_Match"
"10-RC-295697","1040 Brady Avenue, Atlanta, GA, ","Match","Non_Exact","1040 BRADY AVE NW, ATLANTA, GA, 30318","-84.413395829969,33.783279706599","17342005","L","13","121","000601","1002"
"13-RC-212742","3737 South Paulina St., Chicago, IL, 60609","Match","Exact","3737 S PAULINA ST, CHICAGO, IL, 60609","-87.667759002621,41.82578217213","111804969","L","17","031","590700","2022"
"04-RC-076545","2249 Lincoln Highway East, Lancaster, PA, ","Match","Exact","2249 LINCOLN HWY E, LANCASTER, PA, 17602","-76.218127314135,40.026933498737","179680275","L","42","071","013204","2008"
"06-RC-269364","211 East First Street, Bloomsburg, PA, ","Match","Exact","211 E FIRST ST, BLOOMSBURG, PA, 17815","-76.454855658178,41.005719853979","59234059","L","42","037","051102","2008"
"04-RC-240928","2101 Belmont Avenue, Philadelphia, PA, ","Match","Exact","2101 BELMONT AVE, PHILADELPHIA, PA, 19131","-75.218065192728,39.994784194116","131396838","R","42","101","012204","2001"
"13-RC-110782","555 N. Tripp Street, Chicago, IL, ","Match","Non_Exact","555 N TRIPP AVE, CHICAGO, IL, 60624","-87.732206912483,41.891195061726","112386902","R","17","031","842100","5015"
"04-RC-240929","2101 Belmont Ave, Philadelphia, PA, ","Match","Exact","2101 BELMONT AVE, PHILADELPHIA, PA, 19131","-75.218065192728,39.994784194116","131396838","R","42","101","012204","2001"
"06-RC-271672","314 East North Avenue. E, Pittsburgh, PA, ","Tie"
"12-RC-306326","5815 Nw 18Th Street, Miami, FL, 33126","No_Match"
"08-RC-195938","2017 To Include Road Drive, Bellevue, OH, ","No_Match"
"09-RC-139601","443 On The Property Of Appalachian Power Company, And Its Subsidiaries In The State Of, KY, ","No_Match"
"09-RC-303946","2122 South Preston Street, Louisville, KY, ","Match","Exact","2122 S PRESTON ST, LOUISVILLE, KY, 40217","-85.745270316267,38.216824750285","96846762","R","21","111","007102","5004"
